Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Adam Atkins,21,3,4,0.429,2.96,23,0,,,0,7,45.2,44,19,15,0,20,9,38,6,0,3,205,1.401,8.7,0,3.9,7.5,1.9,
2,Mark Baughman*,20,0,1,0,7.32,11,0,,,0,0,19.2,27,19,16,2,6,0,14,1,0,0,90,1.678,12.4,0.9,2.7,6.4,2.33,
3,Kelby Blalock?,--,1,0,1,4.63,8,1,,,0,0,11.2,8,7,6,1,8,1,7,0,0,2,50,1.371,6.2,0.8,6.2,5.4,0.88,
4,Braden Bristo,20,4,2,0.667,5.57,16,6,,,0,1,51.2,62,35,32,2,30,1,35,2,1,6,238,1.781,10.8,0.3,5.2,6.1,1.17,
5,Tyler Clancy?,--,6,6,0.5,4.99,14,14,,,0,0,79.1,88,50,44,7,27,1,41,4,2,9,356,1.45,10,0.8,3.1,4.7,1.52,
6,Adam Derouen?,--,1,0,1,6.48,11,0,,,0,0,16.2,18,13,12,2,10,0,14,1,1,2,78,1.68,9.7,1.1,5.4,7.6,1.4,
7,Phillip Diehl*,20,0,2,0,8.74,3,3,,,0,0,11.1,18,13,11,0,6,1,7,1,0,0,58,2.118,14.3,0,4.8,5.6,1.17,
8,Laetten Galbraith,23,4,7,0.364,3.44,18,9,,,0,1,70.2,73,33,27,2,28,5,48,5,0,5,309,1.429,9.3,0.3,3.6,6.1,1.71,
9,Austin Greer?,--,1,1,0.5,5.97,14,5,,,0,0,37.2,50,29,25,5,11,1,31,3,0,5,176,1.619,11.9,1.2,2.6,7.4,2.82,
10,Brandon Horne,21,0,0,,1.29,6,0,,,0,0,7,4,1,1,0,4,0,7,0,0,1,27,1.143,5.1,0,5.1,9,1.75,
11,Jared Keating?,--,1,0,1,0,8,0,,,0,0,5,5,0,0,0,1,0,6,2,0,1,22,1.2,9,0,1.8,10.8,6,
12,Phil Maton,22,4,4,0.5,3.68,15,14,,,0,0,88,96,48,36,9,19,1,90,7,0,1,387,1.307,9.8,0.9,1.9,9.2,4.74,
13,Hunter Mitchell?,--,0,0,,3.6,8,0,,,0,0,10,14,6,4,1,5,0,4,1,0,1,52,1.9,12.6,0.9,4.5,3.6,0.8,
,13 Players,21.3,,,,4.54,0,0,0,0,1,0,454.1,507,273,229,31,175,20,342,33,4,36,2048,1.501,10,0.6,3.5,6.8,1.95,
