Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Graham Ahlrich?,--,2,0,1,3.45,14,0,,0,0,0,15.2,15,8,6,0,13,2,11,2,0,1,78,1.787,8.6,0,7.5,6.3,0.85,
2,Logan Bailey*,21,8,1,0.889,2.24,14,14,,1,1,0,76.1,72,25,19,4,17,0,60,5,1,2,316,1.166,8.5,0.5,2,7.1,3.53,
3,Josh Carpenter?,--,1,1,0.5,6.97,7,0,,0,0,0,10.1,15,10,8,1,4,0,10,0,0,1,52,1.839,13.1,0.9,3.5,8.7,2.5,
4,Tyler Follis,19,5,2,0.714,2.53,19,4,,0,0,1,42.2,35,21,12,3,19,0,46,7,0,3,193,1.266,7.4,0.6,4,9.7,2.42,
5,Kyle Griffen*,--,2,1,0.667,2.75,18,0,,0,0,1,36,31,11,11,3,16,1,31,10,0,3,158,1.306,7.8,0.8,4,7.8,1.94,
6,Kent Hasler,22,3,2,0.6,2.89,18,0,,0,0,7,28,28,10,9,1,10,1,28,3,0,5,123,1.357,9,0.3,3.2,9,2.8,
7,David Leal*,21,4,4,0.5,2.27,14,13,,1,0,1,87.1,66,26,22,3,13,0,81,8,0,1,342,0.905,6.8,0.3,1.3,8.3,6.23,
8,Quinton Logan*,21,0,0,,5.25,16,0,,0,0,0,24,24,15,14,3,13,0,28,1,1,3,106,1.542,9,1.1,4.9,10.5,2.15,
9,Matt Miller,23,5,5,0.5,4.2,15,14,,0,0,0,79.1,75,44,37,11,24,0,75,6,0,4,336,1.248,8.5,1.2,2.7,8.5,3.13,
10,Tanner Propst*,20,0,0,,0,2,0,,0,0,0,2,0,0,0,0,3,0,5,0,0,1,10,1.5,0,0,13.5,22.5,1.67,
11,Logan Robbins*,23,7,1,0.875,4.66,14,14,,1,0,0,75.1,84,41,39,9,17,0,47,4,2,3,323,1.341,10,1.1,2,5.6,2.76,
12,Braxton Smith,22,1,2,0.333,3.21,18,0,,0,0,4,28,31,10,10,1,13,1,39,1,0,5,124,1.571,10,0.3,4.2,12.5,3,
13,Ben Stiglets?,--,1,1,0.5,4.64,11,0,,0,0,1,21.1,21,11,11,1,4,0,20,7,0,2,96,1.172,8.9,0.4,1.7,8.4,5,
14,Casey Sullivan,23,0,0,,12,6,0,,0,0,0,6,12,9,8,0,10,0,7,0,0,2,37,3.667,18,0,15,10.5,0.7,
,14 Players,21.6,39,20,0.661,3.48,0,0,0,0,4,0,532.1,509,241,206,40,176,5,488,54,4,36,2294,1.287,8.6,0.7,3,8.3,2.77,
