Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Trevor Bettencourt,18,2,3,0.4,6.49,20,3,,,0,3,34.2,44,26,25,2,18,3,24,6,0,6,171,1.788,11.4,0.5,4.7,6.2,1.33,
2,Trevor Charpie,19,3,4,0.429,6.87,21,1,,,0,2,38,50,32,29,3,17,2,22,12,1,3,190,1.763,11.8,0.7,4,5.2,1.29,
3,Andy Cox*,19,2,2,0.5,5.29,21,6,,,0,1,47.2,53,33,28,6,20,0,31,8,0,5,218,1.531,10,1.1,3.8,5.9,1.55,
4,Matt Esparza,18,1,1,0.5,8.56,8,3,,,0,0,13.2,24,13,13,4,11,0,3,0,0,2,73,2.561,15.8,2.6,7.2,2,0.27,
5,Mike Flax,19,0,0,,9,2,0,,,0,0,3,7,4,3,0,0,0,2,3,0,0,19,2.333,21,0,0,6,,
6,Zack Godley,23,5,7,0.417,3.49,16,14,,,2,0,108.1,100,53,42,6,32,2,98,6,0,9,465,1.218,8.3,0.5,2.7,8.1,3.06,
7,Vince Jackson*,19,0,1,0,13.5,1,0,,,0,0,0.2,1,1,1,0,2,1,1,0,0,1,5,4.5,13.5,0,27,13.5,0.5,
8,Eric Martin,20,1,0,1,3.49,22,0,,,0,0,38.2,34,19,15,2,18,0,24,2,2,4,171,1.345,7.9,0.5,4.2,5.6,1.33,
9,Jeff Moberg,18,0,0,,0,1,0,,,0,1,0.1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,
10,Drake Owenby*,19,2,1,0.667,5.6,16,1,,,0,2,27.1,20,17,17,2,22,1,20,0,0,0,124,1.537,6.6,0.7,7.2,6.6,0.91,
11,Aaron Quillen,19,2,4,0.333,6.79,14,12,,,0,0,51.2,75,42,39,4,16,0,30,6,0,9,246,1.761,13.1,0.7,2.8,5.2,1.88,
12,Dalton Saberhagen?,--,0,1,0,6.86,16,1,,,0,0,21,29,19,16,2,5,0,7,2,0,1,95,1.619,12.4,0.9,2.1,3,1.4,
13,Blake Thomas?,--,2,1,0.667,7.23,7,3,,,0,0,18.2,24,16,15,3,5,0,7,1,0,0,85,1.554,11.6,1.4,2.4,3.4,1.4,
14,Nick Williams,21,2,4,0.333,5.02,18,8,,,0,0,61,60,40,34,6,25,0,56,5,1,8,271,1.393,8.9,0.9,3.7,8.3,2.24,
,14 Players,19.7,,,,5.37,0,0,0,0,4,0,464.2,521,315,277,40,191,9,325,52,4,48,2135,1.532,10.1,0.8,3.7,6.3,1.7,
