Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Garrett Crochet*,20,5,3,0.625,4.02,18,6,,0,0,3,65,67,35,29,8,22,0,81,6,0,2,283,1.369,9.3,1.1,3,11.2,3.68,
2,Will Heflin*,22,4,1,0.8,2.2,26,1,,0,0,0,32.2,29,14,8,2,14,1,35,1,0,2,139,1.316,8,0.6,3.9,9.6,2.5,
3,Sean Hunley,19,4,0,1,2.6,20,5,,0,0,1,45,36,14,13,2,12,0,29,2,1,0,179,1.067,7.2,0.4,2.4,5.8,2.42,
4,Richard Jackson,23,1,0,1,1.4,21,0,,0,0,1,19.1,7,3,3,0,5,0,21,3,0,3,68,0.621,3.3,0,2.3,9.8,4.2,
5,Tanner Kohlhepp,20,0,0,,11.25,7,0,,0,0,0,4,4,5,5,0,7,0,5,1,0,0,24,2.75,9,0,15.8,11.3,0.71,
6,Zach Linginfelter,22,6,6,0.5,5.64,17,16,,0,0,0,68.2,61,46,43,10,27,0,71,9,0,11,295,1.282,8,1.3,3.5,9.3,2.63,
7,Will Neely,23,2,1,0.667,6.29,15,9,,0,0,0,48.2,61,34,34,10,9,1,36,10,0,2,222,1.438,11.3,1.8,1.7,6.7,4,
8,Elijah Pleasants,19,0,0,,2.45,11,1,,0,0,0,11,2,6,3,0,7,0,5,4,0,1,44,0.818,1.6,0,5.7,4.1,0.71,
9,Andrew Schultz,21,3,1,0.75,3.24,26,0,,0,0,2,25,17,9,9,1,22,1,39,5,0,4,118,1.56,6.1,0.4,7.9,14,1.77,
10,Camden Sewell,19,4,1,0.8,2.18,20,5,,0,0,1,45.1,29,12,11,6,22,0,43,1,0,2,182,1.125,5.8,1.2,4.4,8.5,1.95,
11,Chase Silseth,19,1,1,0.5,4.35,18,2,,0,0,0,20.2,15,10,10,4,6,0,24,3,0,2,85,1.016,6.5,1.7,2.6,10.5,4,
12,Garrett Stallings,21,8,5,0.615,3.33,16,16,,2,2,0,102.2,110,44,38,10,16,0,106,4,1,7,431,1.227,9.6,0.9,1.4,9.3,6.63,
13,Daniel Vasquez?,--,0,0,,13.5,3,0,,0,0,0,1.1,2,2,2,0,0,0,1,0,0,0,6,1.5,13.5,0,0,6.8,,
14,Chase Wallace,20,0,0,,1.35,9,0,,0,0,0,6.2,5,1,1,0,4,0,7,4,0,1,32,1.35,6.8,0,5.4,9.5,1.75,
15,Redmond Walsh*,21,2,2,0.5,1.38,27,0,,0,0,9,45.2,38,8,7,2,13,0,48,3,0,1,182,1.117,7.5,0.4,2.6,9.5,3.69,
,15 Players,20.8,40,21,0.656,3.59,61,61,61,0,10,0,541.2,483,243,216,55,186,3,551,56,2,38,2290,1.235,8,0.9,3.1,9.2,2.96,
