Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Donovan Benoit,19,0,0,,6.86,15,0,,0,0,1,21,23,17,16,3,9,0,17,2,0,4,94,1.524,9.9,1.3,3.9,7.3,1.89,
2,Garrett Crochet*,19,5,6,0.455,5.51,17,6,,0,0,1,63.2,68,49,39,13,26,2,62,12,2,8,297,1.476,9.6,1.8,3.7,8.8,2.38,
3,Connor Darling,--,0,1,0,12.27,4,0,,0,0,0,3.2,6,6,5,0,5,0,2,0,0,0,22,3,14.7,0,12.3,4.9,0.4,
4,Alex Harper-Cook*,21,0,0,,27,2,0,,0,0,0,1.1,5,5,4,0,4,0,1,0,0,0,13,6.75,33.8,0,27,6.8,0.25,
5,Will Heflin*,21,4,3,0.571,5.63,17,5,,0,0,0,38.1,45,27,24,6,23,1,28,3,0,3,182,1.774,10.6,1.4,5.4,6.6,1.22,
6,Sean Hunley,18,7,3,0.7,2.64,15,14,,1,1,0,75,77,25,22,6,18,0,53,5,2,8,314,1.267,9.2,0.7,2.2,6.4,2.94,
7,Richard Jackson,22,0,0,,12.15,8,0,,0,0,0,6.2,14,10,9,1,3,0,6,1,1,2,37,2.55,18.9,1.4,4.1,8.1,2,
8,Zach Linginfelter,21,3,4,0.429,3.93,18,4,,0,0,2,55,45,28,24,5,38,1,71,10,0,4,246,1.509,7.4,0.8,6.2,11.6,1.87,
9,Will Neely,22,4,2,0.667,4.09,14,14,,3,1,0,83.2,86,45,38,11,21,0,52,13,1,3,372,1.279,9.3,1.2,2.3,5.6,2.48,
10,Josh Plummer,19,0,0,,4.91,7,0,,0,0,0,7.1,9,4,4,1,8,0,6,1,0,3,38,2.318,11,1.2,9.8,7.4,0.75,
11,Andrew Schultz,20,0,2,0,11.25,15,1,,0,0,0,8,10,11,10,1,9,0,9,1,0,2,42,2.375,11.3,1.1,10.1,10.1,1,
12,Sam Springer*,--,0,0,,8.1,5,0,,0,0,0,3.1,3,6,3,0,5,0,3,0,0,0,19,2.4,8.1,0,13.5,8.1,0.6,
13,Garrett Stallings,20,5,5,0.5,4.58,16,11,,2,0,2,78.2,100,53,40,7,8,0,37,2,2,3,336,1.373,11.4,0.8,0.9,4.2,4.63,
14,Daniel Vasquez?,--,0,0,,5.4,3,1,,0,0,1,5,3,3,3,1,3,0,2,0,0,1,21,1.2,5.4,1.8,5.4,3.6,0.67,
15,Chase Wallace,19,1,1,0.5,2.86,16,0,,0,0,3,28.1,17,14,9,2,20,0,16,3,1,4,121,1.306,5.4,0.6,6.4,5.1,0.8,
16,Redmond Walsh*,20,0,0,,2.04,16,0,,0,0,0,17.2,17,4,4,1,4,0,16,1,1,2,76,1.189,8.7,0.5,2,8.2,4,
17,Riley Watkins?,--,0,0,,7.71,2,0,,0,0,0,2.1,3,2,2,0,2,0,2,0,2,0,12,2.143,11.6,0,7.7,7.7,1,
,17 Players,20,29,27,0.518,4.56,0,0,0,0,3,0,499,531,309,253,58,206,4,383,54,12,47,2242,1.477,9.6,1,3.7,6.9,1.86,
