Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andy Cox*,22,3,6,0.333,6.72,22,8,,0,0,3,68.1,69,52,51,3,50,1,66,9,0,9,325,1.741,9.1,0.4,6.6,8.7,1.32,
2,Eric Freeman,21,3,1,0.75,3,22,6,,0,0,0,54,58,20,18,1,17,1,41,3,0,5,233,1.389,9.7,0.2,2.8,6.8,2.41,
3,Alex Harper-Cook*,19,2,1,0.667,3.09,15,4,,0,0,0,23.1,21,9,8,2,11,0,20,2,0,3,102,1.371,8.1,0.8,4.2,7.7,1.82,
4,Richard Jackson,20,0,0,,6.23,4,0,,0,0,0,4.1,5,3,3,0,2,0,4,1,0,0,20,1.615,10.4,0,4.2,8.3,2,
5,Steven Kane,23,1,3,0.25,4.12,22,1,,0,0,0,39.1,44,22,18,3,13,0,25,6,0,4,174,1.449,10.1,0.7,3,5.7,1.92,
6,Jon Lipinski,22,3,1,0.75,5.4,21,0,,0,0,3,30,36,20,18,2,14,0,26,3,1,1,141,1.667,10.8,0.6,4.2,7.8,1.86,
7,Hunter Martin,21,3,3,0.5,2.03,21,5,,0,0,1,40,48,17,9,2,18,2,20,3,0,6,181,1.65,10.8,0.5,4.1,4.5,1.11,
8,Will Neely,20,1,3,0.25,3.96,20,6,,0,0,0,52.1,52,29,23,8,18,0,29,4,0,8,228,1.338,8.9,1.4,3.1,5,1.61,
9,Zach Reid*,20,1,0,1,3.38,16,0,,0,0,0,13.1,13,8,5,0,11,0,13,3,0,3,63,1.8,8.8,0,7.4,8.8,1.18,
10,Quint Robinson?,--,0,0,,0,3,0,,0,0,0,3,3,0,0,0,0,0,3,1,0,0,12,1,9,0,0,9,,
11,Kyle Serrano,20,0,1,0,2.45,1,1,,0,0,0,3.2,3,5,1,0,4,0,3,0,0,0,18,1.909,7.4,0,9.8,7.4,0.75,
12,Aaron Soto*,20,6,2,0.75,3.63,17,8,,0,0,0,62,53,30,25,5,19,3,40,5,0,1,262,1.161,7.7,0.7,2.8,5.8,2.11,
13,Daniel Vasquez?,--,1,2,0.333,3.77,17,4,,0,0,1,31,40,19,13,2,15,1,25,1,0,6,150,1.774,11.6,0.6,4.4,7.3,1.67,
14,Zach Warren*,20,5,5,0.5,4.04,14,14,,0,0,0,75.2,78,40,34,2,30,0,58,7,0,6,329,1.427,9.3,0.2,3.6,6.9,1.93,
,14 Players,20.9,,,,4.07,0,0,0,0,1,0,500.1,523,274,226,30,222,8,373,48,1,52,2238,1.489,9.4,0.5,4,6.7,1.68,
