Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Connor Darling,--,1,0,1,6,9,1,,0,0,0,12,13,10,8,1,10,0,8,0,1,1,58,1.917,9.8,0.8,7.5,6,0.8,
2,Eric Freeman,22,1,0,1,5.56,10,0,,0,0,1,22.2,28,16,14,4,10,0,13,2,0,2,106,1.676,11.1,1.6,4,5.2,1.3,
3,Will Heflin*,20,0,0,,2.93,12,0,,0,0,0,15.1,13,5,5,3,8,0,8,2,0,1,66,1.37,7.6,1.8,4.7,4.7,1,
4,Richard Jackson,21,0,0,,3.38,2,0,,0,0,0,2.2,1,1,1,1,0,0,1,0,0,0,9,0.375,3.4,3.4,0,3.4,,
5,Zach Linginfelter,20,3,4,0.429,3.67,22,6,,0,0,3,56.1,48,29,23,3,25,1,61,10,0,5,242,1.296,7.7,0.5,4,9.7,2.44,
6,Jon Lipinski,23,6,1,0.857,2.1,20,1,,0,0,2,30,20,7,7,0,11,0,30,4,0,0,120,1.033,6,0,3.3,9,2.73,
7,Hunter Martin,22,5,7,0.417,3.59,14,14,,4,0,0,92.2,89,44,37,9,16,2,89,5,0,4,385,1.133,8.6,0.9,1.6,8.6,5.56,
8,Will Neely,21,3,1,0.75,3.43,19,8,,0,0,0,57.2,45,25,22,3,13,0,41,8,0,4,236,1.006,7,0.5,2,6.4,3.15,
9,Quint Robinson?,--,0,0,,0,3,0,,0,0,0,2,2,0,0,0,1,0,0,0,0,0,9,1.5,9,0,4.5,0,0,
10,Andrew Schultz,19,1,0,1,3.31,17,0,,0,0,1,16.1,16,7,6,1,11,0,19,4,0,2,78,1.653,8.8,0.6,6.1,10.5,1.73,
11,Kyle Serrano,21,0,2,0,3.72,9,1,,0,0,0,9.2,7,6,4,0,6,0,21,2,0,2,45,1.345,6.5,0,5.6,19.6,3.5,
12,Garrett Stallings,19,3,4,0.429,3.47,20,8,,0,0,0,70,75,32,27,7,13,1,39,3,1,1,296,1.257,9.6,0.9,1.7,5,3,
13,Daniel Vasquez?,--,2,1,0.667,5.4,15,2,,0,0,0,23.1,30,15,14,0,11,0,30,0,0,1,111,1.757,11.6,0,4.2,11.6,2.73,
14,Zach Warren*,21,2,5,0.286,6.31,18,11,,0,0,1,51.1,64,44,36,4,29,0,34,2,0,14,249,1.812,11.2,0.7,5.1,6,1.17,
15,Jacob Westphal,21,0,0,,4.15,7,0,,0,0,0,4.1,3,2,2,0,4,1,4,2,0,4,21,1.615,6.2,0,8.3,8.3,1,
,15 Players,20.8,,,,3.98,0,0,0,0,2,0,466.1,454,243,206,36,168,5,398,44,2,41,2031,1.334,8.8,0.7,3.2,7.7,2.37,
