Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Joe Allen,19,3,0,1,3.94,17,4,,0,0,1,29.2,33,13,13,3,15,0,33,5,0,7,136,1.618,10,0.9,4.6,10,2.2,
2,Ryan Ammons*,22,2,0,1,4.05,13,2,,0,0,5,20,17,9,9,4,8,1,26,0,0,0,86,1.25,7.7,1.8,3.6,11.7,3.25,
3,B.J. Bailey*,21,2,2,0.5,4.02,17,0,,0,0,0,15.2,18,11,7,2,6,0,20,1,0,0,71,1.532,10.3,1.1,3.4,11.5,3.33,
4,Billy Barlow,20,0,1,0,8.1,3,1,,0,0,0,3.1,6,3,3,2,0,0,3,0,0,0,16,1.8,16.2,5.4,0,8.1,,
5,Nick Clayton,22,8,0,1,3.17,24,0,,0,0,0,48.1,35,17,17,4,27,3,53,5,0,6,207,1.283,6.5,0.7,5,9.9,1.96,
6,Ethan Darden*,19,3,2,0.6,5.53,19,12,,0,0,0,55.1,60,37,34,7,23,0,45,9,0,5,257,1.5,9.8,1.1,3.7,7.3,1.96,
7,Jay Dill,20,1,1,0.5,8.47,11,3,,0,0,0,17,21,18,16,6,10,0,18,4,0,3,84,1.824,11.1,3.2,5.3,9.5,1.8,
8,Nathan Dvorsky,19,1,0,1,12,3,0,,0,0,0,3,4,5,4,2,3,0,3,0,0,2,17,2.333,12,6,9,9,1,
9,Reed Garris,20,4,0,1,2.12,27,0,,0,0,0,29.2,19,8,7,1,13,1,39,3,0,0,124,1.079,5.8,0.3,3.9,11.8,3,
10,Austin Gordon,20,2,4,0.333,4.61,16,16,,0,0,0,84,77,45,43,19,22,1,76,8,1,5,352,1.179,8.3,2,2.4,8.1,3.45,
11,Caden Grice*,21,8,1,0.889,3.35,14,14,,0,0,0,78,54,35,29,7,33,0,101,9,0,7,322,1.115,6.2,0.8,3.8,11.7,3.06,
12,Nick Hoffmann,23,3,1,0.75,6.58,17,0,,0,0,1,26,36,21,19,6,9,0,18,2,0,1,123,1.731,12.5,2.1,3.1,6.2,2,
13,Rob Hughes,22,0,1,0,1.56,12,0,,0,0,2,17.1,12,4,3,1,3,0,21,1,0,1,64,0.865,6.2,0.5,1.6,10.9,7,
14,Jackson Lindley,23,3,3,0.5,2.73,21,1,,0,0,2,33,31,14,10,2,14,3,33,3,0,3,146,1.364,8.5,0.5,3.8,9,2.36,
15,Ty Olenchuk,21,1,0,1,3.97,17,1,,0,0,0,22.2,27,16,10,6,10,0,18,4,0,4,110,1.632,10.7,2.4,4,7.1,1.8,
16,Rocco Reid*,20,0,1,0,8.1,16,2,,0,0,0,16.2,24,18,15,1,14,1,22,7,1,4,93,2.28,13,0.5,7.6,11.9,1.57,
17,Tristan Smith*,20,0,1,0,4.55,24,6,,0,0,4,31.2,24,16,16,4,25,1,43,6,2,2,145,1.547,6.8,1.1,7.1,12.2,1.72,
18,Casey Tallent,20,1,1,0.5,3.43,16,1,,0,0,1,21,22,10,8,2,10,1,19,1,0,1,97,1.524,9.4,0.9,4.3,8.1,1.9,
19,Willie Weiss,23,2,0,1,7,14,0,,0,0,0,9,11,7,7,0,10,0,13,4,0,4,50,2.333,11,0,10,13,1.3,
,19 Players,20.8,44,19,0.698,4.3,63,63,63,0,0,16,561.1,531,307,268,79,255,12,604,72,4,55,2500,1.4,8.5,1.3,4.1,9.7,2.37,
