Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Joe Allen,21,5,0,1,1.84,23,0,,0,0,0,29.1,20,9,6,1,17,0,32,8,0,3,126,1.261,6.1,0.3,5.2,9.8,1.88,
2,B.J. Bailey*,23,2,5,0.286,5.46,21,6,,0,0,0,61,65,42,37,10,22,1,50,10,1,6,275,1.426,9.6,1.5,3.2,7.4,2.27,
3,Talan Bell*,19,0,2,0,5.56,9,8,,0,0,0,22.2,22,16,14,3,15,0,22,3,0,4,108,1.632,8.7,1.2,6,8.7,1.47,
4,Brendon Bennett*,19,0,0,,4.05,4,4,,0,0,0,6.2,4,5,3,2,2,0,4,1,0,1,28,0.9,5.4,2.7,2.7,5.4,2,
5,Tristan Bissetta*,22,0,0,,0,1,0,,0,0,0,1,1,0,0,0,1,0,1,0,0,1,5,2,9,0,9,9,1,
6,Dion Brown,19,0,0,,7.71,4,0,,0,0,0,2.1,4,2,2,0,5,0,1,0,0,2,15,3.857,15.4,0,19.3,3.9,0.2,
7,Luke Brown,20,0,0,,27,5,0,,0,0,0,2.1,7,7,7,3,1,0,3,2,0,0,17,3.429,27,11.6,3.9,11.6,3,
8,Jackson Cole*,20,0,0,,14.73,6,0,,0,0,0,3.2,6,7,6,1,4,0,1,2,0,0,22,2.727,14.7,2.5,9.8,2.5,0.25,
9,Ethan Darden*,21,4,2,0.667,6.08,9,9,,0,0,0,40,46,33,27,7,16,0,34,2,0,3,186,1.55,10.4,1.6,3.6,7.7,2.13,
10,Nathan Dvorsky,21,4,0,1,6.75,22,1,,0,0,0,25.1,23,20,19,4,19,0,32,3,1,4,118,1.658,8.2,1.4,6.8,11.4,1.68,
11,Chance Fitzgerald,20,4,0,1,7.71,17,1,,0,0,0,28,35,24,24,8,9,0,24,6,0,1,132,1.571,11.3,2.6,2.9,7.7,2.67,
12,Reed Garris,22,3,0,1,1.57,18,0,,0,0,3,28.2,18,6,5,3,8,1,30,0,0,0,107,0.907,5.7,0.9,2.5,9.4,3.75,
13,Michael Gillen,21,0,1,0,15.43,3,0,,0,0,0,2.1,6,5,4,0,0,0,1,2,0,0,14,2.571,23.1,0,0,3.9,,
14,Chayce Kieck,19,2,0,1,9.75,9,0,,0,0,0,12,19,13,13,5,5,1,11,1,0,0,58,2,14.3,3.8,3.8,8.3,2.2,
15,Aidan Knaak,20,9,1,0.9,4.18,16,16,,0,0,0,90.1,71,46,42,9,29,0,110,11,0,10,383,1.107,7.1,0.9,2.9,11,3.79,
16,Hudson Lee*,21,0,0,,5.79,15,0,,0,0,0,14,10,13,9,1,13,0,19,7,0,0,75,1.643,6.4,0.6,8.4,12.2,1.46,
17,Justin LeGuernic*,19,0,3,0,9.12,12,6,,0,0,0,24.2,30,25,25,7,14,0,33,7,0,5,125,1.784,10.9,2.6,5.1,12,2.36,
18,Lucas Mahlstedt,22,4,1,0.8,3,27,0,,0,0,15,48,48,18,16,3,8,0,61,6,2,2,205,1.167,9,0.6,1.5,11.4,7.63,
19,Jacob McGovern*,20,3,1,0.75,3.86,20,2,,0,0,2,35,20,21,15,2,12,0,44,8,0,2,143,0.914,5.1,0.5,3.1,11.3,3.67,
20,Noah Samol*,21,0,1,0,9.82,7,3,,0,0,0,7.1,6,10,8,1,9,0,5,7,0,3,43,2.045,7.4,1.2,11,6.1,0.56,
21,Drew Titsworth,20,5,1,0.833,4.28,20,7,,0,0,2,54.2,57,27,26,9,19,1,50,7,0,4,237,1.39,9.4,1.5,3.1,8.2,2.63,
22,T.P. Wentworth*,19,0,0,,8,11,0,,0,0,0,9,10,8,8,2,5,0,8,1,0,2,42,1.667,10,2,5,8,1.6,
,22 Players,20.6,45,18,0.714,5.09,63,63,63,0,2,22,548.1,528,357,310,81,233,4,576,94,4,53,2464,1.388,8.7,1.3,3.8,9.5,2.47,
