Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kevin Brady,20,,,,3.75,,3,,,0,,24,19,10,10,,1,,33,,,,,0.833,7.1,,0.4,12.4,33,
2,Matt Campbell,19,,,,3,,0,,,0,,24,12,9,8,,15,,25,,,,,1.125,4.5,,5.6,9.4,1.67,
3,Scott Firth,20,,,,3.06,,7,,,0,,50,42,24,17,,27,,38,,,,,1.38,7.6,,4.9,6.8,1.41,
4,Alex Frederick?,--,,,,3.34,,2,,,0,,35,28,16,13,,13,,29,,,,,1.171,7.2,,3.3,7.5,2.23,
5,David Haselden,21,,,,2.18,,4,,,0,,78.1,65,30,19,,14,,49,,,,,1.009,7.5,,1.6,5.6,3.5,
6,Addison Johnson*,23,,,,9,,0,,,0,,1,3,1,1,,0,,0,,,,,3,27,,0,0,,
7,Mike Kent?,--,,,,18,,0,,,0,,1,1,2,2,,3,,0,,,,,4,9,,27,0,0,
8,Will Lamb*,20,,,,4.78,,4,,,0,,26.1,24,15,14,,11,,29,,,,,1.329,8.2,,3.8,9.9,2.64,
9,Dominic Leone,19,,,,3.61,,12,,,0,,67.1,53,30,27,,30,,72,,,,,1.233,7.1,,4,9.6,2.4,
10,Jonathan Meyer?,--,,,,3.31,,7,,,0,,68,55,26,25,,19,,63,,,,,1.088,7.3,,2.5,8.3,3.32,
11,Joseph Moorefield*,21,,,,5.06,,0,,,0,,16,19,11,9,,5,,9,,,,,1.5,10.7,,2.8,5.1,1.8,
12,Kevin Pohle,19,,,,1.83,,3,,,0,,34.1,37,9,7,,10,,17,,,,,1.369,9.7,,2.6,4.5,1.7,
13,Justin Sarratt,23,,,,2.51,,13,,,0,,82.1,72,29,23,,14,,65,,,,,1.045,7.9,,1.5,7.1,4.64,
14,Jon Surber?,--,,,,0,,0,,,0,,6.1,4,1,0,,4,,6,,,,,1.263,5.7,,5.7,8.5,1.5,
15,Scott Weismann,21,,,,4.89,,8,,,0,,57,62,34,31,,17,,51,,,,,1.386,9.8,,2.7,8.1,3,
,15 Players,20.7,,,,3.32,63,63,,,7,,559,496,247,206,,183,,486,,,,,1.215,8,,2.9,7.8,2.66,
