Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Patrick Andrews,23,1,0,1,2.31,19,0,,0,0,0,23.1,21,7,6,0,8,0,23,1,0,2,96,1.243,8.1,0,3.1,8.9,2.88,
2,Charlie Barnes*,20,6,4,0.6,4.66,16,16,,0,0,0,94.2,97,62,49,9,24,0,84,12,0,3,425,1.278,9.2,0.9,2.3,8,3.5,
3,Alex Bostic*,21,4,2,0.667,5.13,26,1,,0,0,2,33.1,26,21,19,2,27,1,44,2,0,6,156,1.59,7,0.5,7.3,11.9,1.63,
4,Jackson Campana?,--,0,0,,9,1,0,,0,0,0,1,1,1,1,0,1,0,1,1,0,2,6,2,9,0,9,9,1,
5,Paul Campbell,20,0,0,,11.17,12,0,,0,0,0,9.2,16,12,12,2,5,0,9,5,1,2,56,2.172,14.9,1.9,4.7,8.4,1.8,
6,Brooks Crawford,19,3,0,1,3.66,26,2,,0,0,1,46.2,45,25,19,5,19,1,26,3,0,2,205,1.371,8.7,1,3.7,5,1.37,
7,Alex Eubanks,20,6,5,0.545,4.09,23,11,,1,0,3,81.1,93,50,37,3,21,0,70,7,0,4,365,1.402,10.3,0.3,2.3,7.7,3.33,
8,Ryley Gilliam,19,3,2,0.6,6.1,15,6,,0,0,0,31,26,22,21,1,18,0,16,4,0,4,138,1.419,7.5,0.3,5.2,4.6,0.89,
9,Mike Goren,20,0,0,,22.5,3,0,,0,0,0,4,7,10,10,2,6,0,5,0,1,2,25,3.25,15.8,4.5,13.5,11.3,0.83,
10,Jake Higginbotham*,20,3,0,1,4.59,8,7,,0,0,0,33.1,39,22,17,2,21,0,28,0,1,4,157,1.8,10.5,0.5,5.7,7.6,1.33,
11,Pat Krall*,21,10,2,0.833,1.67,29,3,,1,0,5,80.2,58,18,15,3,17,2,65,4,0,3,320,0.93,6.5,0.3,1.9,7.3,3.82,
12,Garrett Lovorn?,--,0,0,,2.35,10,0,,0,0,0,15.1,16,4,4,2,9,0,4,3,0,1,68,1.63,9.4,1.2,5.3,2.3,0.44,
13,Andrew Papp?,--,0,0,,1.69,6,0,,0,0,0,5.1,4,1,1,0,5,0,5,0,1,1,25,1.688,6.8,0,8.4,8.4,1,
14,Clate Schmidt,22,8,5,0.615,4.83,18,15,,0,0,0,85.2,105,56,46,6,21,0,68,6,0,4,384,1.471,11,0.6,2.2,7.1,3.24,
15,Alex Schnell*,21,0,0,,6.11,21,3,,0,0,0,28,38,26,19,1,13,0,19,7,1,3,144,1.821,12.2,0.3,4.2,6.1,1.46,
16,Andrew Towns*,21,0,0,,37.8,3,0,,0,0,0,1.2,7,7,7,0,1,0,1,0,0,1,13,4.8,37.8,0,5.4,5.4,1,
,16 Players,20.6,,,,4.43,0,0,0,0,3,0,575,599,344,283,38,216,4,468,55,5,44,2583,1.417,9.4,0.6,3.4,7.3,2.17,
