Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Eric Adler,19,0,0,,0,4,0,,0,0,1,4.2,2,3,0,0,3,0,5,2,0,1,23,1.071,3.9,0,5.8,9.6,1.67,
2,Ryan Cusick,20,0,2,0,3.22,4,4,,0,0,0,22.1,23,13,8,0,18,1,43,1,0,4,103,1.836,9.3,0,7.3,17.3,2.39,
3,William Fleming,21,2,2,0.5,4.37,4,4,,0,0,0,22.2,18,11,11,1,6,1,22,5,1,0,94,1.059,7.1,0.4,2.4,8.7,3.67,
4,Bobby Hearn*,23,1,0,1,6.52,9,1,,0,0,0,9.2,12,11,7,1,3,1,12,1,0,0,45,1.552,11.2,0.9,2.8,11.2,4,
5,Cole McNamee,22,0,2,0,8.64,10,0,,0,0,0,8.1,8,9,8,2,7,0,12,1,1,1,40,1.8,8.6,2.2,7.6,13,1.71,
6,Antonio Menendez,21,1,0,1,5.06,6,4,,0,0,0,21.1,16,12,12,0,16,1,25,2,0,5,94,1.5,6.8,0,6.8,10.5,1.56,
7,Riley Myers,23,1,1,0.5,7.15,8,1,,0,0,0,11.1,13,9,9,2,5,0,9,3,0,1,53,1.588,10.3,1.6,4,7.1,1.8,
8,Brennen Oxford*,20,0,0,,9,4,0,,0,0,0,3,1,3,3,1,2,0,4,0,0,0,12,1,3,3,6,12,2,
9,Jared Shuster*,21,2,1,0.667,3.76,4,4,,0,0,0,26.1,21,11,11,1,4,0,43,1,0,0,102,0.949,7.2,0.3,1.4,14.7,10.75,
10,Shane Smith,20,2,0,1,1.8,5,0,,0,0,1,5,1,1,1,0,1,0,9,0,0,1,17,0.4,1.8,0,1.8,16.2,9,
11,Austin Teel*,19,0,0,,6.75,3,0,,0,0,0,4,7,4,3,1,3,0,4,1,0,1,22,2.5,15.8,2.3,6.8,9,1.33,
12,Tyler Witt*,23,1,0,1,2.93,9,0,,0,0,0,15.1,13,7,5,1,4,1,11,1,0,0,66,1.109,7.6,0.6,2.3,6.5,2.75,
,12 Players,21.4,10,8,0.556,4.56,18,18,18,0,2,0,154,135,94,78,10,72,5,199,18,2,14,671,1.344,7.9,0.6,4.2,11.6,2.76,
