Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Joe Ariola*,20,1,0,1,4.85,16,0,,0,0,0,13,8,10,7,1,6,1,18,6,0,1,59,1.077,5.5,0.7,4.2,12.5,3,
2,Chase Burns,21,10,1,0.909,2.7,16,16,,0,0,0,100,62,32,30,14,30,1,191,4,0,8,391,0.92,5.6,1.3,2.7,17.2,6.37,
3,David Falco,23,2,5,0.286,5.44,29,5,,0,0,4,43,44,27,26,8,16,1,58,5,0,3,193,1.395,9.2,1.7,3.3,12.1,3.63,
4,Will Gervase*,22,0,0,,14.54,9,0,,0,0,0,4.1,3,9,7,1,12,0,5,2,0,3,31,3.462,6.2,2.1,24.9,10.4,0.42,
5,Josh Gunther,19,0,3,0,6.32,28,0,,0,0,1,31.1,25,25,22,5,27,0,38,2,0,8,143,1.66,7.2,1.4,7.8,10.9,1.41,
6,Josh Hartle*,21,6,3,0.667,5.79,15,15,,0,0,0,74.2,91,60,48,13,25,1,81,7,1,10,347,1.554,11,1.6,3,9.8,3.24,
7,Zach Johnston*,20,3,2,0.6,3.93,28,0,,0,0,0,36.2,30,20,16,1,28,2,46,11,1,5,177,1.582,7.4,0.2,6.9,11.3,1.64,
8,Andrew Koshy,19,0,0,,11.37,11,0,,0,0,0,6.1,9,9,8,2,7,0,5,3,0,0,38,2.526,12.8,2.8,9.9,7.1,0.71,
9,Hudson Lee*,20,0,0,,18,2,0,,0,0,0,1,2,2,2,0,1,0,3,1,0,0,7,3,18,0,9,27,3,
10,Haiden Leffew*,19,3,0,1,6.11,20,5,,0,0,0,35.1,29,28,24,4,27,0,38,6,1,8,165,1.585,7.4,1,6.9,9.7,1.41,
11,Michael Massey,21,4,2,0.667,4.76,13,10,,0,0,0,34,31,23,18,5,24,0,51,6,0,3,159,1.618,8.2,1.3,6.4,13.5,2.13,
12,Blake Morningstar,19,2,1,0.667,7.45,28,1,,0,0,0,29,32,25,24,10,16,0,38,5,0,9,136,1.655,9.9,3.1,5,11.8,2.38,
13,Cam Nelson*,20,0,0,,12.71,9,0,,0,0,0,5.2,4,8,8,1,8,0,10,2,0,2,31,2.118,6.4,1.6,12.7,15.9,1.25,
14,Will Ray,22,0,2,0,3.68,33,0,,0,0,2,44,33,24,18,5,24,3,37,13,3,3,198,1.295,6.8,1,4.9,7.6,1.54,
15,Cole Roland,25,1,0,1,4.11,17,0,,0,0,6,15.1,11,7,7,2,4,0,23,1,1,1,61,0.978,6.5,1.2,2.3,13.5,5.75,
16,Brody Shawn,19,0,0,,,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,,,,,,0,
17,Skip Shenosky,20,5,3,0.625,6.63,20,8,,0,0,1,38,36,30,28,8,18,2,41,8,0,14,180,1.421,8.5,1.9,4.3,9.7,2.28,
18,Levi Strahm*,19,0,0,,3.86,1,0,,0,0,0,2.1,4,1,1,0,1,1,1,1,0,0,12,2.143,15.4,0,3.9,3.9,1,
19,Crawford Wade*,22,1,0,1,3,8,0,,0,0,0,9,7,3,3,1,2,0,6,2,0,0,38,1,7,1,2,6,3,
20,Chase Walter,24,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
,20 Players,20.9,38,22,0.633,5.11,60,60,60,0,1,14,523.1,462,343,297,81,277,12,690,85,7,78,2369,1.412,7.9,1.4,4.8,11.9,2.49,
