Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Christian Bartholomew,19,0,0,,6.59,7,0,,,0,0,13.2,18,10,10,0,4,0,5,1,1,2,63,1.61,11.9,0,2.6,3.3,1.25,
2,Matt Conway*,22,2,1,0.667,4.14,11,7,,,0,1,45.2,44,26,21,5,12,0,38,6,1,2,201,1.226,8.7,1,2.4,7.5,3.17,
3,Colin Egan?,--,3,0,1,5.08,14,0,,,0,0,28.1,37,16,16,5,7,1,11,2,0,1,128,1.553,11.8,1.6,2.2,3.5,1.57,
4,Will Finley?,--,0,0,,0,3,0,,,0,0,3.2,4,0,0,0,1,0,2,2,0,0,18,1.364,9.8,0,2.5,4.9,2,
5,Jack Fischer,21,2,4,0.333,6.12,20,5,,,0,1,57.1,68,48,39,4,35,2,38,6,0,4,273,1.797,10.7,0.6,5.5,6,1.09,
6,Aaron Fossas,20,1,0,1,3.63,12,0,,,0,1,22.1,14,10,9,0,7,0,11,2,0,0,90,0.94,5.6,0,2.8,4.4,1.57,
7,Nate Jones?,--,2,1,0.667,5.45,20,0,,,0,2,39.2,45,27,24,5,16,1,24,3,0,1,181,1.538,10.2,1.1,3.6,5.4,1.5,
8,Connor Kaden,20,0,3,0,3.56,21,1,,,0,3,30.1,26,18,12,2,18,1,27,1,1,8,133,1.451,7.7,0.6,5.3,8,1.5,
9,Mark McCoy*,19,0,1,0,4.97,11,5,,,0,0,25.1,27,18,14,2,20,1,18,1,2,0,122,1.855,9.6,0.7,7.1,6.4,0.9,
10,Matt Pirro,20,3,6,0.333,5.52,12,12,,,0,0,58.2,60,41,36,8,38,0,30,3,0,6,272,1.67,9.2,1.2,5.8,4.6,0.79,
11,Niko Spezial*,22,6,0,1,1.95,22,0,,,0,0,27.2,21,6,6,1,13,1,22,1,1,3,116,1.229,6.8,0.3,4.2,7.2,1.69,
12,Austin Stadler*,23,5,3,0.625,3.5,13,12,,,0,0,69.1,79,41,27,4,28,1,60,5,2,4,316,1.543,10.3,0.5,3.6,7.8,2.14,
13,Max Tishman*,19,0,0,,0,1,0,,,0,0,0.1,1,0,0,0,1,0,0,0,0,0,3,6,27,0,27,0,0,
14,Justin Van Grouw,22,4,7,0.364,4.34,13,12,,,0,0,64.1,72,41,31,5,27,0,44,3,0,3,290,1.539,10.1,0.7,3.8,6.2,1.63,
,14 Players,21,,,,4.53,0,0,0,0,1,0,486.2,516,302,245,41,227,8,330,36,8,34,2206,1.527,9.5,0.8,4.2,6.1,1.45,
