Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Eric Adler,21,0,1,0,8.86,22,1,,0,0,4,21.1,13,22,21,2,25,1,37,9,0,14,112,1.781,5.5,0.8,10.5,15.6,1.48,
2,Will Andrews,21,0,0,,4.5,7,0,,0,0,0,4,3,2,2,1,2,0,9,1,0,0,18,1.25,6.8,2.3,4.5,20.3,4.5,
3,Derek Crum*,21,1,0,1,6.97,20,0,,0,0,0,20.2,21,18,16,5,17,0,21,4,0,3,100,1.839,9.1,2.2,7.4,9.1,1.24,
4,Gabe Golob,24,4,1,0.8,2.86,30,0,,0,0,0,44,36,17,14,3,21,1,29,6,1,4,190,1.295,7.4,0.6,4.3,5.9,1.38,
5,Zach Grace*,20,0,0,,5.68,9,0,,0,0,0,6.1,8,4,4,1,5,0,7,0,0,1,30,2.053,11.4,1.4,7.1,9.9,1.4,
6,Jacob Grzebinski*,23,0,0,,7.27,18,0,,0,0,1,17.1,17,15,14,2,16,0,17,3,0,3,85,1.904,8.8,1,8.3,8.8,1.06,
7,Josh Hartle*,19,7,6,0.538,5.3,14,14,,0,0,0,69.2,81,54,41,9,24,1,54,5,1,4,323,1.507,10.5,1.2,3.1,7,2.25,
8,Seth Keener,20,5,1,0.833,5.87,20,11,,0,0,0,53.2,54,41,35,10,20,0,56,12,1,7,243,1.379,9.1,1.7,3.4,9.4,2.8,
9,Rhett Lowder,20,11,3,0.786,3.08,16,16,,1,0,0,99.1,91,45,34,9,26,0,105,8,0,7,419,1.178,8.2,0.8,2.4,9.5,4.04,
10,Reed Mascolo,22,2,0,1,5.3,21,7,,0,0,0,37.1,42,32,22,8,14,0,44,9,1,4,171,1.5,10.1,1.9,3.4,10.6,3.14,
11,Teddy McGraw,20,5,2,0.714,4.08,15,12,,0,0,0,70.2,53,39,32,9,38,0,67,14,2,3,316,1.288,6.8,1.1,4.8,8.5,1.76,
12,Camden Minacci,20,2,4,0.333,2.18,30,0,,0,0,6,45.1,34,17,11,6,18,0,59,3,0,0,192,1.147,6.8,1.2,3.6,11.7,3.28,
13,Brennen Oxford*,22,1,0,1,6.6,17,0,,0,0,0,15,13,11,11,3,21,0,17,2,0,3,80,2.267,7.8,1.8,12.6,10.2,0.81,
14,Crawford Wade*,20,3,1,0.75,3.13,26,0,,0,0,0,31.2,25,14,11,3,13,1,35,5,0,3,137,1.2,7.1,0.9,3.7,9.9,2.69,
,14 Players,20.9,41,19,0.683,4.5,61,61,60,1,2,11,536.1,491,331,268,71,260,4,557,81,6,56,2416,1.4,8.2,1.2,4.4,9.3,2.14,
