Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kevin Abel,19,8,1,0.889,2.88,23,7,,1,1,1,81.1,51,31,26,5,46,0,108,9,1,6,346,1.193,5.6,0.6,5.1,12,2.35,
2,Jordan Britton*,21,2,0,1,3.18,8,3,,0,0,0,17,19,10,6,3,4,0,9,1,0,2,73,1.353,10.1,1.6,2.1,4.8,2.25,
3,Nathan Burns,19,1,1,0.5,5.52,10,1,,0,0,0,14.2,15,10,9,2,11,0,14,3,0,2,71,1.773,9.2,1.2,6.8,8.6,1.27,
4,Christian Chamberlain*,18,3,0,1,3.54,20,3,,0,0,0,40.2,29,16,16,1,28,0,49,8,0,2,182,1.402,6.4,0.2,6.2,10.8,1.75,
5,Dakota Donovan,20,0,0,,3.86,4,0,,0,0,1,7,4,4,3,1,6,0,6,4,0,2,33,1.429,5.1,1.3,7.7,7.7,1,
6,Brandon Eisert*,20,5,3,0.625,2.53,27,0,,0,0,5,57,44,19,16,0,12,0,52,4,1,6,226,0.982,6.9,0,1.9,8.2,4.33,
7,Bryce Fehmel,21,10,1,0.909,3.19,20,20,,1,1,0,113,98,42,40,11,27,1,64,13,0,4,464,1.106,7.8,0.9,2.2,5.1,2.37,
8,Grant Gambrell,20,5,1,0.833,4.4,14,12,,0,0,0,57.1,53,30,28,2,29,1,57,6,1,3,251,1.43,8.3,0.3,4.6,8.9,1.97,
9,Luke Heimlich*,22,16,3,0.842,2.92,21,20,,0,0,0,129.2,104,50,42,5,28,0,159,20,0,5,530,1.018,7.2,0.3,1.9,11,5.68,
10,Jake Mulholland*,21,2,2,0.5,2.2,31,0,,0,0,16,45,31,12,11,4,11,4,42,3,0,4,177,0.933,6.2,0.8,2.2,8.4,3.82,
11,Dylan Pearce,21,2,0,1,3.49,25,0,,0,0,2,28.1,31,11,11,2,7,0,27,2,0,0,122,1.341,9.8,0.6,2.2,8.6,3.86,
12,Sam Tweedt?,--,1,0,1,7.71,10,2,,0,0,0,16.1,15,15,14,2,12,0,9,1,0,2,73,1.653,8.3,1.1,6.6,5,0.75,
,12 Players,20.4,55,12,0.821,3.29,0,0,0,0,8,0,607.1,494,250,222,38,221,6,596,74,3,38,2548,1.177,7.3,0.6,3.3,8.8,2.7,
