Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jordan Britton*,20,2,0,1,2.45,9,3,,0,0,0,22,17,7,6,0,7,0,16,0,0,1,92,1.091,7,0,2.9,6.5,2.29,
2,Brandon Eisert*,19,5,0,1,2.31,21,0,,0,0,4,46.2,32,14,12,2,19,1,50,2,0,7,194,1.093,6.2,0.4,3.7,9.6,2.63,
3,Max Engelbrekt*,23,3,0,1,0.43,17,0,,0,0,5,21,9,1,1,1,7,0,20,0,1,3,79,0.762,3.9,0.4,3,8.6,2.86,
4,Bryce Fehmel,20,6,3,0.667,3.87,15,14,,1,0,0,81.1,69,39,35,8,22,0,49,5,0,4,333,1.119,7.6,0.9,2.4,5.4,2.23,
5,Grant Gambrell,19,1,0,1,2.93,13,0,,0,0,1,15.1,10,7,5,1,13,0,10,6,0,0,73,1.5,5.9,0.6,7.6,5.9,0.77,
6,Luke Heimlich*,21,11,1,0.917,0.76,16,16,,2,0,0,118.1,70,13,10,0,22,0,128,5,0,3,448,0.777,5.3,0,1.7,9.7,5.82,
7,Mitch Hickey,21,0,0,,4.91,7,0,,0,0,1,3.2,6,4,2,0,4,0,3,0,0,0,22,2.727,14.7,0,9.8,7.4,0.75,
8,Jake Mulholland*,20,7,1,0.875,1.2,28,0,,0,0,6,52.1,34,8,7,2,12,0,44,1,0,3,202,0.879,5.8,0.3,2.1,7.6,3.67,
9,Tommy Paul,--,0,0,,4.5,2,0,,0,0,0,2,2,1,1,0,1,0,2,2,0,0,10,1.5,9,0,4.5,9,2,
10,Drew Rasmussen,21,3,0,1,1,8,4,,0,0,2,27,19,6,3,2,5,0,26,0,0,1,105,0.889,6.3,0.7,1.7,8.7,5.2,
11,Jake Thompson,22,14,1,0.933,1.96,20,19,,1,1,0,128.2,85,29,28,5,40,0,119,5,1,3,501,0.972,5.9,0.3,2.8,8.3,2.98,
12,Sam Tweedt?,--,3,0,1,2.5,14,6,,0,0,0,36,34,11,10,4,6,0,31,2,0,1,148,1.111,8.5,1,1.5,7.8,5.17,
13,Mitchell Verburg,19,1,0,1,0.93,14,0,,0,0,2,9.2,6,1,1,0,4,0,8,1,0,1,41,1.034,5.6,0,3.7,7.4,2,
,13 Players,20.6,,,,1.93,0,0,0,0,14,0,564,393,141,121,25,162,1,506,29,2,27,2248,0.984,6.3,0.4,2.6,8.1,3.12,
