Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jordan Britton*,19,0,2,0,4.75,14,3,,0,0,1,30.1,25,18,16,1,15,0,21,3,2,1,130,1.319,7.4,0.3,4.5,6.2,1.4,
2,Scotland Church,21,0,0,,3.6,16,0,,0,0,1,30,23,13,12,1,16,1,23,8,0,1,133,1.3,6.9,0.3,4.8,6.9,1.44,
3,Travis Eckert,22,6,4,0.6,3.28,14,14,,1,0,0,93.1,82,38,34,4,20,1,66,4,1,5,377,1.093,7.9,0.4,1.9,6.4,3.3,
4,Max Engelbrekt*,22,3,3,0.5,2.92,25,0,,0,0,11,37,35,14,12,1,14,3,39,5,0,4,163,1.324,8.5,0.2,3.4,9.5,2.79,
5,Bryce Fehmel,19,10,1,0.909,2.31,26,6,,1,1,2,70,58,22,18,4,23,1,51,3,0,7,293,1.157,7.5,0.5,3,6.6,2.22,
6,Luke Heimlich*,20,7,4,0.636,3.53,20,11,,1,1,0,86.2,75,39,34,3,26,1,63,8,2,10,365,1.165,7.8,0.3,2.7,6.5,2.42,
7,Mitch Hickey,20,1,0,1,4.73,11,0,,0,0,0,13.1,10,8,7,1,5,0,8,1,0,0,56,1.125,6.8,0.7,3.4,5.4,1.6,
8,Austin Kelly,21,0,0,,13.5,2,0,,0,0,0,0.2,2,4,1,0,4,0,0,0,0,0,9,9,27,0,54,0,0,
9,Christian Martinek*,20,0,1,0,6.75,4,1,,0,0,0,2.2,2,2,2,0,1,0,2,1,0,0,13,1.125,6.8,0,3.4,6.8,2,
10,Eric Parnow?,--,0,0,,54,1,0,,0,0,0,0.1,0,2,2,0,2,0,0,0,0,0,3,6,0,0,54,0,0,
11,Tommy Paul,--,1,0,1,3.97,8,0,,0,0,0,11.1,11,7,5,1,8,0,9,0,0,2,51,1.676,8.7,0.8,6.4,7.1,1.13,
12,John Pomeroy,21,0,0,,4.26,7,0,,0,0,0,6.1,4,3,3,0,6,0,6,2,0,3,29,1.579,5.7,0,8.5,8.5,1,
13,Drew Rasmussen,20,4,1,0.8,3.41,6,6,,0,0,0,37,26,16,14,2,10,0,42,3,0,1,150,0.973,6.3,0.5,2.4,10.2,4.2,
14,Jake Thompson,21,3,3,0.5,4.28,14,13,,0,0,0,61,59,36,29,2,28,0,53,3,1,5,270,1.426,8.7,0.3,4.1,7.8,1.89,
,14 Players,20.6,,,,3.53,0,0,0,0,5,0,480,412,222,188,20,178,7,383,41,6,39,2042,1.229,7.7,0.4,3.3,7.2,2.15,
