Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Clay Bauer,22,0,0,,7.71,5,0,,,0,0,4.2,4,4,4,1,1,0,5,1,0,2,21,1.071,7.7,1.9,1.9,9.6,5,
2,Scotland Church,20,1,0,1,0,12,0,,,0,0,17.2,10,3,0,0,12,1,8,1,0,2,71,1.245,5.1,0,6.1,4.1,0.67,
3,Travis Eckert,21,6,2,0.75,4.08,16,16,,,0,0,90.1,87,43,41,3,30,0,50,6,0,3,386,1.295,8.7,0.3,3,5,1.67,
4,Kevin Flemer,20,1,1,0.5,2.76,10,1,,,0,0,16.1,8,6,5,1,13,1,13,0,0,2,67,1.286,4.4,0.6,7.2,7.2,1,
5,Mak Fox?,--,0,0,,1,13,0,,,0,1,9,7,1,1,0,6,0,10,0,1,1,40,1.444,7,0,6,10,1.67,
6,Luke Heimlich*,19,2,5,0.286,3.61,29,2,,,0,4,52.1,43,28,21,1,17,0,35,5,1,5,222,1.146,7.4,0.2,2.9,6,2.06,
7,Mitch Hickey,19,4,1,0.8,2.28,27,0,,,0,11,27.2,19,8,7,1,17,1,21,4,0,4,116,1.301,6.2,0.3,5.5,6.8,1.24,
8,Ryan Mets*,--,0,0,,3.38,6,0,,,0,0,2.2,2,1,1,1,0,0,2,1,0,0,11,0.75,6.8,3.4,0,6.8,,
9,Andrew Moore,21,7,2,0.778,1.91,16,16,,,2,0,122.1,86,31,26,4,21,3,111,4,0,0,469,0.875,6.3,0.3,1.5,8.2,5.29,
10,John Pomeroy,20,2,0,1,5.91,15,0,,,0,0,10.2,7,7,7,1,9,0,8,2,0,2,48,1.5,5.9,0.8,7.6,6.8,0.89,
11,Drew Rasmussen,19,7,4,0.636,2.8,19,14,,,2,0,106,86,36,33,2,30,2,82,5,2,6,432,1.094,7.3,0.2,2.5,7,2.73,
12,Zack Reser*,--,0,1,0,7.5,8,0,,,0,0,6,11,8,5,1,3,0,8,0,0,0,32,2.333,16.5,1.5,4.5,12,2.67,
13,Trent Shelton*,21,0,0,,6.75,5,0,,,0,0,2.2,3,2,2,1,3,0,0,0,0,1,13,2.25,10.1,3.4,10.1,0,0,
14,Jake Thompson,20,0,1,0,9.95,3,3,,,0,0,6.1,12,8,7,0,4,0,4,1,0,0,36,2.526,17.1,0,5.7,5.7,1,
15,Sam Tweedt?,--,8,1,0.889,2.85,21,6,,,0,0,47.1,35,18,15,2,18,1,32,4,0,2,195,1.12,6.7,0.4,3.4,6.1,1.78,
16,Austin Woodward,--,1,0,1,5.06,3,0,,,0,0,5.1,6,3,3,2,0,0,1,0,0,0,21,1.125,10.1,3.4,0,1.7,,
,16 Players,19.9,,,,3.02,0,0,0,0,7,0,527.1,426,207,177,21,184,9,390,34,4,30,2180,1.157,7.3,0.4,3.1,6.7,2.12,
