Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Sawyer Bridges?,--,2,1,0.667,1.35,21,0,,0,0,5,33.1,27,7,5,1,9,0,25,1,0,1,138,1.08,7.3,0.3,2.4,6.8,2.78,
2,Logan Chapman,19,3,3,0.5,5.85,16,14,,0,0,0,60,60,41,39,8,34,0,55,6,1,5,274,1.567,9,1.2,5.1,8.3,1.62,
3,Ridge Chapman,21,1,4,0.2,4.93,16,6,,0,0,0,38.1,25,22,21,7,24,0,36,2,0,7,162,1.278,5.9,1.6,5.6,8.5,1.5,
4,Parker Coyne,19,1,1,0.5,3.18,19,0,,0,0,0,22.2,15,11,8,3,13,0,26,1,0,4,92,1.235,6,1.2,5.2,10.3,2,
5,Eddy Demurias,20,7,1,0.875,4.87,31,1,,0,0,3,64.2,70,36,35,8,30,6,51,2,0,4,283,1.546,9.7,1.1,4.2,7.1,1.7,
6,John Gilreath*,18,0,1,0,4.5,24,3,,0,0,1,40,39,23,20,3,18,1,44,4,0,7,176,1.425,8.8,0.7,4.1,9.9,2.44,
7,Adam Hill,21,7,5,0.583,4.12,16,16,,0,0,0,83,55,39,38,5,55,0,101,8,1,5,357,1.325,6,0.5,6,11,1.84,
8,Gage Hinson,21,0,0,,3.18,3,0,,0,0,0,5.2,2,2,2,0,3,0,2,1,0,0,22,0.882,3.2,0,4.8,3.2,0.67,
9,Graham Lawson,22,1,1,0.5,5.6,22,0,,0,0,3,27.1,26,19,17,4,10,0,26,7,1,5,125,1.317,8.6,1.3,3.3,8.6,2.6,
10,Colby Lee,20,0,0,,27,2,0,,0,0,0,1.1,2,4,4,2,3,0,1,2,0,0,11,3.75,13.5,13.5,20.3,6.8,0.33,
11,Hunter Lomas?,--,0,0,,7.58,15,0,,0,0,1,19,20,16,16,3,6,0,17,2,0,2,85,1.368,9.5,1.4,2.8,8.1,2.83,
12,Carmen Mlodzinski,19,3,6,0.333,5.52,19,7,,0,0,1,45.2,47,30,28,3,21,0,43,3,0,7,207,1.489,9.3,0.6,4.1,8.5,2.05,
13,Cody Morris,21,9,3,0.75,3.46,16,16,,0,0,0,83.1,71,37,32,9,31,0,87,6,2,8,346,1.224,7.7,1,3.3,9.4,2.81,
14,TJ Shook,20,3,0,1,2.33,21,0,,0,0,0,27,32,9,7,0,15,0,27,1,0,0,123,1.741,10.7,0,5,9,1.8,
15,Corey Stone*,19,0,0,,0,3,0,,0,0,0,2,3,0,0,0,2,0,1,0,0,0,11,2.5,13.5,0,9,4.5,0.5,
,15 Players,20,37,26,0.587,4.42,0,0,0,0,4,0,553.1,494,296,272,56,274,7,542,46,5,55,2412,1.388,8,0.9,4.5,8.8,1.98,
