Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Colie Bowers,22,5,1,0.833,1.74,25,0,,0,0,4,41.1,19,10,8,4,16,3,48,4,0,5,164,0.847,4.1,0.9,3.5,10.5,3,
2,Sawyer Bridges?,--,0,0,,11.45,8,1,,0,0,0,11,18,15,14,3,9,0,14,3,0,2,62,2.455,14.7,2.5,7.4,11.5,1.56,
3,Wil Crowe,22,6,5,0.545,3.41,15,15,,0,0,0,92.1,89,45,35,5,31,0,90,2,0,6,396,1.3,8.7,0.5,3,8.8,2.9,
4,Tyler Haswell?,--,0,0,,9,3,0,,0,0,0,2,0,2,2,0,6,1,4,1,0,2,13,3,0,0,27,18,0.67,
5,Adam Hill,20,3,6,0.333,3.04,14,14,,0,0,0,77,56,29,26,6,39,2,87,6,1,3,320,1.234,6.5,0.7,4.6,10.2,2.23,
6,Tyler Johnson,21,1,2,0.333,2.39,19,0,,0,0,10,26.1,20,9,7,0,15,3,40,2,2,2,116,1.329,6.8,0,5.1,13.7,2.67,
7,Graham Lawson,21,2,0,1,5.87,13,2,,0,0,0,23,26,17,15,5,9,0,19,3,0,3,106,1.522,10.2,2,3.5,7.4,2.11,
8,Colby Lee,19,2,1,0.667,5.86,13,3,,0,0,0,27.2,25,18,18,5,11,0,22,4,0,4,121,1.301,8.1,1.6,3.6,7.2,2,
9,Cody Morris,20,3,2,0.6,3.66,10,10,,0,0,0,39.1,37,19,16,4,8,0,47,3,1,7,169,1.144,8.5,0.9,1.8,10.8,5.88,
10,Brandon Murray,21,0,1,0,16.2,6,1,,0,0,0,5,8,9,9,1,7,0,7,0,0,1,29,3,14.4,1.8,12.6,12.6,1,
11,John Parke*,22,2,1,0.667,8.53,14,2,,0,0,1,25.1,35,24,24,1,9,0,21,3,0,1,118,1.737,12.4,0.4,3.2,7.5,2.33,
12,Josh Reagan*,22,6,2,0.75,2.72,27,0,,0,0,2,56.1,49,21,17,6,19,1,51,3,0,1,232,1.207,7.8,1,3,8.1,2.68,
13,Clarke Schmidt,21,4,2,0.667,1.34,9,9,,0,0,0,60.1,41,15,9,3,18,0,70,5,0,5,238,0.978,6.1,0.4,2.7,10.4,3.89,
14,Reed Scott?,--,1,2,0.333,3.91,24,3,,0,0,3,53,47,24,23,5,22,2,43,4,0,2,226,1.302,8,0.8,3.7,7.3,1.95,
,14 Players,21.1,,,,3.72,0,0,0,0,4,0,540,470,257,223,48,219,12,563,43,4,44,2310,1.276,7.8,0.8,3.7,9.4,2.57,
