Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dalton Brown,22,0,1,0,4.11,14,0,,0,0,0,15.1,17,9,7,1,5,0,12,0,0,1,68,1.435,10,0.6,2.9,7,2.4,
2,Garrett Bruce,22,0,0,,27,1,0,,0,0,0,1.1,3,4,4,2,2,0,2,1,0,1,10,3.75,20.3,13.5,13.5,13.5,1,
3,Ty Damron*,21,4,2,0.667,6.52,14,13,,0,0,0,49.2,54,40,36,4,25,1,43,6,2,4,236,1.591,9.8,0.7,4.5,7.8,1.72,
4,Robert Dugger,20,6,1,0.857,2.76,29,0,,0,0,3,58.2,61,22,18,4,20,1,49,5,0,7,257,1.381,9.4,0.6,3.1,7.5,2.45,
5,Chandler Eden,20,0,0,,8,12,0,,0,0,0,9,8,11,8,0,7,0,10,8,1,12,47,1.667,8,0,7,10,1.43,
6,Steven Gingery*,18,4,2,0.667,3.18,15,14,,0,0,0,68,61,33,24,3,31,0,63,12,0,6,296,1.353,8.1,0.4,4.1,8.3,2.03,
7,Ty Harpenau,19,1,0,1,6.85,15,9,,0,0,0,44.2,58,36,34,2,24,0,32,8,1,6,212,1.836,11.7,0.4,4.8,6.4,1.33,
8,Hayden Howard*,22,9,3,0.75,2.98,35,1,,0,0,9,84.2,76,31,28,4,20,0,54,7,0,7,337,1.134,8.1,0.4,2.1,5.7,2.7,
9,Erikson Lanning*,19,3,3,0.5,5.26,13,10,,0,0,0,49.2,53,34,29,4,16,1,33,5,0,7,214,1.389,9.6,0.7,2.9,6,2.06,
10,Davis Martin,19,10,1,0.909,2.52,19,14,,0,0,2,89.1,75,29,25,5,27,1,61,7,1,3,367,1.142,7.6,0.5,2.7,6.1,2.26,
11,Ryan Moseley,21,6,4,0.6,5.54,24,4,,0,0,4,52,51,37,32,1,35,1,30,6,0,8,245,1.654,8.8,0.2,6.1,5.2,0.86,
12,Parker Mushinski*,20,0,0,,2.03,20,0,,0,0,1,13.1,6,4,3,0,11,1,15,4,0,1,58,1.275,4.1,0,7.4,10.1,1.36,
13,Jonathan Nicholson?,--,0,0,,9,2,0,,0,0,0,2,2,2,2,0,3,0,1,0,0,1,11,2.5,9,0,13.5,4.5,0.33,
14,Jacob Patterson*,20,0,0,,3.77,13,0,,0,0,0,14.1,13,7,6,1,12,0,9,4,0,3,69,1.744,8.2,0.6,7.5,5.7,0.75,
15,Ryan Shetter,19,4,2,0.667,4.02,19,1,,0,0,1,31.1,31,15,14,0,10,0,18,4,1,2,136,1.309,8.9,0,2.9,5.2,1.8,
16,Sean Thompson,21,0,0,,0,1,0,,0,0,0,2,0,0,0,0,1,0,2,0,0,0,7,0.5,0,0,4.5,9,2,
,16 Players,20.1,,,,4.15,0,0,0,0,5,0,585.1,569,314,270,31,249,6,434,77,6,69,2570,1.397,8.7,0.5,3.8,6.7,1.74,
