Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Davis?,--,0,0,,2.7,3,0,,0,0,0,3.1,0,1,1,0,2,0,3,2,0,0,14,0.6,0,0,5.4,8.1,1.5,
2,Dylan Dusek*,22,0,0,,7.47,11,0,,0,0,2,15.2,23,13,13,2,1,0,9,1,1,3,71,1.532,13.2,1.1,0.6,5.2,9,
3,Caleb Freeman,19,0,1,0,8.83,11,2,,0,0,0,17.1,25,19,17,1,15,0,15,2,0,1,90,2.308,13,0.5,7.8,7.8,1,
4,Steven Gingery*,19,10,1,0.909,1.58,15,15,,0,0,0,91.1,60,21,16,4,29,0,107,11,1,5,366,0.974,5.9,0.4,2.9,10.5,3.69,
5,John Henry Gonzalez,--,2,3,0.4,6.52,13,9,,0,0,0,38.2,44,29,28,1,33,1,28,2,1,6,191,1.991,10.2,0.2,7.7,6.5,0.85,
6,Ty Harpenau,20,0,0,,6.53,10,0,,0,0,1,20.2,26,16,15,0,12,0,25,1,1,2,96,1.839,11.3,0,5.2,10.9,2.08,
7,Josh Jung,19,0,0,,81,1,0,,0,0,0,0.1,2,3,3,2,1,0,0,0,0,0,4,9,54,54,27,0,0,
8,Caleb Kilian,20,6,0,1,3.55,19,1,,0,0,2,38,25,16,15,0,23,1,35,2,4,1,157,1.263,5.9,0,5.4,8.3,1.52,
9,Erikson Lanning*,20,3,1,0.75,3.12,17,7,,0,0,0,40.1,40,15,14,1,17,1,18,6,0,4,177,1.413,8.9,0.2,3.8,4,1.06,
10,Davis Martin,20,4,2,0.667,3.07,9,9,,0,0,0,44,43,16,15,2,10,1,37,2,0,4,181,1.205,8.8,0.4,2,7.6,3.7,
11,Jake McDonald,19,0,1,0,5.31,14,3,,0,0,0,20.1,23,16,12,1,15,0,17,6,1,0,102,1.869,10.2,0.4,6.6,7.5,1.13,
12,John McMillon,19,2,0,1,1.75,24,0,,0,0,5,25.2,12,6,5,1,20,0,29,2,2,4,106,1.247,4.2,0.4,7,10.2,1.45,
13,Parker Mushinski*,21,3,2,0.6,2.15,31,0,,0,0,6,37.2,24,10,9,0,25,1,47,4,0,9,162,1.301,5.7,0,6,11.2,1.88,
14,Jacob Patterson*,21,5,1,0.833,3.86,30,1,,0,0,2,51.1,47,29,22,2,25,0,63,7,0,7,234,1.403,8.2,0.4,4.4,11,2.52,
15,Jose Quezada,21,6,4,0.6,3.55,24,0,,0,0,4,38,33,19,15,4,16,0,52,7,1,7,167,1.289,7.8,0.9,3.8,12.3,3.25,
16,Ryan Shetter,20,4,1,0.8,3.71,15,15,,0,0,0,70.1,66,33,29,6,27,1,74,4,1,6,303,1.322,8.4,0.8,3.5,9.5,2.74,
,16 Players,20.1,,,,3.73,0,0,0,0,2,0,553,493,262,229,27,271,6,559,59,13,59,2421,1.382,8,0.4,4.4,9.1,2.06,
