Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brandon Beckel,20,0,1,0,5.32,18,0,,0,0,0,23.2,22,15,14,1,12,0,29,0,0,6,106,1.437,8.4,0.4,4.6,11,2.42,
2,Austin Becker,22,2,1,0.667,4.29,13,3,,0,0,2,21,28,14,10,3,15,0,30,3,0,8,108,2.048,12,1.3,6.4,12.9,2,
3,Brandon Birdsell,22,9,3,0.75,2.75,15,15,,1,0,0,85,67,29,26,7,29,0,106,7,2,10,350,1.129,7.1,0.7,3.1,11.2,3.66,
4,Bo Blessie,22,0,0,,8.22,7,0,,0,0,0,7.2,8,7,7,1,6,0,9,0,0,2,37,1.826,9.4,1.2,7,10.6,1.5,
5,Derek Bridges*,21,1,0,1,3.27,27,0,,0,0,1,22,20,10,8,2,9,1,24,2,0,3,94,1.318,8.2,0.8,3.7,9.8,2.67,
6,Colin Clark*,23,1,1,0.5,6.23,14,0,,0,0,1,21.2,25,16,15,3,8,0,19,2,0,0,100,1.523,10.4,1.2,3.3,7.9,2.38,
7,Garrett Crowley*,22,0,0,,27,4,0,,0,0,0,1.1,2,4,4,0,5,0,4,0,0,1,11,5.25,13.5,0,33.8,27,0.8,
8,Andrew Devine,21,2,1,0.667,4.3,16,4,,0,0,1,23,20,13,11,4,15,1,26,5,0,2,110,1.522,7.8,1.6,5.9,10.2,1.73,
9,Brendan Girton,20,3,0,1,4.08,9,0,,0,0,0,17.2,10,9,8,1,7,0,18,0,1,2,71,0.962,5.1,0.5,3.6,9.2,2.57,
10,Tyler Hamilton,21,0,0,,9,1,0,,0,0,0,1,1,1,1,0,2,0,0,0,0,0,6,3,9,0,18,0,0,
11,Chase Hampton,20,5,4,0.556,4.29,15,11,,0,0,0,56.2,51,28,27,8,28,0,72,7,0,1,247,1.394,8.1,1.3,4.4,11.4,2.57,
12,Shay Hartis,22,1,0,1,6.06,13,0,,0,0,0,16.1,19,11,11,1,2,0,14,1,0,1,71,1.286,10.5,0.6,1.1,7.7,7,
13,Jamie Hitt*,19,0,2,0,7.4,17,3,,0,0,0,24.1,25,23,20,3,13,0,21,4,0,3,117,1.562,9.2,1.1,4.8,7.8,1.62,
14,Jase Lopez,21,1,0,1,14.14,8,0,,0,0,0,7,15,11,11,0,3,0,6,1,0,1,38,2.571,19.3,0,3.9,7.7,2,
15,Brendan Lysik*,19,0,0,,inf,1,0,,0,0,0,0,2,3,3,1,1,0,0,0,0,0,3,,,,,,0,
16,Mason Molina*,18,2,5,0.286,3.9,20,9,,0,0,1,57.2,44,27,25,4,29,0,71,2,1,4,244,1.266,6.9,0.6,4.5,11.1,2.45,
17,Andrew Morris,20,8,2,0.8,4.58,16,15,,1,0,0,88.1,80,49,45,13,28,2,91,8,0,4,377,1.223,8.2,1.3,2.9,9.3,3.25,
18,Trendan Parish,20,2,2,0.5,8.26,20,1,,0,0,6,28.1,38,27,26,5,8,0,33,1,0,2,132,1.624,12.1,1.6,2.5,10.5,4.13,
19,Kyle Robinson,18,1,0,1,4.63,12,0,,0,0,0,11.2,15,6,6,2,5,0,9,2,0,2,55,1.714,11.6,1.5,3.9,6.9,1.8,
20,Josh Sanders,20,1,0,1,7.2,18,0,,0,0,1,25,36,21,20,2,9,1,26,2,1,1,120,1.8,13,0.7,3.2,9.4,2.89,
,20 Players,20.4,39,22,0.639,4.97,61,61,59,2,2,13,539.1,528,324,298,61,234,5,608,47,5,53,2397,1.413,8.8,1,3.9,10.1,2.6,
