Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dalton Brown,21,1,1,0.5,3.86,15,0,,,0,0,18.2,21,13,8,2,11,0,14,1,0,2,90,1.714,10.1,1,5.3,6.8,1.27,
2,Quinn Carpenter,21,0,0,,7.63,8,4,,,0,0,15.1,24,15,13,0,18,0,11,2,0,1,86,2.739,14.1,0,10.6,6.5,0.61,
3,Matt Custred,21,1,2,0.333,3.5,15,0,,,0,0,18,13,8,7,0,14,0,26,0,0,3,77,1.5,6.5,0,7,13,1.86,
4,Ty Damron*,20,4,2,0.667,3.58,12,11,,,0,0,55.1,62,30,22,1,15,0,34,2,0,5,243,1.392,10.1,0.2,2.4,5.5,2.27,
5,Dylan Dusek*,20,2,2,0.5,3.82,11,7,,,0,0,33,35,14,14,1,14,0,22,0,1,3,142,1.485,9.5,0.3,3.8,6,1.57,
6,Jackson Lancaster?,--,0,0,,22.5,3,0,,,0,0,2,5,6,5,0,1,0,0,2,0,0,14,3,22.5,0,4.5,0,0,
7,Patrick Mahomes,19,0,0,,inf,1,0,,,0,0,0,0,3,3,0,2,0,0,1,0,0,3,,,,,,0,
8,Dominic Moreno,22,3,3,0.5,1.85,24,2,,,0,6,58.1,54,16,12,1,19,1,73,4,2,3,244,1.251,8.3,0.2,2.9,11.3,3.84,
9,Ryan Moseley,20,4,6,0.4,3.46,13,12,,,0,0,65,56,34,25,0,30,0,54,15,1,8,296,1.323,7.8,0,4.2,7.5,1.8,
10,Parker Mushinski*,19,2,1,0.667,6.38,17,1,,,0,0,24,29,22,17,1,20,0,21,7,1,1,125,2.042,10.9,0.4,7.5,7.9,1.05,
11,Jacob Patterson*,19,1,0,1,3.6,13,2,,,0,0,20,18,9,8,2,15,0,17,5,0,2,93,1.65,8.1,0.9,6.8,7.7,1.13,
12,Cameron Smith*,22,6,5,0.545,2.83,14,13,,,0,1,89,79,30,28,2,28,0,77,6,0,5,376,1.202,8,0.2,2.8,7.8,2.75,
13,Corey Taylor,22,4,0,1,0.31,19,1,,,0,2,57.1,36,5,2,0,13,1,32,3,0,0,215,0.855,5.7,0,2,5,2.46,
14,Sean Thompson,20,0,0,,0,4,0,,,0,0,2.2,6,1,0,0,0,0,1,1,0,0,16,2.25,20.3,0,0,3.4,,
15,Johnathon Tripp,21,1,1,0.5,5.82,10,1,,,0,0,17,23,14,11,1,5,0,11,3,0,2,82,1.647,12.2,0.5,2.6,5.8,2.2,
16,Matt Withrow,21,1,1,0.5,3.63,13,1,,,0,0,22.1,22,9,9,3,11,0,25,2,0,1,98,1.478,8.9,1.2,4.4,10.1,2.27,
,16 Players,20.8,,,,3.33,0,0,0,0,4,0,498,483,229,184,14,216,2,418,54,5,36,2200,1.404,8.7,0.3,3.9,7.6,1.94,
