Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brandon Beckel,21,5,2,0.714,2.23,24,0,,0,0,7,48.1,43,16,12,4,20,0,67,1,1,4,210,1.303,8,0.7,3.7,12.5,3.35,
2,Bo Blessie,23,1,0,1,6.75,6,2,,0,0,0,8,4,6,6,1,11,0,6,0,0,1,36,1.875,4.5,1.1,12.4,6.8,0.55,
3,Damian Bravo,19,1,0,1,6.14,8,0,,0,0,0,7.1,4,5,5,1,10,1,11,1,0,3,35,1.909,4.9,1.2,12.3,13.5,1.1,
4,Derek Bridges*,22,1,0,1,7.71,11,0,,0,0,0,7,6,8,6,0,3,0,7,1,0,0,31,1.286,7.7,0,3.9,9,2.33,
5,Ethan Coombes,23,4,0,1,2.75,23,0,,0,0,0,19.2,16,9,6,2,12,0,38,4,0,2,93,1.424,7.3,0.9,5.5,17.4,3.17,
6,Garrett Crowley*,23,0,0,,9.53,8,0,,0,0,0,5.2,12,6,6,1,3,0,6,1,0,1,32,2.647,19.1,1.6,4.8,9.5,2,
7,Dax Dathe,22,0,0,,15,5,0,,0,0,0,3,3,5,5,2,5,0,2,0,0,4,18,2.667,9,6,15,6,0.4,
8,Andrew Devine,22,1,3,0.25,7.13,14,0,,0,0,1,17.2,20,18,14,5,11,0,19,1,1,2,80,1.755,10.2,2.5,5.6,9.7,1.73,
9,Zach Erdman*,19,1,0,1,3.21,6,2,,0,0,0,14,15,6,5,0,6,0,12,2,0,1,64,1.5,9.6,0,3.9,7.7,2,
10,Taber Fast*,19,1,0,1,6.03,12,7,,0,0,0,34.1,39,25,23,4,30,0,23,6,0,1,168,2.01,10.2,1,7.9,6,0.77,
11,Ryan Free*,21,5,4,0.556,4.11,27,0,,0,0,1,46,39,25,21,8,16,0,54,5,0,3,198,1.196,7.6,1.6,3.1,10.6,3.38,
12,Brendan Girton,21,2,2,0.5,5.82,15,7,,0,0,0,51,52,46,33,6,31,0,36,3,0,5,239,1.627,9.2,1.1,5.5,6.4,1.16,
13,Jack Livingstone,19,0,0,,0,1,0,,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
14,Jase Lopez,22,1,0,1,5.5,16,0,,0,0,1,18,23,12,11,2,6,0,24,2,0,3,85,1.611,11.5,1,3,12,4,
15,Brendan Lysik*,20,0,1,0,3.48,11,0,,0,0,0,10.1,3,4,4,1,10,0,7,1,0,1,44,1.258,2.6,0.9,8.7,6.1,0.7,
16,Cade McGarrh,20,0,0,,9,2,0,,0,0,0,1,2,2,1,0,1,0,1,0,0,0,7,3,18,0,9,9,1,
17,Mason Molina*,19,6,2,0.75,3.67,16,16,,0,0,0,83.1,63,39,34,10,35,0,108,5,1,5,352,1.176,6.8,1.1,3.8,11.7,3.09,
18,Trendan Parish,21,3,2,0.6,6,16,9,,0,0,1,57,63,50,38,11,35,0,50,6,1,2,272,1.719,9.9,1.7,5.5,7.9,1.43,
19,Zane Petty,19,3,2,0.6,5.68,14,11,,0,0,0,38,47,30,24,1,15,0,32,3,0,5,177,1.632,11.1,0.2,3.6,7.6,2.13,
20,Kyle Robinson,19,1,1,0.5,5.36,18,5,,0,0,2,45.1,41,29,27,4,19,1,45,3,0,2,191,1.324,8.1,0.8,3.8,8.9,2.37,
21,Jacob Rogers,19,2,3,0.4,5.48,12,5,,0,0,0,23,21,16,14,4,13,0,25,3,0,3,106,1.478,8.2,1.6,5.1,9.8,1.92,
22,Josh Sanders,21,3,1,0.75,6.18,19,0,,0,0,1,27.2,33,24,19,5,10,1,16,3,0,2,130,1.554,10.7,1.6,3.3,5.2,1.6,
,22 Players,20.6,41,23,0.641,4.99,64,64,64,0,0,14,566.1,549,381,314,72,302,3,589,51,4,50,2569,1.503,8.7,1.1,4.8,9.4,1.95,
