Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Taylor Blatch,19,1,0,1,6.23,14,2,,,0,0,17.1,13,12,12,1,19,0,11,5,0,3,87,1.846,6.8,0.5,9.9,5.7,0.58,
2,Kenny Burkhead,19,1,0,1,8.44,10,2,,,0,0,10.2,17,11,10,1,5,2,8,0,0,2,52,2.063,14.3,0.8,4.2,6.8,1.6,
3,Alec Byrd*,19,1,1,0.5,4.2,10,1,,,0,0,15,16,8,7,2,8,0,13,1,0,3,67,1.6,9.6,1.2,4.8,7.8,1.63,
4,Mike Compton,21,7,3,0.7,3.23,15,15,,,1,0,83.2,93,37,30,3,19,1,50,4,0,2,365,1.339,10,0.3,2,5.4,2.63,
5,Bryant Holtmann*,21,5,1,0.833,3.68,14,6,,,0,0,36.2,31,15,15,2,12,0,29,0,0,1,151,1.173,7.6,0.5,2.9,7.1,2.42,
6,Brandon Johnson*,22,0,0,,3.31,12,0,,,0,1,16.1,19,10,6,2,4,0,11,0,0,3,76,1.408,10.5,1.1,2.2,6.1,2.75,
7,Brandon Leibrandt*,21,4,1,0.8,1.83,6,6,,,0,0,39.1,31,11,8,2,9,0,30,1,0,3,155,1.017,7.1,0.5,2.1,6.9,3.33,
8,Peter Miller,22,3,4,0.429,5.14,17,7,,,0,1,42,38,26,24,3,31,1,53,1,0,6,194,1.643,8.1,0.6,6.6,11.4,1.71,
9,Dylan Silva*,20,4,0,1,1.9,17,1,,,0,1,23.2,16,6,5,0,14,0,28,6,0,2,105,1.268,6.1,0,5.3,10.6,2,
10,Gage Smith,23,5,2,0.714,2.39,40,0,,,0,1,64,57,20,17,2,6,2,31,5,0,0,251,0.984,8,0.3,0.8,4.4,5.17,
11,Billy Strode*,21,2,1,0.667,2.63,24,4,,,0,0,48,38,15,14,0,23,1,49,6,1,1,197,1.271,7.1,0,4.3,9.2,2.13,
12,Jim Voyles,19,1,0,1,4.05,5,0,,,0,0,6.2,7,3,3,1,2,0,3,2,0,1,30,1.35,9.5,1.4,2.7,4.1,1.5,
13,Luke Weaver,20,8,4,0.667,2.62,16,16,,,1,0,106.1,88,36,31,8,23,0,85,6,2,4,426,1.044,7.4,0.7,1.9,7.2,3.7,
14,Jameis Winston,20,1,0,1,1.08,24,0,,,0,7,33.1,18,7,4,0,7,0,31,0,1,3,125,0.75,4.9,0,1.9,8.4,4.43,
,14 Players,20.8,,,,3.08,60,60,60,0,7,0,543,482,217,186,27,182,7,432,37,4,34,2281,1.223,8,0.4,3,7.2,2.37,
