Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kyle Bird*,20,0,0,,6.1,12,0,,,0,0,10.1,16,11,7,0,10,0,10,3,0,2,61,2.516,13.9,0,8.7,8.7,1,
2,Kenny Burkhead,18,0,0,,7.04,7,0,,,0,0,7.2,9,6,6,1,6,0,3,0,0,0,37,1.957,10.6,1.2,7,3.5,0.5,
3,Robert Coles,21,4,2,0.667,2.25,30,0,,,0,9,36,30,14,9,2,16,2,35,3,0,2,158,1.278,7.5,0.5,4,8.8,2.19,
4,Bryant Holtmann*,20,3,0,1,4,22,1,,,0,0,36,31,16,16,1,19,0,23,4,0,2,160,1.389,7.8,0.3,4.8,5.8,1.21,
5,Brandon Johnson*,21,1,1,0.5,3.98,15,0,,,0,0,20.1,23,11,9,0,8,1,13,2,0,1,93,1.525,10.2,0,3.5,5.8,1.63,
6,Hayden Jordan,21,0,0,,18,1,0,,,0,0,1,4,2,2,0,0,0,1,1,0,0,8,4,36,0,0,9,,
7,Brandon Leibrandt*,20,10,4,0.714,3.44,16,16,,,0,0,89,89,40,34,7,30,0,77,4,0,3,375,1.337,9,0.7,3,7.8,2.57,
8,Peter Miller,21,6,2,0.75,3.55,14,13,,,0,0,58.1,60,28,23,1,21,0,47,7,1,4,260,1.389,9.3,0.2,3.2,7.3,2.24,
9,Dylan Silva*,19,0,0,,0.82,7,0,,,0,0,11,4,6,1,0,10,0,7,3,0,0,51,1.273,3.3,0,8.2,5.7,0.7,
10,Scott Sitz,22,10,2,0.833,2.09,16,16,,,0,0,94.2,92,40,22,3,22,1,80,3,0,2,394,1.204,8.7,0.3,2.1,7.6,3.64,
11,Gage Smith,22,4,2,0.667,2.41,35,0,,,0,1,41,35,15,11,1,8,0,32,3,0,1,166,1.049,7.7,0.2,1.8,7,4,
12,Billy Strode*,20,1,0,1,2.43,20,3,,,0,1,37,30,12,10,0,8,1,33,2,0,1,150,1.027,7.3,0,1.9,8,4.13,
13,Luke Weaver,19,7,2,0.778,2.29,17,15,,,0,0,98.1,78,26,25,5,19,1,119,3,1,5,378,0.986,7.1,0.5,1.7,10.9,6.26,
14,Jameis Winston,19,1,2,0.333,3,17,0,,,0,2,27,18,11,9,1,12,3,21,1,1,5,117,1.111,6,0.3,4,7,1.75,
,14 Players,20.5,,,,2.92,0,0,0,0,7,0,567.2,519,238,184,22,189,9,501,39,3,28,2408,1.247,8.2,0.3,3,7.9,2.65,
