Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Ahearn,22,2,1,0.667,3.48,15,0,,0,0,0,20.2,20,10,8,2,14,0,21,2,0,4,96,1.645,8.7,0.9,6.1,9.1,1.5,
2,Jack Anderson,21,2,0,1,2.48,23,1,,0,0,5,40,32,17,11,5,7,0,45,1,0,4,164,0.975,7.2,1.1,1.6,10.1,6.43,
3,Andrew Armstrong*,19,0,0,,0,5,0,,0,0,0,4,6,2,0,0,0,0,5,2,0,0,19,1.5,13.5,0,0,11.3,,
4,Wyatt Crowell*,19,1,3,0.25,3.86,13,0,,0,0,0,16.1,16,12,7,0,6,0,16,5,0,4,77,1.347,8.8,0,3.3,8.8,2.67,
5,Ross Dunn*,19,0,0,,2.13,12,1,,0,0,0,12.2,7,4,3,0,11,0,15,1,0,4,57,1.421,5,0,7.8,10.7,1.36,
6,Conor Grady,22,5,2,0.714,4.05,16,15,,0,0,0,73.1,66,38,33,9,19,0,99,4,0,5,307,1.159,8.1,1.1,2.3,12.2,5.21,
7,Chase Haney,25,3,1,0.75,5.96,31,0,,0,0,1,25.2,30,19,17,6,7,0,30,3,0,3,113,1.442,10.5,2.1,2.5,10.5,4.29,
8,Davis Hare,22,1,2,0.333,2.67,25,0,,0,0,3,27,23,16,8,5,13,2,33,1,0,7,122,1.333,7.7,1.7,4.3,11,2.54,
9,Bryce Hubbart*,20,6,5,0.545,3.8,16,14,,0,0,0,71,54,36,30,9,29,0,94,12,1,3,306,1.169,6.8,1.1,3.7,11.9,3.24,
10,Clayton Kwiatkowski*,23,2,2,0.5,2.13,23,0,,0,0,0,25.1,18,7,6,1,13,0,36,1,0,1,106,1.224,6.4,0.4,4.6,12.8,2.77,
11,Kyle McMullen,23,0,0,,9,2,0,,0,0,0,2,4,2,2,1,2,0,2,0,0,0,11,3,18,4.5,9,9,1,
12,Parker Messick*,20,8,2,0.8,3.1,16,16,,0,0,0,90,81,38,31,6,23,0,126,10,1,2,385,1.156,8.1,0.6,2.3,12.6,5.48,
13,Carson Montgomery,18,0,1,0,4.5,11,8,,0,0,0,28,26,22,14,1,23,0,39,7,0,6,140,1.75,8.4,0.3,7.4,12.5,1.7,
14,Jackson Nezuh,19,0,0,,3.38,3,0,,0,0,0,2.2,1,1,1,0,3,0,3,0,0,0,12,1.5,3.4,0,10.1,10.1,1,
15,Hunter Perdue,22,1,3,0.25,3.27,20,0,,0,0,1,22,19,11,8,2,10,0,28,2,0,3,96,1.318,7.8,0.8,4.1,11.5,2.8,
16,Chris Ruckdeschel,--,0,0,,inf,1,0,,0,0,0,0,1,1,1,0,1,0,0,1,0,1,3,,,,,,0,
17,Jonah Scolaro*,22,0,2,0,2.28,31,0,,0,0,1,23.2,19,10,6,2,11,2,26,3,1,2,100,1.268,7.2,0.8,4.2,9.9,2.36,
18,Dylan Simmons,20,0,0,,0,1,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,9,9,1,
19,Brandon Walker,20,0,0,,3.48,13,0,,0,0,0,10.1,7,4,4,0,4,0,9,0,0,1,39,1.065,6.1,0,3.5,7.8,2.25,
,19 Players,21.3,31,24,0.564,3.45,55,55,55,0,4,11,495.2,430,250,190,49,197,4,628,55,3,50,2157,1.265,7.8,0.9,3.6,11.4,3.19,
