Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Robert Benincasa,20,,,,3.41,,3,,,0,,34.1,30,14,13,,12,,24,,,,,1.223,7.9,,3.1,6.3,2,
2,Dan Bennett,22,,,,2.29,,0,,,0,,55,46,15,14,,23,,52,,,,,1.255,7.5,,3.8,8.5,2.26,
3,Tye Buckley?,--,,,,1.17,,0,,,0,,15.1,5,2,2,,6,,13,,,,,0.717,2.9,,3.5,7.6,2.17,
4,Brian Busch*,21,,,,4.29,,5,,,0,,63,66,36,30,,29,,44,,,,,1.508,9.4,,4.1,6.3,1.52,
5,Tyler Everett?,--,,,,2.11,,1,,,0,,21.1,20,5,5,,6,,10,,,,,1.219,8.4,,2.5,4.2,1.67,
6,Sean Gilmartin*,21,,,,2.08,,17,,,0,,121,92,41,28,,21,,130,,,,,0.934,6.8,,1.6,9.7,6.19,
7,Brandon Johnson*,19,,,,18,,0,,,0,,2,5,4,4,,3,,1,,,,,4,22.5,,13.5,4.5,0.33,
8,Mike McGee,22,,,,4.6,,7,,,0,,43,32,27,22,,33,,40,,,,,1.512,6.7,,6.9,8.4,1.21,
9,Gary Merians?,--,,,,4.03,,7,,,0,,38,42,19,17,,13,,26,,,,,1.447,9.9,,3.1,6.2,2,
10,Peter Miller,19,,,,2.25,,0,,,0,,4,1,3,1,,5,,1,,,,,1.5,2.3,,11.3,2.3,0.2,
11,Connor Nolan?,--,,,,3,,0,,,0,,3,2,1,1,,3,,2,,,,,1.667,6,,9,6,0.67,
12,Jack Posey?,--,,,,4.91,,0,,,0,,7.1,11,6,4,,3,,6,,,,,1.909,13.5,,3.7,7.4,2,
13,Hunter Scantling,21,,,,4.33,,12,,,0,,60.1,52,33,29,,21,,48,,,,,1.21,7.8,,3.1,7.2,2.29,
14,Robby Scott*,21,,,,4.5,,0,,,0,,10,3,5,5,,9,,9,,,,,1.2,2.7,,8.1,8.1,1,
15,Adam Simmons?,--,,,,3.75,,0,,,0,,12,10,7,5,,10,,6,,,,,1.667,7.5,,7.5,4.5,0.6,
16,Scott Sitz,20,,,,5.74,,8,,,0,,53.1,58,34,34,,24,,33,,,,,1.538,9.8,,4.1,5.6,1.38,
17,David Trexler,20,,,,7.8,,4,,,0,,15,19,15,13,,6,,17,,,,,1.667,11.4,,3.6,10.2,2.83,
18,Mack Waugh?,--,,,,4.5,,1,,,0,,40,45,23,20,,16,,31,,,,,1.525,10.1,,3.6,7,1.94,
,18 Players,20.9,,,,3.81,65,65,,,6,,584,539,290,247,,243,,493,,,,,1.339,8.3,,3.7,7.6,2.03,
