Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Trip Banta*,19,0,0,,0,3,0,,0,0,0,2.1,1,0,0,0,1,0,2,1,0,0,9,0.857,3.9,0,3.9,7.7,2,
2,Caleb Bolden,23,5,2,0.714,6.23,23,1,,0,0,1,39,37,28,27,3,19,0,46,10,0,5,181,1.436,8.5,0.7,4.4,10.6,2.42,
3,Cam Brown,20,5,2,0.714,4.42,13,9,,0,0,0,53,45,29,26,2,31,1,49,7,0,9,238,1.434,7.6,0.3,5.3,8.3,1.58,
4,Riley Cornelio,22,4,5,0.444,4.68,15,15,,0,0,0,75,63,46,39,13,35,0,77,4,1,7,322,1.307,7.6,1.6,4.2,9.2,2.2,
5,Cohen Feser,19,1,0,1,3.86,9,0,,0,0,0,16.1,21,8,7,2,0,0,11,1,0,0,70,1.286,11.6,1.1,0,6.1,,
6,Storm Hierholzer,20,0,0,,12.79,7,0,,0,0,0,6.1,10,10,9,1,5,0,6,2,0,2,34,2.368,14.2,1.4,7.1,8.5,1.2,
7,Drew Hill,23,1,0,1,6.91,13,0,,0,0,0,14.1,19,14,11,1,10,1,15,1,1,3,71,2.023,11.9,0.6,6.3,9.4,1.5,
8,Austin Krob*,22,2,0,1,5.12,13,6,,0,0,0,31.2,31,19,18,2,15,1,45,5,0,3,145,1.453,8.8,0.6,4.3,12.8,3,
9,Augie Mihlbauer*,23,3,0,1,3,26,0,,0,0,0,21,16,8,7,2,11,1,25,3,1,0,90,1.286,6.9,0.9,4.7,10.7,2.27,
10,Connor Oliver*,21,0,1,0,9.82,9,1,,0,0,0,11,19,14,12,2,9,0,14,2,0,3,64,2.545,15.5,1.6,7.4,11.5,1.56,
11,Caedmon Parker,19,2,2,0.5,5.19,9,7,,0,0,0,26,24,17,15,4,20,0,22,2,0,3,119,1.692,8.3,1.4,6.9,7.6,1.1,
12,Braxton Pearson,20,0,0,,4.5,4,0,,0,0,0,4,5,2,2,0,3,0,3,1,1,3,20,2,11.3,0,6.8,6.8,1,
13,Marcelo Perez,22,6,3,0.667,3.23,17,9,,0,0,1,61.1,48,27,22,8,27,1,52,8,0,4,262,1.223,7,1.2,4,7.6,1.93,
14,River Ridings*,20,2,3,0.4,6.95,21,1,,0,0,10,22,29,20,17,3,17,0,22,5,0,4,113,2.091,11.9,1.2,7,9,1.29,
15,Luke Savage,20,1,1,0.5,2.72,25,0,,0,0,2,39.2,34,14,12,1,17,1,35,8,1,3,170,1.286,7.7,0.2,3.9,7.9,2.06,
16,Hunter Teplanszky,20,0,0,,0,1,0,,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,2,9,0,9,0,0,
17,Gray Thomas,19,0,1,0,4.5,7,0,,0,0,0,4,5,3,2,1,5,0,5,2,0,3,23,2.5,11.3,2.3,11.3,11.3,1,
18,Tommy Vail*,23,1,0,1,3.65,13,0,,0,0,0,12.1,9,5,5,1,6,1,15,0,0,0,51,1.216,6.6,0.7,4.4,10.9,2.5,
19,Brett Walker,23,5,2,0.714,4.75,15,11,,0,0,0,66.1,80,35,35,3,16,0,52,7,0,1,296,1.447,10.9,0.4,2.2,7.1,3.25,
20,Garrett Wright,20,0,0,,2.89,20,0,,0,0,5,18.2,12,7,6,1,16,0,27,1,0,5,86,1.5,5.8,0.5,7.7,13,1.69,
,20 Players,21.3,38,22,0.633,4.66,60,60,60,0,2,19,525.1,509,306,272,50,264,7,523,70,5,59,2369,1.471,8.7,0.9,4.5,9,1.98,
