Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Austin Boyles?,--,2,0,1,5.68,15,0,,0,0,0,19,16,12,12,3,6,0,25,1,1,1,78,1.158,7.6,1.4,2.8,11.8,4.17,
2,Dalton Brown,20,0,0,,4.5,10,0,,0,0,1,8,7,6,4,1,6,0,11,2,0,1,40,1.625,7.9,1.1,6.8,12.4,1.83,
3,Ryan Burnett*,22,0,0,,7.56,9,0,,0,0,0,8.1,12,7,7,1,2,0,5,3,0,2,41,1.68,13,1.1,2.2,5.4,2.5,
4,Cal Coughlin,19,1,0,1,1.59,23,0,,0,0,0,22.2,17,5,4,2,11,1,22,2,1,1,97,1.235,6.8,0.8,4.4,8.7,2,
5,Jake Eissler,19,4,0,1,5.02,18,1,,0,0,1,37.2,49,24,21,5,12,0,38,4,0,4,173,1.619,11.7,1.2,2.9,9.1,3.17,
6,Durbin Feltman,20,2,2,0.5,3.64,29,0,,0,0,17,29.2,23,18,12,2,15,1,37,4,0,3,129,1.281,7,0.6,4.6,11.2,2.47,
7,Haylen Green*,19,2,1,0.667,3.1,15,2,,0,0,0,20.1,11,9,7,0,9,0,24,3,0,2,86,0.984,4.9,0,4,10.6,2.67,
8,Dalton Horton*,20,0,1,0,9,6,3,,0,0,0,13,21,13,13,1,4,0,14,1,0,1,63,1.923,14.5,0.7,2.8,9.7,3.5,
9,Brian Howard,22,12,3,0.8,3.77,19,19,,1,1,0,105,86,47,44,6,35,1,113,10,1,6,443,1.152,7.4,0.5,3,9.7,3.23,
10,Jared Janczak,22,9,2,0.818,2.31,15,15,,0,0,0,93.1,60,28,24,1,24,1,102,9,0,2,370,0.9,5.8,0.1,2.3,9.8,4.25,
11,Charles King,19,1,3,0.25,5.44,20,1,,0,0,1,46.1,56,33,28,3,17,0,37,3,2,6,211,1.576,10.9,0.6,3.3,7.2,2.18,
12,Nick Lodolo*,19,5,1,0.833,4.35,17,15,,0,0,0,78.2,76,41,38,7,28,1,72,10,0,9,340,1.322,8.7,0.8,3.2,8.2,2.57,
13,Trey Morris,18,2,0,1,5.65,17,0,,0,0,0,28.2,37,23,18,4,7,0,24,6,1,4,134,1.535,11.6,1.3,2.2,7.5,3.43,
14,Mitchell Traver,23,4,1,0.8,3.89,12,12,,0,0,0,44,32,20,19,7,22,0,53,1,0,1,184,1.227,6.5,1.4,4.5,10.8,2.41,
15,Sean Wymer,20,6,4,0.6,2.1,30,0,,0,0,2,55.2,35,16,13,3,10,3,66,4,0,6,211,0.808,5.7,0.5,1.6,10.7,6.6,
,15 Players,20.2,,,,3.89,0,0,0,0,5,0,610.1,538,302,264,46,208,8,643,63,6,49,2600,1.222,7.9,0.7,3.1,9.5,3.09,
