Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Alexander*,19,10,3,0.769,2.36,20,16,,,0,0,99,88,29,26,5,11,0,59,5,0,6,391,1,8,0.5,1,5.4,5.36,
2,Ryan Burnett*,19,0,0,,0,4,0,,,0,0,8.1,6,1,0,0,3,0,10,0,0,1,35,1.08,6.5,0,3.2,10.8,3.33,
3,Travis Evans?,--,0,0,,3.6,18,0,,,0,0,15,14,7,6,0,9,1,18,5,0,3,74,1.533,8.4,0,5.4,10.8,2,
4,Riley Ferrell,20,2,1,0.667,0.79,31,0,,,0,15,45.1,20,5,4,0,14,1,70,2,0,3,171,0.75,4,0,2.8,13.9,5,
5,Brandon Finnegan*,21,9,3,0.75,2.04,17,17,,,0,0,105.2,79,26,24,3,29,0,134,4,0,5,420,1.022,6.7,0.3,2.5,11.4,4.62,
6,Brian Howard,19,0,0,,2.77,9,0,,,0,0,13,9,4,4,0,10,1,14,0,0,4,56,1.462,6.2,0,6.9,9.7,1.4,
7,Jordan Kipper,21,9,3,0.75,3.23,17,12,,,0,0,75.1,67,34,27,3,17,1,74,5,1,5,311,1.115,8,0.4,2,8.8,4.35,
8,Preston Morrison,20,9,4,0.692,1.32,18,18,,,3,0,129.2,90,25,19,1,21,1,95,6,0,1,495,0.856,6.2,0.1,1.5,6.6,4.52,
9,Trey Teakell,22,6,1,0.857,2.34,26,1,,,0,2,61.2,47,18,16,3,13,0,41,1,0,5,238,0.973,6.9,0.4,1.9,6,3.15,
10,Mitchell Traver,20,0,0,,108,1,0,,,0,0,0.1,5,4,4,0,0,0,0,0,0,0,6,15,135,0,0,0,,
11,Brian Trieglaff,20,2,0,1,4.76,16,0,,,0,0,17,22,9,9,1,8,0,19,1,0,1,79,1.765,11.6,0.5,4.2,10.1,2.38,
12,Alex Young*,20,1,3,0.25,2.51,22,2,,,0,1,43,35,17,12,1,16,0,40,9,1,0,186,1.186,7.3,0.2,3.3,8.4,2.5,
,12 Players,20.3,,,,2.22,66,66,66,0,14,0,613.1,482,179,151,17,151,5,574,38,2,34,2462,1.032,7.1,0.2,2.2,8.4,3.8,
