Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Alexander*,20,6,3,0.667,3.07,17,15,,,0,0,93.2,92,40,32,7,10,1,72,7,2,3,390,1.089,8.8,0.7,1,6.9,7.2,
2,Ryan Burnett*,20,1,0,1,2.19,10,0,,,0,0,12.1,15,3,3,1,2,0,15,2,1,0,55,1.378,10.9,0.7,1.5,10.9,7.5,
3,Travis Evans?,--,1,0,1,4.5,12,0,,,0,0,8,8,4,4,1,4,0,5,1,0,1,36,1.5,9,1.1,4.5,5.6,1.25,
4,Riley Ferrell,21,1,3,0.25,2.56,32,0,,,0,14,31.2,10,13,9,2,20,0,53,3,1,5,126,0.947,2.8,0.6,5.7,15.1,2.65,
5,Drew Gooch*,19,1,0,1,5.87,9,0,,,0,0,7.2,12,5,5,0,5,0,5,1,0,1,38,2.217,14.1,0,5.9,5.9,1,
6,Preston Guillory,21,1,0,1,0.34,20,0,,,0,2,26.1,15,2,1,0,7,1,23,4,0,4,105,0.835,5.1,0,2.4,7.9,3.29,
7,Brian Howard,20,4,0,1,3.52,17,4,,,0,0,46,44,20,18,2,14,0,46,2,1,5,196,1.261,8.6,0.4,2.7,9,3.29,
8,Preston Morrison,21,12,3,0.8,2.51,19,17,,,2,0,122,100,45,34,7,22,0,91,7,1,3,487,1,7.4,0.5,1.6,6.7,4.14,
9,Trey Teakell,23,3,0,1,1.35,30,0,,,0,1,53.1,39,10,8,2,8,3,47,0,1,3,206,0.881,6.6,0.3,1.4,7.9,5.88,
10,Mitchell Traver,21,9,2,0.818,1.89,16,14,,,0,0,76.1,49,23,16,2,26,1,77,5,0,8,301,0.983,5.8,0.2,3.1,9.1,2.96,
11,Brian Trieglaff,21,3,1,0.75,3.18,20,0,,,0,0,28.1,26,13,10,2,5,0,34,1,0,3,112,1.094,8.3,0.6,1.6,10.8,6.8,
12,Alex Young*,21,9,3,0.75,2.22,17,16,,,0,0,97.1,75,31,24,10,22,0,103,4,3,1,392,0.997,6.9,0.9,2,9.5,4.68,
,12 Players,20.9,,,,2.45,0,0,0,0,10,0,603,485,209,164,36,145,6,571,37,10,37,2444,1.045,7.2,0.5,2.2,8.5,3.94,
