Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Harrison Beethe,22,0,0,,1.5,6,0,,0,0,1,6,6,1,1,0,2,0,5,2,0,0,27,1.333,9,0,3,7.5,2.5,
2,Riley Cornelio,20,1,0,1,0.87,4,3,,0,0,0,10.1,3,3,1,0,7,0,6,1,0,0,40,0.968,2.6,0,6.1,5.2,0.86,
3,Haylen Green*,22,1,0,1,0,8,0,,0,0,1,17.2,7,0,0,0,5,3,19,2,1,1,66,0.679,3.6,0,2.5,9.7,3.8,
4,Drew Hill,21,2,1,0.667,1.32,7,0,,0,0,0,13.2,6,2,2,0,7,0,14,1,0,0,52,0.951,4,0,4.6,9.2,2,
5,Charles King,22,2,1,0.667,4.5,4,4,,0,0,0,22,27,12,11,2,2,0,13,1,0,1,95,1.318,11,0.8,0.8,5.3,6.5,
6,John Kodros*,21,0,0,,0,1,0,,0,0,0,0.1,2,1,0,0,0,0,1,0,0,0,3,6,54,0,0,27,,
7,Austin Krob*,20,1,0,1,0,7,0,,0,0,1,11.2,7,0,0,0,4,0,15,0,0,1,44,0.943,5.4,0,3.1,11.6,3.75,
8,Jacob Meador,19,0,0,,19.29,3,0,,0,0,0,2.1,6,5,5,0,4,0,3,1,0,0,17,4.286,23.1,0,15.4,11.6,0.75,
9,Marcelo Perez,20,1,0,1,2.84,6,0,,0,0,0,6.1,7,3,2,1,2,0,9,0,0,0,25,1.421,9.9,1.4,2.8,12.8,4.5,
10,Johnny Ray,21,1,1,0.5,2.53,4,4,,1,1,0,21.1,13,7,6,0,8,0,21,0,0,2,80,0.984,5.5,0,3.4,8.9,2.63,
11,Matt Rudis,21,0,1,0,7.71,3,0,,0,0,0,2.1,3,2,2,0,1,0,2,0,0,1,11,1.714,11.6,0,3.9,7.7,2,
12,Russell Smith*,21,2,0,1,2.57,4,4,,0,0,0,21,15,8,6,3,2,0,27,2,0,0,84,0.81,6.4,1.3,0.9,11.6,13.5,
,12 Players,21,11,4,0.733,2.4,15,15,15,0,2,0,135,102,44,36,6,44,3,135,10,1,6,544,1.081,6.8,0.4,2.9,9,3.07,
