Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Trent Appleby?,--,,,,3.49,,0,,,0,,67,67,38,26,,20,,35,,,,,1.299,9,,2.7,4.7,1.75,
2,Stefan Crichton,19,,,,1.98,,2,,,0,,50,38,16,11,,10,,42,,,,,0.96,6.8,,1.8,7.6,4.2,
3,Tyler Duffie,20,,,,5.4,,0,,,0,,10,7,6,6,,15,,8,,,,,2.2,6.3,,13.5,7.2,0.53,
4,Nicholas Frey,19,,,,3.26,,4,,,0,,30.1,32,15,11,,4,,18,,,,,1.187,9.5,,1.2,5.3,4.5,
5,Steven Maxwell,23,,,,3.09,,11,,,0,,64,56,25,22,,18,,53,,,,,1.156,7.9,,2.5,7.5,2.94,
6,Erik Miller,21,,,,4.54,,9,,,0,,81.1,88,48,41,,18,,58,,,,,1.303,9.7,,2,6.4,3.22,
7,Andrew Mitchell,19,,,,2.84,,10,,,0,,76,52,29,24,,31,,73,,,,,1.092,6.2,,3.7,8.6,2.35,
8,Teddy Nowell*,21,,,,6.97,,0,,,0,,10.1,10,9,8,,7,,10,,,,,1.645,8.7,,6.1,8.7,1.43,
9,Matt Purke*,20,,,,1.66,,11,,,0,,54.1,36,20,10,,20,,61,,,,,1.031,6,,3.3,10.1,3.05,
10,Tony Rizzotti,19,,,,14.21,,0,,,0,,6.1,12,10,10,,6,,2,,,,,2.842,17.1,,8.5,2.8,0.33,
11,Kyle Starratt?,--,,,,4.6,,2,,,0,,31.1,33,16,16,,5,,18,,,,,1.213,9.5,,1.4,5.2,3.6,
12,Kyle Winkler,21,,,,1.36,,13,,,0,,92.1,65,18,14,,14,,99,,,,,0.856,6.3,,1.4,9.6,7.07,
,12 Players,20.6,,,,3.19,62,62,,,4,,561,496,250,199,,168,,477,,,,,1.184,8,,2.7,7.7,2.84,
