Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ben Baggett,23,0,0,,36,2,0,,0,0,0,1,2,4,4,2,3,0,0,0,0,0,8,5,18,18,27,0,0,
2,Brendan Beck,20,5,4,0.556,3.63,17,16,,0,0,0,91.2,102,41,37,6,25,1,83,3,0,2,395,1.385,10,0.6,2.5,8.1,3.32,
3,Brandon Dieter,19,0,0,,0,1,0,,0,0,0,1.1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,6.8,,
4,Zach Grech,21,2,0,1,3.68,32,0,,0,0,1,44,47,20,18,4,7,1,28,1,0,1,183,1.227,9.6,0.8,1.4,5.7,4,
5,Cody Jensen,19,1,0,1,3.55,20,2,,0,0,1,33,28,14,13,3,11,0,32,0,1,5,135,1.182,7.6,0.8,3,8.7,2.91,
6,Jack Little,21,3,2,0.6,3.38,25,0,,0,0,12,42.2,35,17,16,4,11,1,55,1,0,0,171,1.078,7.4,0.8,2.3,11.6,5,
7,Nicolas Lopez*,18,1,0,1,15,3,0,,0,0,0,3,4,5,5,1,3,0,4,0,0,0,15,2.333,12,3,9,12,1.33,
8,William Matthiessen,21,6,2,0.75,3.83,16,8,,0,0,1,54,48,23,23,6,19,0,56,0,0,3,222,1.241,8,1,3.2,9.3,2.95,
9,Erik Miller*,21,8,3,0.727,3.48,16,16,,0,0,0,82.2,68,38,32,6,46,2,102,4,1,10,361,1.379,7.4,0.7,5,11.1,2.22,
10,Jake Palisch*,20,5,2,0.714,4.79,26,7,,0,0,0,56.1,67,33,30,4,21,2,48,1,0,1,253,1.562,10.7,0.6,3.4,7.7,2.29,
11,Carson Rudd,20,0,0,,2.95,15,0,,0,0,0,21.1,17,8,7,0,11,1,14,5,0,0,92,1.313,7.2,0,4.6,5.9,1.27,
12,Austin Weiermiller*,20,6,0,1,2.45,25,0,,0,0,2,33,25,11,9,1,17,0,41,0,0,1,138,1.273,6.8,0.3,4.6,11.2,2.41,
13,Alex Williams,19,8,1,0.889,2.56,14,10,,1,0,0,63.1,53,23,18,3,8,0,43,6,2,0,254,0.963,7.5,0.4,1.1,6.1,5.38,
,13 Players,20.3,45,14,0.763,3.62,59,59,59,0,4,0,527.1,496,237,212,40,182,8,507,21,4,23,2231,1.286,8.5,0.7,3.1,8.7,2.79,
