Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Marc Brakeman,20,1,3,0.25,3.8,19,0,,,0,1,45,36,22,19,1,33,1,41,4,0,6,200,1.533,7.2,0.2,6.6,8.2,1.24,
2,Chris Castellanos*,19,0,1,0,4.13,22,0,,,0,3,24,26,14,11,1,11,1,15,1,0,3,105,1.542,9.8,0.4,4.1,5.6,1.36,
3,Gabe Cramer,19,0,0,,6.75,2,0,,,0,0,1.1,2,1,1,1,1,0,2,0,0,0,7,2.25,13.5,6.8,6.8,13.5,2,
4,Brett Hanewich,19,4,4,0.5,3.17,16,14,,,0,0,76.2,79,35,27,3,31,0,49,13,0,8,345,1.435,9.3,0.4,3.6,5.8,1.58,
5,John Hochstatter*,21,10,3,0.769,3.36,16,9,,,1,0,80.1,60,35,30,4,35,1,38,3,0,2,332,1.183,6.7,0.4,3.9,4.3,1.09,
6,Logan James*,20,3,4,0.429,5.31,24,8,,,0,0,61,54,37,36,0,32,0,42,5,1,9,270,1.41,8,0,4.7,6.2,1.31,
7,Sam Lindquist,22,2,0,1,2.81,15,0,,,0,0,16,10,8,5,0,12,0,8,6,0,8,80,1.375,5.6,0,6.8,4.5,0.67,
8,Cal Quantrill,19,7,5,0.583,2.68,18,17,,,1,0,110.2,90,39,33,2,34,1,98,4,4,14,458,1.12,7.3,0.2,2.8,8,2.88,
9,David Schmidt,21,0,0,,7.71,3,0,,,0,0,2.1,5,2,2,0,0,0,0,0,0,0,12,2.143,19.3,0,0,0,,
10,Daniel Starwalt,20,0,0,,4.5,9,0,,,0,0,10,8,5,5,1,6,0,9,1,0,2,45,1.4,7.2,0.9,5.4,8.1,1.5,
11,Tyler Thorne,19,2,0,1,4.76,19,5,,,0,2,28.1,27,21,15,2,16,0,17,3,0,7,130,1.518,8.6,0.6,5.1,5.4,1.06,
12,A.J. Vanegas,21,4,3,0.571,2.63,20,0,,,0,7,41,34,15,12,0,19,0,29,2,0,4,175,1.293,7.5,0,4.2,6.4,1.53,
13,Chris Viall,18,2,3,0.4,4.74,17,8,,,0,0,43.2,45,28,23,4,31,0,18,2,2,4,203,1.74,9.3,0.8,6.4,3.7,0.58,
14,Griffin Weir,19,0,0,,4.15,10,0,,,0,0,8.2,11,6,4,0,6,0,4,3,0,1,44,1.962,11.4,0,6.2,4.2,0.67,
,14 Players,19.7,,,,3.66,61,61,61,0,4,0,549,487,268,223,19,267,4,370,47,7,68,2406,1.373,8,0.3,4.4,6.1,1.39,
