Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Nick Dugan,21,6,0,1,4.8,14,8,,1,0,0,45,47,27,24,0,22,1,39,4,3,3,206,1.533,9.4,0,4.4,7.8,1.77,
2,Sam Garewal*,21,1,2,0.333,8.2,16,0,,0,0,1,26.1,33,27,24,7,16,0,36,3,0,1,132,1.861,11.3,2.4,5.5,12.3,2.25,
3,Liam Golden,19,0,0,,8,6,0,,0,0,0,9,13,9,8,1,8,0,9,0,0,2,47,2.333,13,1,8,9,1.13,
4,Cohen Gomez,19,1,0,1,11.57,7,0,,0,0,0,7,14,11,9,4,5,0,7,0,0,1,39,2.714,18,5.1,6.4,9,1.4,
5,Aidan Keenan,20,2,3,0.4,5.59,24,0,,0,0,5,37,33,24,23,4,14,0,43,3,0,4,160,1.27,8,1,3.4,10.5,3.07,
6,Christian Lim*,20,2,3,0.4,6.75,9,8,,0,0,0,40,40,31,30,2,15,0,28,12,1,3,183,1.375,9,0.5,3.4,6.3,1.87,
7,Trevor Moore,21,1,3,0.25,6.31,16,1,,0,0,0,25.2,33,19,18,3,14,0,28,0,0,2,123,1.831,11.6,1.1,4.9,9.8,2,
8,Toran O'Harran,21,1,1,0.5,7.27,22,0,,0,0,0,26,29,21,21,2,18,0,23,3,0,2,126,1.808,10,0.7,6.2,8,1.28,
9,Ben Reimers,20,1,0,1,8.46,19,0,,0,0,0,22.1,29,21,21,5,13,0,18,3,0,2,109,1.881,11.7,2,5.2,7.3,1.38,
10,Matt Scott,21,5,2,0.714,6.02,11,11,,0,0,0,52.1,67,37,35,4,22,0,56,1,0,6,244,1.701,11.5,0.7,3.8,9.6,2.55,
11,Ryan Speshyock,20,1,3,0.25,5.33,21,1,,0,0,0,27,27,24,16,1,15,0,38,8,0,2,133,1.556,9,0.3,5,12.7,2.53,
12,Austin Steeves*,19,0,1,0,7.04,7,0,,0,0,0,7.2,12,7,6,1,7,0,5,0,0,0,41,2.478,14.1,1.2,8.2,5.9,0.71,
13,Kassius Thomas,21,2,0,1,10.13,10,0,,0,0,0,8,10,10,9,0,8,0,6,5,0,0,45,2.25,11.3,0,9,6.8,0.75,
14,Ty Uber,22,1,2,0.333,5.14,24,2,,0,0,3,35,32,23,20,6,21,1,29,4,0,7,163,1.514,8.2,1.5,5.4,7.5,1.38,
15,Joey Volchko,20,3,4,0.429,6.01,15,15,,0,0,0,70.1,79,54,47,4,34,0,56,4,0,16,324,1.607,10.1,0.5,4.4,7.2,1.65,
16,Parker Warner,19,0,1,0,8.53,9,6,,0,0,0,12.2,21,12,12,1,5,0,9,3,0,1,66,2.053,14.9,0.7,3.6,6.4,1.8,
,16 Players,20.5,27,25,0.519,6.42,52,52,51,1,4,9,451.1,519,357,322,45,237,2,430,53,4,52,2141,1.675,10.3,0.9,4.7,8.6,1.81,
