Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brendan Beck,21,0,3,0,2.82,4,3,,0,,0,22.1,18,18,7,1,6,0,25,1,0,2,97,1.075,7.3,0.4,2.4,10.1,4.17,
2,Brandon Dieter,20,0,1,0,4.5,7,0,,0,,1,12,6,6,6,1,4,0,16,0,0,2,46,0.833,4.5,0.8,3,12,4,
3,Nate Fleischli,19,0,0,,1.29,8,2,,0,,0,14,9,4,2,0,6,0,8,1,0,1,58,1.071,5.8,0,3.9,5.1,1.33,
4,Zach Grech,22,0,1,0,4.15,9,0,,0,,2,13,18,8,6,0,2,1,11,1,0,1,59,1.538,12.5,0,1.4,7.6,5.5,
5,Cody Jensen,20,0,1,0,12.6,7,0,,0,,1,5,6,14,7,1,9,2,4,1,0,2,33,3,10.8,1.8,16.2,7.2,0.44,
6,Nicolas Lopez*,19,0,0,,6.75,6,0,,0,,0,6.2,6,5,5,0,8,0,7,1,0,3,35,2.1,8.1,0,10.8,9.5,0.88,
7,Quinn Mathews*,19,1,2,0.333,4.71,4,4,,0,,0,21,29,12,11,1,4,0,14,2,0,4,98,1.571,12.4,0.4,1.7,6,3.5,
8,Max Meier,20,1,2,0.333,3.07,6,4,,0,,0,14.2,12,6,5,2,8,0,11,0,0,1,65,1.364,7.4,1.2,4.9,6.8,1.38,
9,Justin Moore,20,0,0,,9,2,0,,0,,0,1,3,1,1,0,0,0,0,0,0,0,4,3,27,0,0,0,,
10,Jackson Parthasarathy,23,1,0,1,1.69,7,0,,0,,0,10.2,4,4,2,0,10,0,10,0,0,0,44,1.313,3.4,0,8.4,8.4,1,
11,Carson Rudd,21,0,0,,3.86,8,0,,0,,1,7,10,6,3,1,4,0,7,0,0,1,37,2,12.9,1.3,5.1,9,1.75,
12,Austin Weiermiller*,21,0,0,,9,2,0,,0,,0,1,1,1,1,0,1,0,1,2,0,0,7,2,9,0,9,9,1,
13,Alex Williams,20,2,1,0.667,0.51,3,3,,0,,0,17.2,11,5,1,0,4,0,18,0,0,1,67,0.849,5.6,0,2,9.2,4.5,
14,Jon Worley,22,0,0,,3,3,0,,0,,0,3,3,1,1,0,2,0,1,0,0,0,14,1.667,9,0,6,3,0.5,
,14 Players,20.4,5,11,0.313,3.5,16,16,16,0,0,0,149,136,91,58,7,68,3,133,9,0,18,664,1.369,8.2,0.4,4.1,8,1.96,
