Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Mark Appel,19,,,,3,,17,,,0,,111,114,44,37,,29,,86,,,,,1.288,9.2,,2.4,7,2.97,
2,Sahil Bloom?,--,,,,0.9,,0,,,0,,10,6,5,1,,2,,8,,,,,0.8,5.4,,1.8,7.2,4,
3,Brian Busick?,--,,,,2.7,,0,,,0,,20,22,7,6,,4,,20,,,,,1.3,9.9,,1.8,9,5,
4,Elliott Byers?,--,,,,6.75,,0,,,0,,9.1,10,8,7,,6,,7,,,,,1.714,9.6,,5.8,6.8,1.17,
5,Dean McArdle,21,,,,4.1,,12,,,0,,59.1,56,35,27,,23,,30,,,,,1.331,8.5,,3.5,4.6,1.3,
6,Jordan Pries,21,,,,3.35,,16,,,0,,99.1,97,41,37,,32,,76,,,,,1.299,8.8,,2.9,6.9,2.38,
7,Chris Reed*,21,,,,2.48,,1,,,0,,54.1,39,21,15,,17,,52,,,,,1.031,6.5,,2.8,8.6,3.06,
8,Danny Sandbrink,22,,,,3.39,,8,,,0,,61,53,28,23,,15,,45,,,,,1.115,7.8,,2.2,6.6,3,
9,Scott Snodgress*,21,,,,4.94,,0,,,0,,31,28,19,17,,28,,38,,,,,1.806,8.1,,8.1,11,1.36,
10,A.J. Talt?,--,,,,4.11,,0,,,0,,15.1,13,8,7,,4,,8,,,,,1.109,7.6,,2.3,4.7,2,
11,A.J. Vanegas,18,,,,3.29,,3,,,0,,41,37,16,15,,21,,30,,,,,1.415,8.1,,4.6,6.6,1.43,
,11 Players,20.4,,,,3.44,57,57,,,2,,502,475,232,192,,181,,400,,,,,1.307,8.5,,3.2,7.2,2.21,
