Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Luke Andrews?,--,2,2,0.5,4.05,16,5,,0,0,0,46.2,49,26,21,5,10,1,30,3,0,2,199,1.264,9.5,1,1.9,5.8,3,
2,Shea Barry,20,2,0,1,3.38,17,0,,0,0,3,21.1,23,8,8,0,5,1,21,1,0,3,91,1.313,9.7,0,2.1,8.9,4.2,
3,Ben Brecht*,20,3,2,0.6,5.09,16,6,,0,0,0,46,50,30,26,7,13,2,48,2,1,1,208,1.37,9.8,1.4,2.5,9.4,3.69,
4,Josh Candau?,--,3,2,0.6,0.84,15,1,,0,0,0,21.1,16,10,2,0,3,0,15,3,0,3,86,0.891,6.8,0,1.3,6.3,5,
5,Kevin Chandler,21,1,1,0.5,5.54,15,0,,0,0,0,26,31,16,16,2,8,3,12,2,0,1,115,1.5,10.7,0.7,2.8,4.2,1.5,
6,Chris Clements,22,1,1,0.5,5.19,15,7,,0,0,2,43.1,53,27,25,2,15,0,26,1,0,2,195,1.569,11,0.4,3.1,5.4,1.73,
7,Jack Dashwood*,20,2,6,0.25,5.27,12,11,,0,0,0,54.2,69,39,32,7,9,0,34,5,1,3,246,1.427,11.4,1.2,1.5,5.6,3.78,
8,Noah Davis,21,1,1,0.5,5.19,3,2,,0,0,1,8.2,5,5,5,0,6,0,11,1,0,2,39,1.269,5.2,0,6.2,11.4,1.83,
9,Ben Fariss,19,0,0,,3.38,3,0,,0,0,0,2.2,2,1,1,0,2,0,3,2,0,2,13,1.5,6.8,0,6.8,10.1,1.5,
10,Stevie Ledesma,22,7,3,0.7,2.87,16,11,,1,1,0,78.1,69,31,25,2,28,0,62,4,1,2,330,1.238,7.9,0.2,3.2,7.1,2.21,
11,Chris Lincoln,20,2,3,0.4,3.49,19,11,,0,0,0,69.2,64,34,27,2,27,0,54,7,0,4,305,1.306,8.3,0.3,3.5,7,2,
12,Alex Patterson?,--,2,2,0.5,4.42,25,0,,0,0,0,36.2,35,25,18,3,21,0,39,1,0,7,169,1.527,8.6,0.7,5.2,9.6,1.86,
13,Liam Steigerwald,20,0,0,,7.27,11,1,,0,0,0,17.1,30,14,14,2,2,0,16,1,1,2,83,1.846,15.6,1,1,8.3,8,
14,Chris Troye,19,1,4,0.2,4.95,19,0,,0,0,0,20,15,13,11,1,20,2,29,3,0,6,97,1.75,6.8,0.5,9,13.1,1.45,
15,Reece Weinberg*,--,0,0,,3.6,3,1,,0,0,0,5,8,2,2,0,3,0,2,0,0,0,24,2.2,14.4,0,5.4,3.6,0.67,
,15 Players,20.5,27,27,0.5,4.21,0,0,0,0,3,0,497.2,519,281,233,33,172,9,402,36,4,40,2200,1.388,9.4,0.6,3.1,7.3,2.34,
