Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Connor Baits,21,1,0,1,4.32,14,1,,,0,0,16.2,23,9,8,0,10,1,11,2,0,7,78,1.98,12.4,0,5.4,5.9,1.1,
2,Shane Bieber,20,8,4,0.667,2.24,16,15,,,1,0,112.2,114,48,28,3,13,4,95,3,1,5,467,1.127,9.1,0.2,1,7.6,7.31,
3,James Carter,21,1,0,1,0,7,0,,,0,5,9.2,6,2,0,0,3,0,12,0,0,2,37,0.931,5.6,0,2.8,11.2,4,
4,Chris Clements,19,3,0,1,2.16,8,1,,,0,0,16.2,16,5,4,1,6,1,10,1,0,2,73,1.32,8.6,0.5,3.2,5.4,1.67,
5,Alex Garcia,19,0,0,,6.3,10,0,,,0,0,10,13,11,7,0,9,0,10,0,0,5,53,2.2,11.7,0,8.1,9,1.11,
6,Dylan Hecht,21,0,0,,0,1,0,,,0,0,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,9,0,0,
7,Justin Jacome*,21,7,5,0.583,2.7,16,16,,,0,0,116.2,110,40,35,5,26,0,96,3,1,4,464,1.166,8.5,0.4,2,7.4,3.69,
8,Brandon Luper,--,0,0,,5.4,5,0,,,0,0,3.1,1,2,2,0,2,0,4,1,0,0,14,0.9,2.7,0,5.4,10.8,2,
9,Domenic Mazza*,20,6,1,0.857,2.69,17,10,,,0,2,77,61,29,23,2,26,2,72,4,0,4,315,1.13,7.1,0.2,3,8.4,2.77,
10,Kyle Nelson*,18,3,1,0.75,0.75,25,0,,,0,2,36,25,8,3,1,10,1,32,4,0,5,149,0.972,6.3,0.3,2.5,8,3.2,
11,Robby Nesovic,21,1,0,1,2.7,14,1,,,0,6,20,17,8,6,2,10,0,13,4,0,1,89,1.35,7.7,0.9,4.5,5.9,1.3,
12,Joe Record,20,2,1,0.667,2.7,8,0,,,0,0,10,10,3,3,0,4,0,9,0,0,1,44,1.4,9,0,3.6,8.1,2.25,
13,Dillon Tate,21,8,5,0.615,2.26,14,14,,,0,0,103.1,66,29,26,3,28,0,111,13,0,10,406,0.91,5.7,0.3,2.4,9.7,3.96,
,13 Players,20.2,,,,2.45,0,0,0,0,7,0,533,462,194,145,17,148,9,475,36,2,46,2193,1.144,7.8,0.3,2.5,8,3.21,
