Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jorge Arellano*,19,4,1,0.8,2.3,9,7,,0,0,0,31.1,26,11,8,2,16,0,21,4,0,4,136,1.34,7.5,0.6,4.6,6,1.31,
2,Shea Barry,21,0,3,0,6.84,18,0,,0,0,0,26.1,23,23,20,2,12,0,32,4,0,2,119,1.329,7.9,0.7,4.1,10.9,2.67,
3,Trevor Beer*,19,0,0,,0,9,0,,0,0,0,3,4,0,0,0,1,0,3,0,0,0,14,1.667,12,0,3,9,3,
4,Rodney Boone*,19,8,0,1,2.78,14,14,,0,0,0,81,58,26,25,8,29,0,80,4,1,3,323,1.074,6.4,0.9,3.2,8.9,2.76,
5,Ben Brecht*,21,10,2,0.833,4.1,16,16,,0,0,0,90,90,49,41,9,18,0,101,5,1,1,378,1.2,9,0.9,1.8,10.1,5.61,
6,Josh Candau?,--,0,0,,6.75,6,0,,0,0,0,4,9,3,3,0,2,0,4,0,0,0,21,2.75,20.3,0,4.5,9,2,
7,Kevin Chandler,22,0,0,,5.65,10,0,,0,0,0,14.1,13,11,9,5,9,0,14,3,0,0,66,1.535,8.2,3.1,5.7,8.8,1.56,
8,Conner Dand,21,3,0,1,2.76,13,0,,0,0,0,16.1,10,5,5,2,7,1,12,0,0,1,66,1.041,5.5,1.1,3.9,6.6,1.71,
9,Jack Dashwood*,21,9,2,0.818,2.48,15,15,,1,1,0,90.2,79,32,25,8,17,1,93,4,0,5,368,1.059,7.8,0.8,1.7,9.2,5.47,
10,Chris Lincoln,21,4,1,0.8,3.57,24,0,,0,0,13,35.1,32,15,14,2,10,1,40,6,0,1,154,1.189,8.2,0.5,2.5,10.2,4,
11,Michael McGreevy,18,5,1,0.833,1.94,29,0,,0,0,6,60.1,52,15,13,4,13,5,53,1,0,4,239,1.077,7.8,0.6,1.9,7.9,4.08,
12,Grant Newton,19,0,0,,0,1,0,,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,2,9,0,9,9,1,
13,Alex Patterson?,--,0,0,,3.43,15,0,,0,0,0,21,13,10,8,5,10,0,23,0,0,1,85,1.095,5.6,2.1,4.3,9.9,2.3,
14,Liam Steigerwald,21,0,0,,4.5,6,0,,0,0,0,6,7,4,3,1,1,0,4,0,0,0,26,1.333,10.5,1.5,1.5,6,4,
15,Chris Troye,20,2,1,0.667,4.42,13,4,,0,0,0,18.1,10,9,9,2,17,0,26,1,0,2,83,1.473,4.9,1,8.3,12.8,1.53,
,15 Players,20.1,45,11,0.804,3.3,56,56,56,0,4,0,499,427,213,183,50,163,8,507,32,2,24,2083,1.182,7.7,0.9,2.9,9.1,3.11,
