Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Matt Ager,19,2,0,1,3.55,24,0,,0,0,5,38,26,15,15,1,23,1,42,11,0,4,167,1.289,6.2,0.2,5.4,9.9,1.83,
2,Trevor Beer*,22,0,0,,0,2,0,,0,0,0,2.2,3,0,0,0,1,0,3,0,0,0,12,1.5,10.1,0,3.4,10.1,3,
3,J.D. Callahan,21,2,3,0.4,4.33,9,8,,0,0,0,35.1,40,33,17,4,20,1,32,7,0,4,176,1.698,10.2,1,5.1,8.2,1.6,
4,Ryan Gallagher,19,8,0,1,3.25,16,15,,0,0,0,83,90,37,30,5,28,1,67,3,0,6,363,1.422,9.8,0.5,3,7.3,2.39,
5,Elliot Gallegos,21,1,0,1,6.1,11,0,,0,0,1,10.1,11,7,7,0,7,1,15,2,0,6,49,1.742,9.6,0,6.1,13.1,2.14,
6,Mike Gutierrez*,21,9,1,0.9,3.19,16,15,,0,0,0,87.1,80,38,31,4,38,0,86,8,3,8,366,1.351,8.2,0.4,3.9,8.9,2.26,
7,Clayton Hall,22,1,0,1,4.66,8,0,,0,0,0,9.2,6,5,5,0,8,0,8,2,0,2,44,1.448,5.6,0,7.4,7.4,1,
8,Ryan Harvey,21,0,2,0,3.68,23,2,,0,0,11,29.1,32,16,12,3,8,0,37,1,0,1,128,1.364,9.8,0.9,2.5,11.4,4.63,
9,Hayden Hattenbach*,19,1,0,1,4.09,20,1,,0,0,0,22,15,10,10,5,9,0,26,6,0,1,94,1.091,6.1,2,3.7,10.6,2.89,
10,Brady Huddlestun,20,0,1,0,5.4,6,0,,0,0,1,5,3,5,3,0,7,0,7,0,1,2,24,2,5.4,0,12.6,12.6,1,
11,Cory Lewis,21,9,1,0.9,3.57,16,16,,0,0,0,88.1,61,40,35,8,42,0,107,1,0,7,371,1.166,6.2,0.8,4.3,10.9,2.55,
12,Michael Rice,20,6,1,0.857,4.26,26,0,,0,0,0,44.1,37,25,21,4,28,3,38,5,0,3,202,1.466,7.5,0.8,5.7,7.7,1.36,
13,Cooper Rons,19,0,0,,10.8,1,0,,0,0,0,1.2,2,2,2,1,2,0,1,0,0,0,9,2.4,10.8,5.4,10.8,5.4,0.5,
14,Alex Schrier,21,0,1,0,6.75,14,0,,0,0,2,18.2,21,15,14,1,16,0,25,4,0,1,91,1.982,10.1,0.5,7.7,12.1,1.56,
15,Michael Splaine*,19,0,0,,14.54,8,0,,0,0,0,4.1,9,7,7,0,1,0,6,2,0,3,24,2.308,18.7,0,2.1,12.5,6,
16,Nick Welch,20,4,4,0.5,4.67,19,1,,0,0,0,27,21,16,14,1,18,0,37,3,1,7,118,1.444,7,0.3,6,12.3,2.06,
17,Sam Whiting,21,1,0,1,5.25,17,0,,0,0,0,12,6,7,7,1,10,1,16,4,0,1,53,1.333,4.5,0.8,7.5,12,1.6,
,17 Players,20.3,44,14,0.759,3.99,58,58,58,0,3,20,519,463,278,230,38,266,8,553,59,5,56,2291,1.405,8,0.7,4.6,9.6,2.08,
