Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Shea Barry,19,1,2,0.333,5.23,23,0,,0,0,5,32.2,34,20,19,2,15,2,19,1,3,1,149,1.5,9.4,0.6,4.1,5.2,1.27,
2,Ben Brecht*,19,4,2,0.667,3.99,14,8,,0,0,0,58.2,73,31,26,3,13,0,39,3,0,2,268,1.466,11.2,0.5,2,6,3,
3,Kevin Chandler,20,0,2,0,4.88,21,0,,0,0,0,27.2,26,16,15,1,11,0,24,3,0,4,126,1.337,8.5,0.3,3.6,7.8,2.18,
4,Chris Clements,21,1,7,0.125,7.24,17,12,,0,0,0,68.1,106,65,55,4,17,0,51,3,2,4,326,1.8,14,0.5,2.2,6.7,3,
5,Noah Davis,20,7,4,0.636,4.63,13,13,,1,0,0,81.2,88,46,42,6,22,0,65,8,1,7,356,1.347,9.7,0.7,2.4,7.2,2.95,
6,Alex Garcia,21,1,0,1,7.04,12,0,,0,0,4,7.2,6,6,6,0,14,0,8,2,0,4,45,2.609,7,0,16.4,9.4,0.57,
7,Stevie Ledesma,21,2,5,0.286,6.8,23,2,,0,0,1,43.2,45,36,33,6,26,1,57,3,0,1,200,1.626,9.3,1.2,5.4,11.7,2.19,
8,Chris Lincoln,19,1,3,0.25,4.82,18,3,,0,0,1,28,31,17,15,4,11,0,25,4,0,4,129,1.5,10,1.3,3.5,8,2.27,
9,Kyle Nelson*,20,6,4,0.6,4.53,15,15,,1,0,0,87.1,77,51,44,13,30,0,69,9,1,4,381,1.225,7.9,1.3,3.1,7.1,2.3,
10,Joe Record,22,0,1,0,5.79,3,2,,0,0,0,9.1,13,8,6,1,5,0,10,1,0,0,49,1.929,12.5,1,4.8,9.6,2,
11,Conner Roberts,19,0,0,,7.11,5,0,,0,0,0,6.1,8,5,5,2,2,0,4,1,0,1,31,1.579,11.4,2.8,2.8,5.7,2,
12,Thomas Rowan,21,0,0,,0,2,0,,0,0,0,2,3,0,0,0,0,0,1,0,0,0,9,1.5,13.5,0,0,4.5,,
13,Liam Steigerwald,19,1,2,0.333,3.06,6,1,,0,0,1,17.2,12,6,6,1,2,0,8,0,0,1,63,0.792,6.1,0.5,1,4.1,4,
14,Willie Traynor?,--,0,0,,12.6,5,0,,0,0,0,5,11,8,7,2,2,1,2,3,0,1,32,2.6,19.8,3.6,3.6,3.6,1,
15,AJ Woodall?,--,0,0,,3.97,15,0,,0,0,0,11.1,10,6,5,0,4,0,7,0,1,1,45,1.235,7.9,0,3.2,5.6,1.75,
,15 Players,20,,,,5.24,0,0,0,0,1,0,487.1,543,321,284,45,174,4,389,41,8,35,2209,1.471,10,0.8,3.2,7.2,2.24,
