Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,C.T. Bradford*,20,,,,9,,1,,,0,,9,13,9,9,,3,,10,,,,,1.778,13,,3,10,3.33,
2,Andrew Busby,20,,,,10.38,,2,,,0,,13,23,15,15,,11,,11,,,,,2.615,15.9,,7.6,7.6,1,
3,Victor Diaz?,--,,,,8.1,,0,,,0,,10,14,9,9,,8,,10,,,,,2.2,12.6,,7.2,9,1.25,
4,Chad Girodo*,20,,,,5.46,,1,,,0,,31.1,37,23,19,,11,,29,,,,,1.532,10.6,,3.2,8.3,2.64,
5,Kendall Graveman,20,,,,3.55,,9,,,0,,58.1,55,25,23,,9,,38,,,,,1.097,8.5,,1.4,5.9,4.22,
6,Devin Jones,20,,,,4.26,,8,,,0,,61.1,59,32,29,,26,,49,,,,,1.386,8.7,,3.8,7.2,1.88,
7,Evan Mitchell,19,,,,4.47,,7,,,0,,50.1,50,27,25,,24,,49,,,,,1.47,8.9,,4.3,8.8,2.04,
8,Daryl Norris,20,,,,3.12,,1,,,0,,26,20,9,9,,12,,19,,,,,1.231,6.9,,4.2,6.6,1.58,
9,Luis Pollorena*,20,,,,4.33,,5,,,0,,60.1,61,32,29,,21,,34,,,,,1.359,9.1,,3.1,5.1,1.62,
10,Caleb Reed,21,,,,1.55,,0,,,0,,64,51,14,11,,23,,66,,,,,1.156,7.2,,3.2,9.3,2.87,
11,Hunter Renfroe,19,,,,7.11,,0,,,0,,6.1,8,6,5,,4,,2,,,,,1.895,11.4,,5.7,2.8,0.5,
12,Nick Routt*,20,,,,4.02,,13,,,0,,56,64,35,25,,21,,49,,,,,1.518,10.3,,3.4,7.9,2.33,
13,Taylor Stark,19,,,,2.84,,0,,,0,,19,5,6,6,,9,,18,,,,,0.737,2.4,,4.3,8.5,2,
14,Tim Statz?,--,,,,4.5,,2,,,0,,22,25,14,11,,15,,15,,,,,1.818,10.2,,6.1,6.1,1,
15,Chris Stratton,20,,,,5.21,,14,,,0,,76,83,52,44,,27,,76,,,,,1.447,9.8,,3.2,9,2.81,
16,Charles Watson*,20,,,,3.38,,0,,,0,,5.1,4,3,2,,3,,6,,,,,1.313,6.8,,5.1,10.1,2,
,16 Players,19.9,,,,4.4,63,63,,,6,,554,572,311,271,,227,,481,,,,,1.442,9.3,,3.7,7.8,2.12,
