Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brooks Auger,22,1,2,0.333,3.35,20,5,,0,0,2,45.2,37,20,17,2,17,0,50,1,0,2,191,1.182,7.3,0.4,3.4,9.9,2.94,
2,Gavin Black,20,0,0,,5.93,12,0,,0,0,0,13.2,13,10,9,3,8,0,22,2,0,1,64,1.537,8.6,2,5.3,14.5,2.75,
3,Cole Cheatham*,20,0,0,,4.7,9,0,,0,0,0,7.2,6,5,4,0,7,0,6,0,0,0,38,1.696,7,0,8.2,7,0.86,
4,Jurrangelo Cijntje#,21,8,2,0.8,3.67,16,16,,0,0,0,90.2,70,39,37,11,30,2,113,12,0,2,378,1.103,6.9,1.1,3,11.2,3.77,
5,KK Clark,19,0,0,,36,2,0,,0,0,0,1,4,4,4,1,0,0,2,1,0,0,9,4,36,9,0,18,,
6,Tyler Davis*,22,6,1,0.857,2.8,28,0,,0,0,5,35.1,28,11,11,1,14,0,41,2,0,0,150,1.189,7.1,0.3,3.6,10.4,2.93,
7,Nate Dohm,21,4,0,1,1.23,8,6,,0,0,0,29.1,23,5,4,0,4,1,37,1,0,2,113,0.92,7.1,0,1.2,11.4,9.25,
8,Luke Dotson*,20,0,0,,8.25,11,0,,0,0,0,12,15,11,11,0,5,0,19,2,0,1,59,1.667,11.3,0,3.8,14.3,3.8,
9,Logan Forsythe,20,0,1,0,10.13,6,0,,0,0,0,5.1,4,6,6,2,3,0,11,1,0,0,24,1.313,6.8,3.4,5.1,18.6,3.67,
10,Gage Haley,20,0,0,,0,1,0,,0,0,0,2,0,0,0,0,2,0,2,2,0,0,10,1,0,0,9,9,1,
11,Tyson Hardin,22,3,3,0.5,3.22,25,2,,0,0,2,36.1,33,16,13,1,23,2,36,1,1,3,165,1.541,8.2,0.2,5.7,8.9,1.57,
12,Colby Holcombe,21,1,1,0.5,10.38,12,1,,0,0,0,21.2,26,25,25,7,12,0,28,2,1,0,104,1.754,10.8,2.9,5,11.6,2.33,
13,Pico Kohn*,21,1,1,0.5,3.38,9,8,,0,0,0,29.1,26,13,11,1,11,0,35,3,0,2,126,1.261,8,0.3,3.4,10.7,3.18,
14,Karson Ligon,21,1,0,1,4.56,15,2,,0,0,0,23.2,17,16,12,5,21,0,21,7,1,5,113,1.606,6.5,1.9,8,8,1,
15,Bradley Loftin*,20,0,0,,3.38,3,2,,0,0,0,8,7,4,3,1,1,0,12,1,0,1,32,1,7.9,1.1,1.1,13.5,12,
16,Max Miller*,20,0,0,,,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,0,
17,Cam Schuelke,22,5,3,0.625,4.21,32,0,,0,0,2,47,41,23,22,4,23,3,47,3,1,0,200,1.362,7.9,0.8,4.4,9,2.04,
18,Evan Siary,20,0,3,0,7.48,10,4,,0,0,0,21.2,28,18,18,7,6,0,22,2,0,0,101,1.569,11.6,2.9,2.5,9.1,3.67,
19,Khal Stephen,21,8,3,0.727,3.28,16,16,,0,0,0,96,76,37,35,13,21,2,107,6,0,6,384,1.01,7.1,1.2,2,10,5.1,
20,Nolan Stevens*,19,2,3,0.4,4.73,14,1,,0,0,0,26.2,27,14,14,4,8,1,28,4,0,3,116,1.313,9.1,1.4,2.7,9.5,3.5,
,20 Players,21.1,40,23,0.635,4.17,63,63,63,0,3,11,553,481,277,256,63,217,11,639,53,4,28,2378,1.262,7.8,1,3.5,10.4,2.94,
