Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ben Bracewell,21,0,0,,0.93,9,3,,,0,0,19.1,13,4,2,0,10,0,19,0,0,2,79,1.19,6.1,0,4.7,8.8,1.9,
2,C.T. Bradford*,21,0,0,,6.75,1,1,,,0,0,2.2,5,3,2,0,3,0,2,0,0,0,17,3,16.9,0,10.1,6.8,0.67,
3,Andrew Busby,21,0,0,,0,2,0,,,0,0,1,1,0,0,0,0,0,1,1,0,0,3,1,9,0,0,9,,
4,Will Cox,19,2,1,0.667,4.64,7,6,,,0,0,21.1,22,15,11,0,3,0,22,2,1,1,88,1.172,9.3,0,1.3,9.3,7.33,
5,Trevor Fitts?,--,3,0,1,3.29,8,0,,,0,0,13.2,17,7,5,1,3,0,14,1,0,2,60,1.463,11.2,0.7,2,9.2,4.67,
6,Tanner Gaines?,--,1,0,1,1.08,6,1,,,0,0,8.1,6,2,1,0,2,0,8,1,0,0,34,0.96,6.5,0,2.2,8.6,4,
7,Chad Girodo*,21,0,1,0,5.87,11,0,,,0,0,7.2,12,7,5,1,1,0,6,2,0,1,37,1.696,14.1,1.2,1.2,7,6,
8,Kendall Graveman,21,4,4,0.5,2.81,16,16,,,0,0,89.2,84,36,28,1,21,0,59,13,2,2,385,1.171,8.4,0.1,2.1,5.9,2.81,
9,Jonathan Holder,19,2,1,0.667,0.32,24,0,,,0,9,28.1,17,2,1,0,5,1,30,1,0,1,106,0.776,5.4,0,1.6,9.5,6,
10,Jacob Lindgren*,19,2,2,0.5,3.18,14,2,,,0,1,28.1,31,10,10,1,7,0,24,2,0,1,120,1.341,9.8,0.3,2.2,7.6,3.43,
11,Evan Mitchell,20,2,1,0.667,3.52,13,4,,,0,0,38.1,31,20,15,1,28,0,43,5,0,10,177,1.539,7.3,0.2,6.6,10.1,1.54,
12,Ross Mitchell?,--,3,0,1,1.18,24,1,,,0,0,38,24,10,5,0,8,0,24,3,1,2,145,0.842,5.7,0,1.9,5.7,3,
13,Luis Pollorena*,21,4,0,1,1.85,16,4,,,0,0,34,24,9,7,1,6,0,24,6,1,0,132,0.882,6.4,0.3,1.6,6.4,4,
14,Caleb Reed,22,1,5,0.167,2.47,31,1,,,0,9,58.1,51,18,16,2,22,4,52,3,0,6,240,1.251,7.9,0.3,3.4,8,2.36,
15,Nick Routt*,21,3,5,0.375,3.8,18,7,,,0,0,45,58,25,19,2,15,0,39,5,0,3,206,1.622,11.6,0.4,3,7.8,2.6,
16,Taylor Stark,20,1,0,1,3.68,8,0,,,0,1,7.1,11,4,3,0,5,0,5,0,0,2,37,2.182,13.5,0,6.1,6.1,1,
17,Chris Stratton,21,11,2,0.846,2.38,17,12,,,1,1,109.2,84,33,29,7,25,1,127,6,0,6,435,0.994,6.9,0.6,2.1,10.4,5.08,
18,Charles Watson*,21,0,0,,,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
19,Brandon Woodruff,19,1,2,0.333,2.65,12,6,,,0,0,34,25,14,10,0,17,0,37,4,1,1,146,1.235,6.6,0,4.5,9.8,2.18,
,19 Players,20.5,,,,2.58,0,0,0,0,6,0,585,516,219,168,17,181,6,536,55,6,40,2447,1.191,7.9,0.3,2.8,8.2,2.96,
