Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Trysten Barlow*,22,3,1,0.75,6,28,0,,0,0,0,24,21,17,16,2,13,0,32,6,0,3,113,1.417,7.9,0.8,4.9,12,2.46,
2,Kale Breaux*,22,0,0,,0,1,0,,0,0,0,0.1,1,0,0,0,1,0,1,0,0,0,3,6,27,0,27,27,1,
3,Bryce Brock*,19,0,0,,7.56,7,0,,0,0,0,8.1,16,9,7,0,6,0,12,2,0,0,49,2.64,17.3,0,6.5,13,2,
4,Eric Cerantola,19,3,0,1,4.3,11,4,,0,0,0,14.2,8,9,7,0,11,0,21,5,1,2,70,1.295,4.9,0,6.8,12.9,1.91,
5,Jack Eagan*,21,1,0,1,3.09,18,1,,0,0,0,23.1,12,9,8,1,17,0,34,5,0,1,99,1.243,4.6,0.4,6.6,13.1,2,
6,J.T. Ginn,20,8,4,0.667,3.13,17,17,,1,0,0,86.1,72,35,30,1,19,0,105,4,2,13,354,1.054,7.5,0.1,2,10.9,5.53,
7,Cole Gordon,23,5,1,0.833,3.8,30,0,,0,0,11,42.2,34,20,18,3,24,0,69,1,0,7,185,1.359,7.2,0.6,5.1,14.6,2.88,
8,Keegan James,22,4,1,0.8,5.02,18,8,,0,0,0,43,44,28,24,2,31,2,41,4,1,9,204,1.744,9.2,0.4,6.5,8.6,1.32,
9,Jared Liebelt,22,2,0,1,2.96,34,0,,0,0,5,54.2,57,26,18,4,11,1,38,5,0,1,232,1.244,9.4,0.7,1.8,6.3,3.45,
10,Peyton Plumlee,22,7,5,0.583,3.8,21,16,,0,0,0,85.1,67,40,36,8,28,1,68,9,0,9,360,1.113,7.1,0.8,3,7.2,2.43,
11,Spencer Price?,--,0,0,,3.86,12,0,,0,0,0,11.2,10,5,5,1,7,1,11,1,0,2,53,1.457,7.7,0.8,5.4,8.5,1.57,
12,Riley Self,21,2,0,1,4.91,23,0,,0,0,0,25.2,37,15,14,3,9,0,18,1,0,3,121,1.792,13,1.1,3.2,6.3,2,
13,Ethan Small*,22,10,2,0.833,1.93,18,18,,0,0,0,107,61,26,23,8,32,0,176,8,0,3,418,0.869,5.1,0.7,2.7,14.8,5.5,
14,Brandon Smith,19,3,0,1,3.93,26,3,,0,0,0,36.2,43,17,16,3,6,0,31,4,0,1,157,1.336,10.6,0.7,1.5,7.6,5.17,
15,Tyler Spring,22,1,0,1,2.61,10,0,,0,0,0,10.1,7,3,3,0,8,0,13,1,0,2,46,1.452,6.1,0,7,11.3,1.63,
16,Colby White,20,3,1,0.75,3.12,27,0,,0,0,0,26,16,10,9,2,9,0,48,1,0,2,103,0.962,5.5,0.7,3.1,16.6,5.33,
,16 Players,21.3,52,15,0.776,3.51,67,67,67,0,5,0,600,506,269,234,38,232,5,718,57,4,58,2567,1.23,7.6,0.6,3.5,10.8,3.09,
