Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Daniel Brown*,20,1,0,1,4.87,16,1,,,0,1,20.1,21,18,11,2,12,0,28,3,0,4,97,1.623,9.3,0.9,5.3,12.4,2.33,
2,Preston Brown?,--,5,8,0.385,4.77,14,14,,,0,0,71.2,87,46,38,3,26,1,54,8,0,8,328,1.577,10.9,0.4,3.3,6.8,2.08,
3,Logan Elliot,--,0,0,,9,6,0,,,0,0,7,8,7,7,2,3,0,6,3,0,0,33,1.571,10.3,2.6,3.9,7.7,2,
4,Trevor Fitts?,--,2,4,0.333,2.03,20,0,,,0,6,31,24,9,7,0,13,2,28,1,0,8,131,1.194,7,0,3.8,8.1,2.15,
5,Myles Gentry,21,0,1,0,27,5,0,,,0,0,1,4,3,3,0,1,0,0,0,0,0,8,5,36,0,9,0,0,
6,Zac Houston,20,0,2,0,3.66,21,0,,,0,1,32,19,15,13,2,23,1,41,4,0,1,137,1.313,5.3,0.6,6.5,11.5,1.78,
7,Dakota Hudson,20,1,1,0.5,4.32,17,0,,,0,0,16.2,16,9,8,0,11,0,26,5,0,5,81,1.62,8.6,0,5.9,14,2.36,
8,Lucas Laster*,22,4,4,0.5,3.62,13,13,,,0,0,69.2,76,35,28,5,16,0,48,7,0,3,305,1.321,9.8,0.6,2.1,6.2,3,
9,Jesse McCord,19,1,0,1,8.31,3,3,,,0,0,8.2,8,8,8,2,7,0,9,3,0,0,41,1.731,8.3,2.1,7.3,9.3,1.29,
10,Levi Mintz,20,0,0,,4.1,18,0,,,0,0,26.1,25,13,12,2,13,0,23,4,0,2,118,1.443,8.5,0.7,4.4,7.9,1.77,
11,Ross Mitchell?,--,3,4,0.429,4.47,23,1,,,0,1,56.1,69,35,28,2,18,0,20,6,1,3,247,1.544,11,0.3,2.9,3.2,1.11,
12,Austin Sexton,20,4,4,0.5,3.77,13,13,,,0,0,76.1,69,33,32,12,24,0,61,11,0,7,323,1.218,8.1,1.4,2.8,7.2,2.54,
13,Paxton Stover*,19,0,0,,94.5,2,1,,,0,0,0.2,5,7,7,0,4,0,1,0,0,0,11,13.5,67.5,0,54,13.5,0.25,
14,Vance Tatum*,20,3,2,0.6,5.5,15,8,,,0,0,54,56,34,33,4,20,0,42,8,0,5,238,1.407,9.3,0.7,3.3,7,2.1,
15,Trent Waddell?,--,0,0,,5.4,6,0,,,0,0,10,8,6,6,3,3,0,6,0,0,3,39,1.1,7.2,2.7,2.7,5.4,2,
16,Paul Young,22,0,0,,9,2,0,,,0,0,1,0,1,1,0,4,0,2,0,0,3,7,4,0,0,36,18,0.5,
,16 Players,20.3,,,,4.51,0,0,0,0,0,0,482.2,495,279,242,39,198,4,395,63,1,52,2144,1.436,9.2,0.7,3.7,7.4,1.99,
