Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Matt Adams,20,0,1,0,5.06,12,0,,0,0,0,10.2,12,6,6,2,5,0,14,1,0,2,50,1.594,10.1,1.7,4.2,11.8,2.8,
2,Chandler Best*,19,2,1,0.667,5.5,12,1,,0,0,0,18,22,12,11,5,6,0,22,0,0,0,79,1.556,11,2.5,3,11,3.67,
3,Drew Boyd?,--,4,2,0.667,4.21,13,13,,0,0,0,57.2,60,32,27,5,8,0,56,5,1,3,246,1.179,9.4,0.8,1.2,8.7,7,
4,Cody Carroll,24,0,0,,6,8,0,,0,0,0,6,7,6,4,2,2,0,3,3,0,1,31,1.5,10.5,3,3,4.5,1.5,
5,Dustin Dickerson,20,0,1,0,40.5,1,0,,0,0,0,0.2,4,3,3,0,1,0,1,0,0,0,7,7.5,54,0,13.5,13.5,1,
6,Ben Ethridge,19,6,2,0.75,3.25,16,14,,2,2,0,74.2,65,27,27,10,13,0,82,6,0,0,302,1.045,7.8,1.2,1.6,9.9,6.31,
7,Aubrey Gillentine,21,1,1,0.5,5.5,15,0,,0,0,1,18,16,13,11,3,3,0,11,2,0,1,76,1.056,8,1.5,1.5,5.5,3.67,
8,Tanner Hall,19,1,1,0.5,5.02,18,1,,0,0,1,28.2,24,18,16,0,6,0,32,4,0,7,119,1.047,7.5,0,1.9,10,5.33,
9,Tyler Lantz?,--,0,0,,3.86,4,0,,0,0,0,2.1,5,4,1,0,3,0,1,0,0,1,16,3.429,19.3,0,11.6,3.9,0.33,
10,Ryan Och*,22,8,0,1,1.27,21,0,,0,0,2,35.1,26,7,5,2,12,2,59,3,1,1,143,1.075,6.6,0.5,3.1,15,4.92,
11,Walker Powell,25,10,2,0.833,2.31,15,14,,5,1,0,89.2,76,28,23,6,18,2,86,4,0,0,363,1.048,7.6,0.6,1.8,8.6,4.78,
12,Garrett Ramsey,21,0,1,0,4.5,17,0,,0,0,9,14,12,8,7,0,13,0,20,3,1,3,68,1.786,7.7,0,8.4,12.9,1.54,
13,Isaiah Rhodes,20,0,0,,0,2,0,,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,27,,
14,Gabe Shepard,22,0,1,0,81,3,1,,0,0,0,0.2,4,6,6,1,6,0,2,0,0,1,12,15,54,13.5,81,27,0.33,
15,Hunter Stanley,23,6,4,0.6,2.56,16,15,,1,0,0,102,74,34,29,16,19,1,127,2,1,2,398,0.912,6.5,1.4,1.7,11.2,6.68,
16,Justin Storm*,19,0,0,,4.66,12,0,,0,0,0,9.2,8,5,5,2,5,0,6,0,0,1,40,1.345,7.4,1.9,4.7,5.6,1.2,
17,Tyler Stuart,21,0,2,0,7.16,13,0,,0,0,0,16.1,16,14,13,1,7,1,9,1,0,4,74,1.408,8.8,0.6,3.9,5,1.29,
18,Hurston Waldrep,19,1,0,1,3.31,11,0,,0,0,3,16.1,13,8,6,1,8,0,16,0,0,2,68,1.286,7.2,0.6,4.4,8.8,2,
19,Blake Wehunt,20,1,2,0.333,15.12,11,2,,0,0,0,8.1,14,17,14,1,3,0,10,2,0,0,46,2.04,15.1,1.1,3.2,10.8,3.33,
,19 Players,21.1,40,21,0.656,3.74,61,61,54,7,8,16,510,458,248,212,57,138,6,560,36,4,29,2141,1.169,8.1,1,2.4,9.9,4.06,
