Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Keller Bradford,23,3,1,0.75,3.52,23,0,,0,0,0,30.2,30,13,12,2,11,2,23,3,0,1,136,1.337,8.8,0.6,3.2,6.8,2.09,
2,Cody Carroll,21,0,3,0,2.23,17,4,,0,0,2,36.1,22,12,9,0,15,0,35,6,1,6,149,1.018,5.4,0,3.7,8.7,2.33,
3,Trent Driver?,--,4,0,1,5.47,15,0,,0,0,1,24.2,31,15,15,2,6,1,20,6,0,1,115,1.5,11.3,0.7,2.2,7.3,3.33,
4,Trevin Eubanks,20,0,0,,18,2,0,,0,0,0,1,1,2,2,1,3,0,0,1,0,0,7,4,9,9,27,0,0,
5,Jordan Hayes?,--,0,0,,9,2,0,,0,0,0,1,1,2,1,0,3,0,0,0,0,2,7,4,9,0,27,0,0,
6,Adam Jackson*,20,1,1,0.5,5.6,20,2,,0,0,0,27.1,29,18,17,5,12,0,26,4,0,0,122,1.5,9.5,1.6,4,8.6,2.17,
7,JC Keys,21,3,5,0.375,5.87,21,5,,0,0,1,46,42,33,30,4,23,2,41,2,0,12,206,1.413,8.2,0.8,4.5,8,1.78,
8,Calder Mikell,--,1,1,0.5,5.4,4,0,,0,0,0,3.1,3,3,2,0,1,0,3,1,0,1,17,1.2,8.1,0,2.7,8.1,3,
9,Alex Nelms?,--,0,0,,8.71,7,0,,0,0,1,10.1,24,14,10,2,1,0,9,1,0,1,59,2.419,20.9,1.7,0.9,7.8,9,
10,Walker Powell,22,7,3,0.7,3.8,16,16,,1,0,0,83,91,38,35,9,14,0,62,8,2,3,351,1.265,9.9,1,1.5,6.7,4.43,
11,Stevie Powers*,21,5,2,0.714,4.07,15,14,,1,1,0,73,83,35,33,8,13,0,73,7,1,2,320,1.315,10.2,1,1.6,9,5.62,
12,Nick Sandlin,21,10,0,1,1.06,15,15,,3,3,0,102.1,55,15,12,2,18,0,144,10,0,0,388,0.713,4.8,0.2,1.6,12.7,8,
13,Mason Strickland?,--,2,1,0.667,2.74,24,2,,1,1,2,49.1,47,17,15,1,6,2,29,5,0,0,201,1.074,8.6,0.2,1.1,5.3,4.83,
14,Sean Tweedy*,--,1,0,1,3,9,0,,0,0,0,6,5,3,2,0,7,0,4,1,1,0,32,2,7.5,0,10.5,6,0.57,
15,Matt Wallner,20,1,0,1,7.98,12,1,,0,0,6,14.2,21,13,13,1,4,0,16,0,0,4,67,1.705,12.9,0.6,2.5,9.8,4,
16,Jacob Weirich*,20,3,0,1,4.76,11,0,,0,0,0,11.1,13,6,6,0,6,0,14,1,0,6,52,1.676,10.3,0,4.8,11.1,2.33,
17,Jarod Wright,21,3,1,0.75,5.4,18,3,,0,0,0,30,38,25,18,2,9,0,18,3,0,3,139,1.567,11.4,0.6,2.7,5.4,2,
,17 Players,21.1,44,18,0.71,3.7,0,0,0,0,8,0,550.1,536,264,226,39,152,7,517,59,5,42,2368,1.25,8.8,0.6,2.5,8.5,3.4,
