Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dustin Berrong?,--,0,0,,0,2,0,,,0,0,0.1,2,0,0,0,1,0,0,0,0,0,4,9,54,0,27,0,0,
2,Sean Buchholz,22,0,1,0,3.91,19,0,,,0,5,23,24,13,10,0,10,1,29,0,1,3,99,1.478,9.4,0,3.9,11.3,2.9,
3,Cody Carroll,21,3,2,0.6,3.99,11,11,,,0,0,49.2,57,32,22,0,19,0,39,7,0,8,233,1.53,10.3,0,3.4,7.1,2.05,
4,Conor Fisk,22,7,2,0.778,2.62,13,13,,,1,0,89.1,71,27,26,1,24,0,84,4,0,13,366,1.063,7.2,0.1,2.4,8.5,3.5,
5,Cameron Giannini,22,5,2,0.714,3.99,14,14,,,0,0,79,72,42,35,3,32,0,55,8,0,6,347,1.316,8.2,0.3,3.6,6.3,1.72,
6,A.J. Glasshof?,--,2,2,0.5,3.54,15,5,,,0,0,40.2,34,18,16,3,20,1,33,4,0,6,182,1.328,7.5,0.7,4.4,7.3,1.65,
7,Nick Johnson,21,0,2,0,7.9,13,0,,,0,0,13.2,19,14,12,1,9,0,14,2,0,1,70,2.049,12.5,0.7,5.9,9.2,1.56,
8,Cooper Jones?,--,0,0,,2,6,0,,,0,0,9,5,4,2,0,4,0,6,3,0,2,39,1,5,0,4,6,1.5,
9,Luke Lowery*,21,4,0,1,2.7,22,0,,,0,0,16.2,17,6,5,0,4,0,10,5,0,1,74,1.26,9.2,0,2.2,5.4,2.5,
10,James McMahon,22,1,0,1,6.97,13,0,,,0,0,10.1,12,8,8,0,5,0,7,3,0,3,50,1.645,10.5,0,4.4,6.1,1.4,
11,Ryan Milton,22,3,3,0.5,3.22,19,0,,,0,2,22.1,22,11,8,1,13,3,17,2,1,6,100,1.567,8.9,0.4,5.2,6.9,1.31,
12,Jay Myrick?,--,1,2,0.333,4.66,15,1,,,0,0,19.1,16,11,10,1,18,1,24,4,1,5,94,1.759,7.4,0.5,8.4,11.2,1.33,
13,Taylor Nunez,21,0,2,0,8.82,7,3,,,0,0,16.1,16,20,16,2,7,0,13,11,0,3,82,1.408,8.8,1.1,3.9,7.2,1.86,
14,Bradley Roney,21,2,0,1,1.24,18,0,,,0,12,36.1,18,5,5,1,16,0,38,3,0,4,143,0.936,4.5,0.2,4,9.4,2.38,
15,Christian Talley,22,4,4,0.5,2.67,13,13,,,0,0,77.2,80,28,23,1,14,0,74,6,0,3,330,1.21,9.3,0.1,1.6,8.6,5.29,
16,Daniel Wineski?,--,0,0,,2.08,7,0,,,0,0,4.1,10,3,1,0,2,0,3,0,1,3,27,2.769,20.8,0,4.2,6.2,1.5,
17,Jake Winston,20,3,3,0.5,4.46,18,0,,,0,1,34.1,36,21,17,1,14,0,24,6,0,6,154,1.456,9.4,0.3,3.7,6.3,1.71,
,17 Players,21.5,,,,3.58,60,60,60,0,4,0,542.1,511,263,216,15,212,6,470,68,4,73,2394,1.333,8.5,0.2,3.5,7.8,2.22,
