Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Taylor Braley,19,0,1,0,3,3,0,,,0,0,3,8,4,1,0,1,0,1,0,0,0,19,3,24,0,3,3,1,
2,Cody Carroll,22,5,5,0.5,3.08,15,15,,,1,0,96.1,73,39,33,5,47,0,87,10,0,10,402,1.246,6.8,0.5,4.4,8.1,1.85,
3,Cord Cockrell,21,3,0,1,4.37,11,7,,,0,0,45.1,57,24,22,3,7,0,20,3,0,2,194,1.412,11.3,0.6,1.4,4,2.86,
4,Bryan Coughlin,22,0,0,,18,2,0,,,0,0,1,4,2,2,0,0,0,0,0,0,0,6,4,36,0,0,0,,
5,Nick Johnson,22,4,0,1,2.93,12,0,,,0,0,27.2,19,10,9,2,12,0,30,4,0,1,115,1.12,6.2,0.7,3.9,9.8,2.5,
6,Cody Livingston*,22,1,1,0.5,3.93,12,1,,,0,2,18.1,14,8,8,2,9,2,20,1,0,1,77,1.255,6.9,1,4.4,9.8,2.22,
7,Luke Lowery*,22,2,4,0.333,3.63,27,0,,,0,1,22.1,19,12,9,0,9,2,17,4,0,3,97,1.254,7.7,0,3.6,6.9,1.89,
8,Kirk McCarty*,19,4,1,0.8,4.09,11,8,,,0,0,50.2,62,25,23,3,15,1,31,3,1,3,227,1.52,11,0.5,2.7,5.5,2.07,
9,James McMahon,23,11,1,0.917,1.56,15,15,,,2,0,92.1,66,18,16,1,22,2,60,7,0,1,362,0.953,6.4,0.1,2.1,5.8,2.73,
10,Ryan Milton,23,1,0,1,3.13,22,0,,,0,10,23,25,10,8,1,12,1,24,0,0,3,103,1.609,9.8,0.4,4.7,9.4,2,
11,Connor O'Brien,21,1,0,1,5.91,9,0,,,0,1,10.2,13,7,7,1,3,0,12,0,0,0,47,1.5,11,0.8,2.5,10.1,4,
12,Clay Tageant?,--,0,0,,2.57,6,0,,,0,0,7,6,2,2,0,1,0,5,1,0,0,31,1,7.7,0,1.3,6.4,5,
13,Christian Talley,23,3,5,0.375,3.79,17,9,,,0,1,59.1,58,37,25,5,15,0,52,8,1,5,254,1.23,8.8,0.8,2.3,7.9,3.47,
14,Jake Winston,21,1,0,1,2.35,16,0,,,0,0,38.1,32,17,10,1,14,1,29,6,0,5,161,1.2,7.5,0.2,3.3,6.8,2.07,
,14 Players,21.9,,,,3.13,0,0,0,0,10,0,495.1,456,215,172,24,167,9,388,47,2,34,2095,1.258,8.3,0.4,3,7,2.32,
