Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Luke Bublitz?,--,4,1,0.8,4.67,24,1,,,0,0,34.2,42,20,18,0,14,0,26,3,0,2,161,1.615,10.9,0,3.6,6.8,1.86,
2,Aaron Bummer*,19,3,1,0.75,2.5,16,8,,,0,1,50.1,40,17,14,0,22,0,32,8,0,4,213,1.232,7.2,0,3.9,5.7,1.45,
3,Jeff Chesnut?,--,2,1,0.667,5.96,16,2,,,0,0,25.2,23,20,17,1,18,2,12,6,0,2,120,1.597,8.1,0.4,6.3,4.2,0.67,
4,Christian DeLeon,21,7,4,0.636,3.21,14,14,,,0,0,92.2,101,34,33,6,15,0,46,7,0,6,389,1.252,9.8,0.6,1.5,4.5,3.07,
5,Ryan Hander,22,0,2,0,6.16,16,8,,,0,0,49.2,55,35,34,4,18,0,41,10,0,4,221,1.47,10,0.7,3.3,7.4,2.28,
6,Caleb Hawkins,21,0,1,0,8.68,15,0,,,0,0,9.1,13,9,9,0,3,0,6,5,0,4,49,1.714,12.5,0,2.9,5.8,2,
7,Zach Hirsch*,22,3,2,0.6,4.78,11,1,,,0,0,26.1,31,16,14,1,6,0,19,3,0,2,115,1.405,10.6,0.3,2.1,6.5,3.17,
8,Michael Hoppes?,--,1,1,0.5,14.63,10,0,,,0,0,8,14,13,13,1,4,0,2,5,1,0,46,2.25,15.8,1.1,4.5,2.3,0.5,
9,Colton Howell,19,0,1,0,10.13,11,0,,,0,0,10.2,16,15,12,0,12,0,9,1,0,2,61,2.625,13.5,0,10.1,7.6,0.75,
10,Tyler King*,21,1,4,0.2,11.74,16,2,,,0,0,15.1,29,21,20,2,10,0,10,9,0,2,91,2.543,17,1.2,5.9,5.9,1,
11,Kyle Kubat*,20,5,0,1,1.81,8,8,,,0,0,49.2,36,12,10,1,14,0,25,4,0,5,194,1.007,6.5,0.2,2.5,4.5,1.79,
12,Tyler Niederklein?,--,1,1,0.5,6.08,13,6,,,0,0,26.2,29,20,18,0,26,0,16,3,0,2,137,2.063,9.8,0,8.8,5.4,0.62,
13,Brandon Pierce,21,1,3,0.25,5.82,12,8,,,0,0,38.2,49,28,25,2,23,0,23,5,0,5,187,1.862,11.4,0.5,5.4,5.4,1,
14,Josh Roeder,20,0,3,0,1.74,21,0,,,0,6,31,24,6,6,0,7,1,29,2,0,1,124,1,7,0,2,8.4,4.14,
15,Logan Thune?,--,0,0,,9,1,0,,,0,0,1,3,1,1,0,0,0,0,0,0,0,6,3,27,0,0,0,,
16,Dylan Vogt?,--,1,5,0.167,4.71,30,1,,,0,8,57.1,67,34,30,3,15,3,25,5,0,0,255,1.43,10.5,0.5,2.4,3.9,1.67,
,16 Players,20.6,,,,4.68,0,0,0,0,5,0,527,572,301,274,21,207,6,321,76,1,41,2369,1.478,9.8,0.4,3.5,5.5,1.55,
