Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Evan Borst,21,2,0,1,7.62,16,0,,0,0,0,13,10,13,11,0,12,2,16,4,0,5,64,1.692,6.9,0,8.3,11.1,1.33,
2,Jackson Brockett*,21,3,3,0.5,4.91,13,7,,1,1,0,36.2,38,23,20,4,8,0,29,4,0,4,158,1.255,9.3,1,2,7.1,3.63,
3,Drew Christo,21,3,3,0.5,4.62,17,10,,0,0,1,60.1,52,33,31,6,20,2,54,8,0,12,263,1.193,7.8,0.9,3,8.1,2.7,
4,Caleb Clark*,20,1,0,1,7.92,17,3,,0,0,1,30.2,32,28,27,4,18,0,32,5,1,4,146,1.63,9.4,1.2,5.3,9.4,1.78,
5,Grant Cleavinger*,20,0,0,,5.06,10,0,,0,0,0,5.1,1,3,3,1,3,0,8,2,0,2,21,0.75,1.7,1.7,5.1,13.5,2.67,
6,Casey Daiss,24,0,2,0,5.01,21,0,,0,0,5,23.1,27,15,13,1,9,2,18,4,0,0,108,1.543,10.4,0.4,3.5,6.9,2,
7,Trey Frahm,22,0,0,,10.13,5,0,,0,0,0,2.2,2,3,3,0,3,0,2,0,0,1,13,1.875,6.8,0,10.1,6.8,0.67,
8,Kyle Froehlich,22,1,1,0.5,4.3,20,0,,0,0,0,23,24,13,11,4,5,2,23,2,0,0,100,1.261,9.4,1.6,2,9,4.6,
9,Ryan Harrahill,19,0,1,0,27,1,1,,0,0,0,1,4,4,3,0,1,0,2,0,0,0,9,5,36,0,9,18,2,
10,Ty Horn,19,1,1,0.5,5.91,13,4,,0,0,1,21.1,29,25,14,3,8,0,19,2,0,2,107,1.734,12.2,1.3,3.4,8,2.38,
11,Hayden Lewis*,21,0,0,,0,1,0,,0,0,0,0.1,1,0,0,0,1,0,1,0,0,0,3,6,27,0,27,27,1,
12,Mason McConnaughey,20,9,3,0.75,3.45,17,11,,0,0,0,73,65,31,28,8,24,0,91,7,0,6,308,1.219,8,1,3,11.2,3.79,
13,Bobby Olsen,22,0,0,,10.8,13,0,,0,0,0,8.1,11,10,10,1,6,0,9,5,0,2,46,2.04,11.9,1.1,6.5,9.7,1.5,
14,Kyle Perry*,24,1,2,0.333,6.75,25,0,,0,0,3,20,25,16,15,5,3,0,19,2,0,1,90,1.4,11.3,2.3,1.4,8.6,6.33,
15,Rans Sanders,23,0,1,0,3.86,18,0,,0,0,2,14,10,8,6,3,5,0,9,1,0,1,56,1.071,6.4,1.9,3.2,5.8,1.8,
16,Brett Sears,24,9,1,0.9,2.16,17,16,,1,1,1,104,72,29,25,9,19,1,101,9,1,1,408,0.875,6.2,0.8,1.6,8.7,5.32,
17,Tucker Timmerman,19,2,0,1,8.1,15,0,,0,0,1,16.2,21,15,15,3,14,1,18,3,0,2,85,2.1,11.3,1.6,7.6,9.7,1.29,
18,Will Walsh*,23,5,4,0.556,5.06,14,10,,1,0,0,58.2,69,36,33,10,10,0,43,8,0,4,259,1.347,10.6,1.5,1.5,6.6,4.3,
19,Jalen Worthley*,20,3,0,1,3.6,22,0,,0,0,5,35,29,14,14,5,8,0,33,1,0,3,143,1.057,7.5,1.3,2.1,8.5,4.13,
,19 Players,21.6,40,22,0.645,4.6,62,62,59,3,3,20,547.1,522,319,280,67,177,10,527,67,2,50,2387,1.277,8.6,1.1,2.9,8.7,2.98,
