Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Abrahamowicz,19,1,0,1,4.88,15,0,,0,0,0,24,21,18,13,4,12,0,19,6,1,6,113,1.375,7.9,1.5,4.5,7.1,1.58,
2,Luis Alvarado,21,3,7,0.3,4.89,14,14,,0,0,0,70,69,46,38,8,28,1,65,13,0,7,316,1.386,8.9,1,3.6,8.4,2.32,
3,Reece Eddins,22,1,0,1,9,8,1,,0,0,0,11,15,11,11,1,6,0,6,0,0,2,53,1.909,12.3,0.8,4.9,4.9,1,
4,Zack Engelken,22,0,0,,1.54,8,0,,0,0,0,11.2,8,3,2,1,5,0,11,4,1,5,49,1.114,6.2,0.8,3.9,8.5,2.2,
5,Nate Fisher*,22,1,5,0.167,7.24,15,7,,0,0,0,46,75,40,37,4,10,0,30,2,0,9,223,1.848,14.7,0.8,2,5.9,3,
6,Ethan Frazier?,--,1,1,0.5,8.27,13,1,,0,0,0,16.1,24,20,15,0,10,0,4,2,0,3,87,2.082,13.2,0,5.5,2.2,0.4,
7,Nolan Hakel*,--,0,0,,0,1,0,,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,1.5,0,0,13.5,6.8,0.5,
8,Jake Hohensee,24,1,0,1,1.05,19,0,,0,0,13,25.2,12,3,3,1,6,0,28,1,0,5,93,0.701,4.2,0.4,2.1,9.8,4.67,
9,Byron Hood,23,0,0,,15.58,14,0,,0,0,0,8.2,14,20,15,1,16,2,8,5,0,3,62,3.462,14.5,1,16.6,8.3,0.5,
10,Ben Klenke,--,0,1,0,9,2,0,,0,0,0,2,1,3,2,0,2,0,1,0,0,1,9,1.5,4.5,0,9,4.5,0.5,
11,Jake McSteen*,22,1,2,0.333,8.53,5,2,,0,0,0,12.2,18,13,12,3,5,0,11,1,0,1,61,1.816,12.8,2.1,3.6,7.8,2.2,
12,Robbie Palkert,21,1,0,1,0,2,0,,0,0,1,4.2,2,0,0,0,3,0,2,1,0,0,18,1.071,3.9,0,5.8,3.9,0.67,
13,Max Schreiber,19,1,0,1,9.82,9,0,,0,0,0,11,14,12,12,1,5,1,5,3,1,3,56,1.727,11.5,0.8,4.1,4.1,1,
14,Mitch Steinhoff?,--,0,0,,7.94,6,0,,0,0,0,5.2,6,5,5,0,10,0,2,1,0,0,33,2.824,9.5,0,15.9,3.2,0.2,
15,Paul Tillotson,--,1,2,0.333,4.94,16,0,,0,0,1,27.1,33,16,15,2,11,0,18,1,0,4,128,1.61,10.9,0.7,3.6,5.9,1.64,
16,Matt Waldron,21,6,4,0.6,4.26,17,12,,0,0,0,69.2,80,39,33,13,12,0,61,5,0,2,298,1.321,10.3,1.7,1.6,7.9,5.08,
17,Mike Waldron?,--,2,2,0.5,6.29,21,3,,0,0,1,44.1,59,34,31,4,14,3,26,4,0,2,208,1.647,12,0.8,2.8,5.3,1.86,
18,Matt Warren,24,4,4,0.5,5.77,14,12,,0,0,0,57.2,64,41,37,4,21,0,38,6,1,4,261,1.474,10,0.6,3.3,5.9,1.81,
19,Keegan Watson,19,0,0,,11.81,6,0,,0,0,0,5.1,9,9,7,1,10,0,2,0,0,4,35,3.563,15.2,1.7,16.9,3.4,0.2,
,19 Players,21.9,24,28,0.462,5.7,0,0,0,0,1,0,455,524,333,288,48,188,7,338,55,4,61,2108,1.565,10.4,0.9,3.7,6.7,1.8,
