Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Pryce Bender,19,2,0,1,5.76,20,0,,0,0,0,25,26,16,16,5,10,0,16,6,0,1,117,1.44,9.4,1.8,3.6,5.8,1.6,
2,Gavin Blachowicz,19,3,0,1,3.8,17,0,,0,0,0,21.1,20,10,9,2,14,1,22,3,0,3,99,1.594,8.4,0.8,5.9,9.3,1.57,
3,Jackson Brockett*,22,4,4,0.5,3.66,16,15,,0,0,0,64,73,33,26,8,23,0,45,5,0,6,288,1.5,10.3,1.1,3.2,6.3,1.96,
4,Luke Broderick,21,4,2,0.667,3.25,27,0,,0,0,13,36,29,14,13,3,22,1,43,1,0,6,156,1.417,7.3,0.8,5.5,10.8,1.95,
5,Drew Christo,22,3,2,0.6,5.61,31,0,,0,0,1,51.1,51,35,32,5,33,2,51,2,0,8,241,1.636,8.9,0.9,5.8,8.9,1.55,
6,Caleb Clark*,21,0,1,0,3.2,20,0,,0,0,0,19.2,23,12,7,2,8,0,18,3,0,5,89,1.576,10.5,0.9,3.7,8.2,2.25,
7,Grant Cleavinger*,21,1,0,1,4.26,19,0,,0,0,0,12.2,11,6,6,2,10,0,20,2,0,0,60,1.658,7.8,1.4,7.1,14.2,2,
8,TJ Coats,20,0,0,,7.15,8,3,,0,0,0,11.1,9,10,9,2,13,0,15,3,0,5,58,1.941,7.1,1.6,10.3,11.9,1.15,
9,Casey Daiss,25,1,1,0.5,3.7,21,0,,0,0,0,24.1,21,11,10,1,9,1,16,4,0,0,101,1.233,7.8,0.4,3.3,5.9,1.78,
10,Blake Encarnacion,19,0,0,,0,9,0,,0,0,0,4,1,0,0,0,3,0,5,3,0,1,19,1,2.3,0,6.8,11.3,1.67,
11,Ryan Harrahill,20,0,0,,4.61,11,2,,0,0,0,13.2,14,8,7,0,4,0,7,3,0,1,63,1.317,9.2,0,2.6,4.6,1.75,
12,Ty Horn,20,4,4,0.5,4.94,18,17,,0,0,0,85.2,86,52,47,15,32,0,76,4,2,1,370,1.377,9,1.6,3.4,8,2.38,
13,Carson Jasa,20,2,2,0.5,8.68,11,4,,0,0,0,18.2,18,26,18,1,19,0,24,7,0,4,102,1.982,8.7,0.5,9.2,11.6,1.26,
14,Mason McConnaughey,21,1,1,0.5,6.08,3,3,,0,0,0,13.1,11,9,9,1,6,0,19,1,0,0,58,1.275,7.4,0.7,4.1,12.8,3.17,
15,Colin Nowaczyk*,19,0,1,0,7,10,0,,0,0,0,9,13,8,7,2,7,0,10,1,0,2,47,2.222,13,2,7,10,1.43,
16,Tucker Timmerman,20,2,1,0.667,5.82,12,5,,0,0,0,34,36,26,22,6,10,0,30,6,0,2,154,1.353,9.5,1.6,2.6,7.9,3,
17,J'Shawn Unger,19,0,1,0,27,1,0,,0,0,0,0.2,1,2,2,1,1,0,1,0,0,0,5,3,13.5,13.5,13.5,13.5,1,
18,Will Walsh*,24,4,8,0.333,5.65,17,13,,0,0,1,71.2,75,52,45,12,17,0,58,6,0,0,314,1.284,9.4,1.5,2.1,7.3,3.41,
19,Aiden White*,19,0,0,,9,1,0,,0,0,0,1,1,1,1,0,2,0,0,0,0,0,6,3,9,0,18,0,0,
20,Jalen Worthley*,21,2,1,0.667,7.52,15,0,,0,0,0,20.1,24,18,17,6,8,0,13,0,0,1,94,1.574,10.6,2.7,3.5,5.8,1.63,
,20 Players,21.1,33,29,0.532,5.06,62,62,62,0,2,15,537.2,543,349,302,74,251,5,489,60,2,46,2441,1.477,9.1,1.2,4.2,8.2,1.95,
