Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Nate Ackenhausen*,22,3,4,0.429,5.65,20,5,,0,0,2,43,37,29,27,8,22,1,59,2,0,3,190,1.372,7.7,1.7,4.6,12.3,2.68,
2,Kade Anderson*,19,4,2,0.667,3.99,18,9,,0,0,0,38.1,38,22,17,3,20,1,59,7,0,6,174,1.513,8.9,0.7,4.7,13.9,2.95,
3,Nic Bronzini*,20,0,0,,5.79,6,0,,0,0,0,4.2,5,3,3,0,4,0,8,1,0,1,24,1.929,9.6,0,7.7,15.4,2,
4,Micah Bucknam,20,0,0,,7,8,0,,0,0,0,9,12,8,7,2,3,0,10,0,0,0,41,1.667,12,2,3,10,3.33,
5,Javen Coleman*,22,3,1,0.75,5.19,12,7,,0,0,1,26,20,15,15,4,21,0,28,2,0,0,118,1.577,6.9,1.4,7.3,9.7,1.33,
6,Samuel Dutton,21,0,2,0,5.86,20,4,,0,0,1,27.2,32,19,18,3,6,2,29,2,0,1,121,1.373,10.4,1,2,9.4,4.83,
7,Gavin Guidry,20,2,0,1,2.59,22,0,,0,0,3,24.1,14,8,7,2,18,1,36,1,0,10,106,1.315,5.2,0.7,6.7,13.3,2,
8,Will Hellmers,22,1,0,1,2.31,20,0,,0,0,0,23.1,15,7,6,2,8,0,20,1,0,2,93,0.986,5.8,0.8,3.1,7.7,2.5,
9,Griffin Herring*,21,6,1,0.857,1.79,21,1,,0,0,6,50.1,39,13,10,2,13,0,67,1,1,5,201,1.033,7,0.4,2.3,12,5.15,
10,Luke Holman,21,9,4,0.692,2.75,16,16,,0,0,0,91.2,57,36,28,6,33,0,127,12,1,8,377,0.982,5.6,0.6,3.2,12.5,3.85,
11,Thatcher Hurd,21,3,4,0.429,6.55,18,9,,0,0,0,44,53,38,32,4,24,1,56,6,1,7,214,1.75,10.8,0.8,4.9,11.5,2.33,
12,Cam Johnson*,19,0,0,,12,13,0,,0,0,0,9,5,12,12,0,16,0,13,3,0,4,50,2.333,5,0,16,13,0.81,
13,Gage Jump*,21,6,2,0.75,3.47,17,15,,1,0,1,83,66,35,32,9,22,1,101,9,0,5,339,1.06,7.2,1,2.4,11,4.59,
14,Christian Little,20,2,0,1,6.37,23,0,,0,0,0,29.2,35,21,21,2,16,1,38,1,0,6,139,1.719,10.6,0.6,4.9,11.5,2.38,
15,Justin Loer*,21,2,0,1,5.92,26,0,,0,0,1,24.1,28,17,16,4,12,1,30,1,1,6,110,1.644,10.4,1.5,4.4,11.1,2.5,
16,Aiden Moffett,20,0,1,0,5.6,16,0,,0,0,0,17.2,18,11,11,4,12,0,21,2,0,3,82,1.698,9.2,2,6.1,10.7,1.75,
17,Jaden Noot,20,0,0,,27,1,0,,0,0,0,1,1,3,3,1,2,0,0,0,0,0,6,3,9,9,18,0,0,
18,D.J. Primeaux*,20,0,0,,2.45,9,0,,0,0,0,3.2,5,1,1,0,2,1,3,1,0,0,19,1.909,12.3,0,4.9,7.4,1.5,
19,Fidel Ulloa,21,2,2,0.5,4.63,19,0,,0,0,2,23.1,20,13,12,3,11,0,26,1,0,1,104,1.329,7.7,1.2,4.2,10,2.36,
20,Kade Woods,21,0,0,,5.4,3,0,,0,0,0,1.2,1,1,1,0,2,0,2,1,0,0,9,1.8,5.4,0,10.8,10.8,1,
,20 Players,20.7,43,23,0.652,4.36,66,66,65,1,7,17,575.2,501,312,279,59,267,10,733,54,4,68,2517,1.334,7.8,0.9,4.2,11.5,2.75,
