Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ben Alsup,22,,,,4.54,,12,,,0,,67.1,71,40,34,,23,,39,,,,,1.396,9.5,,3.1,5.2,1.7,
2,Kevin Berry,21,,,,2.97,,0,,,0,,30.1,21,11,10,,8,,16,,,,,0.956,6.2,,2.4,4.7,2,
3,Daniel Bradshaw?,--,,,,5.73,,1,,,0,,11,10,7,7,,2,,8,,,,,1.091,8.2,,1.6,6.5,4,
4,Joe Broussard,20,,,,5.19,,1,,,0,,26,28,17,15,,9,,28,,,,,1.423,9.7,,3.1,9.7,3.11,
5,Chris Cotton*,20,,,,3.21,,0,,,0,,14,11,6,5,,2,,14,,,,,0.929,7.1,,1.3,9,7,
6,Kirk Cunningham?,--,,,,0,,0,,,0,,1,1,0,0,,0,,0,,,,,1,9,,0,0,,
7,James Dykstra,20,,,,5.48,,0,,,0,,23,24,15,14,,5,,18,,,,,1.261,9.4,,2,7,3.6,
8,Ryan Eades,19,,,,4.81,,6,,,0,,43,49,24,23,,18,,31,,,,,1.558,10.3,,3.8,6.5,1.72,
9,Forrest Garrett*,20,,,,3.38,,2,,,0,,8,14,3,3,,3,,2,,,,,2.125,15.8,,3.4,2.3,0.67,
10,Kevin Gausman,20,,,,3.45,,14,,,1,,91.1,70,37,35,,23,,86,,,,,1.018,6.9,,2.3,8.5,3.74,
11,Tyler Jones,21,,,,5.01,,6,,,1,,41.1,36,25,23,,23,,37,,,,,1.427,7.8,,5,8.1,1.61,
12,Kurt McCune,19,,,,3.25,,14,,,0,,91.1,73,39,33,,25,,68,,,,,1.073,7.2,,2.5,6.7,2.72,
13,Matty Ott,21,,,,2.45,,0,,,0,,29.1,25,10,8,,7,,27,,,,,1.091,7.7,,2.1,8.3,3.86,
14,Sam Peterson?,--,,,,6,,0,,,0,,12,15,9,8,,7,,6,,,,,1.833,11.3,,5.3,4.5,0.86,
15,Nick Rumbelow,19,,,,4.85,,0,,,0,,13,11,9,7,,11,,16,,,,,1.692,7.6,,7.6,11.1,1.45,
,15 Players,20.2,,,,4.13,56,56,,,4,,490,459,252,225,,166,,396,,,,,1.276,8.4,,3,7.3,2.39,
