Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kade Anderson*,20,12,1,0.923,3.18,19,19,,2,2,0,119,91,44,42,16,35,0,180,5,0,5,481,1.059,6.9,1.2,2.6,13.6,5.14,
2,Dalton Beck*,23,0,0,,0,3,0,,0,0,0,2,1,0,0,0,3,0,4,0,0,0,10,2,4.5,0,13.5,18,1.33,
3,Connor Benge,21,1,1,0.5,6.75,17,0,,0,0,0,16,11,13,12,5,13,0,15,3,0,3,75,1.5,6.2,2.8,7.3,8.4,1.15,
4,Zac Cowan,21,3,3,0.5,2.94,22,2,,0,0,6,52,44,21,17,4,12,3,60,3,0,5,214,1.077,7.6,0.7,2.1,10.4,5,
5,Chandler Dorsey,21,0,0,,5.4,5,0,,0,0,0,5,8,5,3,0,2,0,4,0,0,2,26,2,14.4,0,3.6,7.2,2,
6,Casan Evans,19,5,1,0.833,2.05,19,3,,0,0,7,52.2,44,13,12,0,19,0,71,5,1,2,224,1.196,7.5,0,3.2,12.1,3.74,
7,Anthony Eyanson,20,12,2,0.857,3,20,18,,1,0,2,108,88,39,36,8,36,1,152,5,0,10,448,1.148,7.3,0.7,3,12.7,4.22,
8,Grant Fontenot,22,0,1,0,7.2,6,0,,0,0,0,5,1,4,4,0,1,0,5,4,0,0,21,0.4,1.8,0,1.8,9,5,
9,Jacob Mayers,21,2,0,1,4.8,17,0,,0,0,0,15,4,9,8,0,20,1,26,4,0,2,72,1.6,2.4,0,12,15.6,1.3,
10,Jaden Noot,21,2,1,0.667,4.13,20,5,,0,0,1,32.2,28,17,15,3,15,0,44,2,0,6,142,1.316,7.7,0.8,4.1,12.1,2.93,
11,D.J. Primeaux*,21,0,0,,3.86,22,0,,0,0,0,14,11,7,6,1,8,0,13,7,0,2,66,1.357,7.1,0.6,5.1,8.4,1.63,
12,Mavrick Rizy,20,0,0,,4.74,24,0,,0,0,0,24.2,22,14,13,0,19,2,29,4,0,2,118,1.662,8,0,6.9,10.6,1.53,
13,William Schmidt,19,7,0,1,4.73,17,6,,0,0,0,32.1,28,18,17,6,22,1,41,5,0,15,152,1.546,7.8,1.7,6.1,11.4,1.86,
14,Chase Shores,21,5,3,0.625,5.09,23,9,,0,0,2,63.2,62,42,36,3,31,2,70,9,1,7,284,1.461,8.8,0.4,4.4,9.9,2.26,
15,Dylan Thompson,20,0,0,,0,1,0,,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3,27,0,0,0,,
16,Conner Ware*,21,4,1,0.8,5.48,16,6,,0,0,0,21.1,13,14,13,1,18,0,23,5,0,6,100,1.453,5.5,0.4,7.6,9.7,1.28,
17,Cooper Williams*,19,0,1,0,1.8,21,0,,0,0,0,20,13,8,4,3,13,0,21,3,0,0,89,1.3,5.9,1.4,5.9,9.5,1.62,
18,Kade Woods,22,0,0,,36,2,0,,0,0,0,1,2,4,4,0,2,0,2,0,0,0,7,4,18,0,18,18,1,
,18 Players,20.3,53,15,0.779,3.73,68,68,65,3,5,18,584.2,472,272,242,50,269,10,760,64,2,67,2531,1.267,7.3,0.8,4.1,11.7,2.83,
