Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Josh Alberius,23,3,4,0.429,4.55,23,9,,0,0,2,55.1,64,32,28,7,16,0,48,3,0,0,238,1.446,10.4,1.1,2.6,7.8,3,
2,Isaiah Campbell,19,0,0,,40.5,1,0,,0,0,0,0.2,3,3,3,0,1,0,1,0,0,1,6,6,40.5,0,13.5,13.5,1,
3,Cannon Chadwick,22,4,3,0.571,3.66,24,0,,0,0,2,32,25,18,13,1,12,0,38,9,1,8,143,1.156,7,0.3,3.4,10.7,3.17,
4,Matt Cronin*,19,3,0,1,2,15,0,,0,0,1,18,8,4,4,1,12,0,31,3,0,0,76,1.111,4,0.5,6,15.5,2.58,
5,Marshall Denton,20,0,0,,5.23,8,0,,0,0,0,10.1,10,6,6,3,3,0,10,1,0,0,45,1.258,8.7,2.6,2.6,8.7,3.33,
6,Brenden Heiss,19,0,0,,3.6,4,0,,0,0,0,5,3,2,2,1,3,0,3,1,0,0,20,1.2,5.4,1.8,5.4,5.4,1,
7,Blaine Knight,21,8,5,0.615,3.28,17,16,,0,0,0,90.2,75,35,33,11,20,1,96,4,3,4,367,1.048,7.4,1.1,2,9.5,4.8,
8,Kevin Kopps,20,3,1,0.75,3.31,22,5,,0,0,2,49,46,20,18,3,18,0,40,3,0,5,203,1.306,8.4,0.6,3.3,7.3,2.22,
9,Jake Kostyshock,19,1,0,1,6.75,6,0,,0,0,0,5.1,6,4,4,0,6,1,6,2,0,1,30,2.25,10.1,0,10.1,10.1,1,
10,Evan Lee*,20,0,0,,3.6,15,1,,0,0,2,15,12,7,6,4,6,0,17,1,0,2,66,1.2,7.2,2.4,3.6,10.2,2.83,
11,Barrett Loseke,20,3,0,1,4.21,15,2,,0,0,0,25.2,23,15,12,2,17,0,28,4,0,3,121,1.558,8.1,0.7,6,9.8,1.65,
12,Kacey Murphy*,20,5,1,0.833,3.65,19,10,,1,1,0,49.1,43,20,20,7,21,0,68,4,0,1,207,1.297,7.8,1.3,3.8,12.4,3.24,
13,Jake Reindl,20,4,1,0.8,2.31,24,0,,0,0,3,50.2,39,16,13,2,16,0,49,4,0,4,207,1.086,6.9,0.4,2.8,8.7,3.06,
14,Weston Rogers*,20,1,0,1,7.11,12,0,,0,0,0,12.2,13,11,10,1,8,0,14,0,0,2,58,1.658,9.2,0.7,5.7,9.9,1.75,
15,Cody Scroggins,20,0,0,,3.86,3,0,,0,0,0,2.1,3,1,1,0,1,0,1,1,0,1,13,1.714,11.6,0,3.9,3.9,1,
16,Trevor Stephan,21,6,3,0.667,2.87,16,16,,1,1,0,91,73,35,29,7,20,0,120,11,1,4,379,1.022,7.2,0.7,2,11.9,6,
17,Dominic Taccolini,22,4,1,0.8,4.24,20,5,,0,0,2,51,41,25,24,3,27,0,49,5,0,8,218,1.333,7.2,0.5,4.8,8.6,1.81,
,17 Players,20.8,,,,3.61,0,0,0,0,7,0,564,487,254,226,53,207,2,619,56,5,44,2397,1.23,7.8,0.8,3.3,9.9,2.99,
