Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Barrett Astin,20,3,5,0.375,1.99,32,3,,,0,11,58.2,46,23,13,0,25,2,61,8,0,6,258,1.21,7.1,0,3.8,9.4,2.44,
2,DJ Baxendale,21,8,5,0.615,3.11,20,20,,,0,0,107,97,44,37,10,29,1,96,7,1,4,455,1.178,8.2,0.8,2.4,8.1,3.31,
3,Derrick Bleeker,21,0,0,,0,2,0,,,0,0,1.1,1,0,0,0,0,0,3,0,0,0,5,0.75,6.8,0,0,20.3,,
4,Trent Daniel*,21,2,0,1,5.06,21,4,,,0,1,32,32,18,18,0,15,0,25,6,0,4,144,1.469,9,0,4.2,7,1.67,
5,Randall Fant*,21,2,3,0.4,3.27,15,14,,,0,0,52.1,59,20,19,2,11,0,39,7,1,1,230,1.338,10.1,0.3,1.9,6.7,3.55,
6,Michael Gunn*,19,1,0,1,2.57,14,0,,,0,0,14,6,5,4,0,10,1,19,1,0,3,59,1.143,3.9,0,6.4,12.2,1.9,
7,Jeff Harvill*,20,0,0,,27,1,0,,,0,0,0.1,1,1,1,0,3,0,0,0,0,1,5,12,27,0,81,0,0,
8,Cade Lynch?,--,3,1,0.75,2.11,21,0,,,0,2,47,29,13,11,1,17,1,46,6,1,3,191,0.979,5.6,0.2,3.3,8.8,2.71,
9,Greg Milhorn,19,0,0,,3.38,3,1,,,0,0,5.1,4,3,2,1,4,0,0,1,0,0,25,1.5,6.8,1.7,6.8,0,0,
10,Brandon Moore,20,5,2,0.714,2.43,29,3,,,0,3,81.1,68,28,22,3,11,1,36,3,0,3,316,0.971,7.5,0.3,1.2,4,3.27,
11,Chris Oliver,18,1,0,1,3.86,11,1,,,0,0,16.1,17,9,7,2,6,0,14,2,0,4,73,1.408,9.4,1.1,3.3,7.7,2.33,
12,Mark Reyes*,19,1,0,1,9.39,6,1,,,0,0,7.2,8,8,8,0,4,0,8,3,0,1,35,1.565,9.4,0,4.7,9.4,2,
13,Nolan Sanburn,20,4,1,0.8,2.43,22,4,,,0,0,40.2,29,14,11,0,22,0,49,6,0,9,176,1.254,6.4,0,4.9,10.8,2.23,
14,Ryne Stanek,20,8,4,0.667,2.82,17,17,,,0,0,92.2,75,33,29,2,36,0,83,4,0,11,383,1.198,7.3,0.2,3.5,8.1,2.31,
15,Colby Suggs,20,7,1,0.875,1.38,30,0,,,0,0,39,26,6,6,2,19,1,36,2,0,4,156,1.154,6,0.5,4.4,8.3,1.89,
16,Tyler Wright*,21,1,0,1,2.6,16,0,,,0,0,17.1,15,6,5,1,12,1,19,1,0,2,77,1.558,7.8,0.5,6.2,9.9,1.58,
,16 Players,20.2,,,,2.83,0,0,0,0,10,0,613,513,231,193,24,224,8,534,57,3,56,2588,1.202,7.5,0.4,3.3,7.8,2.38,
